Gender,Birth Day,height,weight,Allergy,Diet Type,Religion,Meal_Type,Satisfy Score
Female,6/19/2023,110,106,,Omnivorousness,Sikhism,Minimal,3
Male,4/29/2023,108,121,,Veganism,Hinduism,Balance,3
Male,7/30/2022,167,138,,Omnivorousness,Buddism,Balance,2
Male,12/14/2023,112,78,Sesame,Pesetarianism,Taoism,Luxury,1
Male,9/20/2022,119,74,,Vegetarianism,Buddism,Complex,3
Male,3/13/2023,109,56,Crustaceans,Pesetarianism,Christianity,Balance,1
Female,10/27/2022,190,63,,Vegetarianism,Christianity,Luxury,5
Female,8/15/2023,190,90,Sulphur Dioxide Sulphites,Omnivorousness,Sikhism,Minimal,1
Male,4/6/2022,122,96,,Veganism,Hinduism,Luxury,3
Female,3/28/2023,180,78,,Veganism,Christianity,Complex,5
Male,6/18/2022,134,87,,Omnivorousness,Buddism,Luxury,1
Male,1/4/2023,176,64,,Omnivorousness,Hinduism,Luxury,1
Female,7/24/2023,200,109,,Vegetarianism,Judaism,Complex,4
Male,11/7/2022,106,157,,Vegetarianism,Shinto,Minimal,5
Female,12/3/2023,176,174,,Vegetarianism,Hinduism,Balance,4
Female,8/29/2023,177,155,Sesame,Vegetarianism,Sikhism,Balance,4
Female,11/24/2023,174,96,,Veganism,Islam,Balance,2
Male,5/8/2023,160,58,,Omnivorousness,Hinduism,Complex,1
Female,3/10/2022,127,130,,Pesetarianism,Islam,Balance,2
Female,4/7/2023,111,146,,Pesetarianism,Judaism,Minimal,5
Male,3/13/2023,115,50,Lupin,Omnivorousness,Sikhism,Balance,1
Female,8/5/2023,170,99,,Veganism,Islam,Complex,3
Male,3/1/2022,113,94,Crustaceans,Omnivorousness,Shinto,Complex,1
Male,2/17/2023,117,183,,Pesetarianism,Sikhism,Minimal,2
Male,8/23/2022,147,103,,Veganism,Judaism,Balance,2
Male,7/16/2022,179,176,,Pesetarianism,Shinto,Balance,2
Male,10/23/2023,187,129,,Vegetarianism,Buddism,Balance,5
Female,7/9/2023,142,58,,Vegetarianism,Islam,Complex,4
Female,8/20/2022,116,97,,Omnivorousness,Christianity,Complex,3
Male,9/4/2022,193,181,,Vegetarianism,Christianity,Balance,3
Male,11/15/2022,181,110,,Omnivorousness,Sikhism,Balance,4
Male,8/8/2023,141,148,,Vegetarianism,Judaism,Balance,3
Female,11/25/2022,105,142,,Vegetarianism,Judaism,Complex,3
Female,9/20/2022,114,148,Mustard,Vegetarianism,Christianity,Complex,4
Male,7/31/2022,172,100,,Pesetarianism,Shinto,Complex,2
Male,10/31/2023,160,145,,Pesetarianism,Buddism,Minimal,3
Female,5/7/2022,132,167,Eggs,Veganism,Sikhism,Balance,5
Female,8/7/2023,162,127,,Vegetarianism,Christianity,Luxury,3
Male,3/31/2022,106,118,,Pesetarianism,Shinto,Complex,4
Male,3/26/2023,100,95,,Veganism,Hinduism,Minimal,4
Male,4/8/2022,168,186,,Pesetarianism,Christianity,Balance,1
Female,11/12/2023,147,113,,Omnivorousness,Judaism,Luxury,1
Female,10/26/2022,182,85,,Pesetarianism,Christianity,Luxury,1
Male,10/3/2022,149,142,,Vegetarianism,Christianity,Luxury,3
Male,10/8/2023,187,118,Tree Nuts,Omnivorousness,Buddism,Minimal,5
Female,1/30/2023,163,119,Lupin,Vegetarianism,Shinto,Complex,2
Male,5/19/2023,166,59,Tree Nuts,Pesetarianism,Islam,Balance,5
Female,10/30/2023,185,149,,Veganism,Buddism,Balance,4
Male,2/25/2023,195,80,,Pesetarianism,Christianity,Balance,3
Female,3/31/2022,192,93,,Vegetarianism,Buddism,Minimal,1
Female,2/18/2023,196,105,Crustaceans,Veganism,Buddism,Complex,4
Female,11/1/2022,161,83,,Veganism,Hinduism,Complex,2
Female,6/4/2023,157,37,,Vegetarianism,Christianity,Minimal,4
Male,12/9/2022,173,65,,Veganism,Buddism,Luxury,4
Male,10/22/2022,130,43,,Vegetarianism,Shinto,Balance,3
Male,4/16/2022,115,51,,Omnivorousness,Judaism,Minimal,3
Male,4/30/2022,112,36,,Veganism,Taoism,Luxury,5
Female,7/4/2023,130,51,Gluten,Vegetarianism,Judaism,Complex,1
Male,8/11/2022,103,76,Peanuts,Pesetarianism,Islam,Balance,2
Female,4/29/2023,172,85,Mustard,Veganism,Hinduism,Minimal,1
Female,5/17/2022,123,108,Lupin,Vegetarianism,Islam,Luxury,3
Female,9/2/2023,186,39,,Vegetarianism,Sikhism,Balance,5
Male,7/26/2022,167,157,,Vegetarianism,Buddism,Complex,5
Female,10/5/2022,129,172,,Vegetarianism,Judaism,Complex,1
Female,8/11/2022,167,87,Mustard,Vegetarianism,Taoism,Minimal,5
Female,5/28/2022,156,161,,Vegetarianism,Buddism,Balance,1
Female,3/2/2023,134,70,Fish,Veganism,Buddism,Complex,2
Male,3/14/2023,136,128,Lupin,Veganism,Taoism,Luxury,2
Female,3/31/2023,126,47,Sulphur Dioxide Sulphites,Pesetarianism,Christianity,Complex,5
Male,9/2/2023,108,106,,Vegetarianism,Shinto,Minimal,3
Female,12/10/2023,192,159,,Veganism,Shinto,Balance,2
Female,9/25/2022,105,93,,Omnivorousness,Islam,Balance,5
Male,6/20/2023,108,67,Crustaceans,Vegetarianism,Hinduism,Minimal,1
Male,7/5/2022,142,58,,Omnivorousness,Shinto,Minimal,3
Male,7/9/2023,118,93,,Omnivorousness,Christianity,Luxury,2
Male,12/4/2023,120,92,,Omnivorousness,Hinduism,Minimal,3
Female,1/31/2023,153,58,,Vegetarianism,Christianity,Luxury,2
Male,3/12/2022,139,160,Celery,Veganism,Islam,Complex,3
Female,2/3/2022,180,137,,Vegetarianism,Christianity,Balance,5
Male,5/24/2023,103,161,,Pesetarianism,Buddism,Minimal,3
Male,4/7/2022,154,165,,Vegetarianism,Buddism,Minimal,2
Female,2/5/2022,111,52,Molluscs,Pesetarianism,Sikhism,Luxury,2
Female,11/29/2023,102,64,Sulphur Dioxide Sulphites,Vegetarianism,Judaism,Balance,4
Male,3/26/2022,122,150,,Vegetarianism,Shinto,Complex,3
Female,10/29/2022,187,135,,Pesetarianism,Sikhism,Complex,3
Male,9/8/2023,125,40,,Pesetarianism,Buddism,Complex,2
Male,10/29/2023,127,79,,Pesetarianism,Christianity,Complex,5
Female,2/12/2023,172,124,,Vegetarianism,Taoism,Minimal,1
Male,10/31/2022,143,73,,Omnivorousness,Islam,Complex,1
Male,12/12/2022,135,124,,Omnivorousness,Shinto,Balance,3
Female,7/4/2023,160,131,Gluten,Vegetarianism,Sikhism,Balance,2
Female,5/25/2023,182,189,Sesame,Veganism,Sikhism,Complex,3
Female,4/6/2023,160,61,,Veganism,Judaism,Luxury,2
Male,6/12/2023,193,143,Mustard,Veganism,Christianity,Luxury,4
Female,6/2/2023,111,125,Eggs,Veganism,Christianity,Luxury,3
Male,3/29/2022,116,108,,Omnivorousness,Sikhism,Luxury,3
Male,10/28/2022,109,41,,Omnivorousness,Judaism,Balance,5
Male,3/25/2022,150,55,Eggs,Veganism,Buddism,Minimal,4
Male,6/28/2022,164,156,,Vegetarianism,Buddism,Luxury,3
Male,11/13/2022,100,44,,Veganism,Judaism,Balance,5
Male,10/1/2022,168,78,,Omnivorousness,Sikhism,Complex,4
Male,8/30/2022,118,42,Lupin,Pesetarianism,Shinto,Luxury,3
Female,11/10/2023,170,56,Gluten,Vegetarianism,Buddism,Minimal,4
Male,5/14/2022,122,109,,Veganism,Taoism,Luxury,4
Female,2/12/2022,163,96,,Veganism,Hinduism,Minimal,2
Female,10/31/2023,197,50,,Veganism,Judaism,Minimal,3
Female,12/19/2023,168,71,,Veganism,Christianity,Minimal,3
Male,11/29/2022,147,135,,Omnivorousness,Christianity,Balance,4
Male,2/20/2023,108,115,Gluten,Omnivorousness,Hinduism,Minimal,3
Female,10/8/2022,147,113,,Omnivorousness,Buddism,Complex,2
Male,5/10/2023,189,188,,Omnivorousness,Christianity,Balance,2
Male,10/29/2022,122,158,Sesame,Vegetarianism,Islam,Minimal,5
Female,12/4/2022,160,59,,Omnivorousness,Buddism,Complex,5
Male,6/18/2022,116,166,,Omnivorousness,Buddism,Complex,5
Male,4/10/2022,164,136,,Veganism,Sikhism,Complex,3
Male,7/16/2023,183,188,,Pesetarianism,Christianity,Balance,4
Male,2/4/2023,177,36,,Vegetarianism,Islam,Luxury,4
Female,10/26/2023,111,132,,Veganism,Islam,Minimal,3
Female,8/12/2022,138,53,,Omnivorousness,Islam,Complex,5
Male,12/16/2022,187,129,,Veganism,Buddism,Complex,5
Male,8/29/2023,147,133,,Omnivorousness,Islam,Luxury,5
Male,4/24/2023,146,161,Lupin,Omnivorousness,Sikhism,Complex,4
Female,8/5/2023,169,169,Molluscs,Pesetarianism,Sikhism,Luxury,5
Female,12/12/2023,105,39,,Omnivorousness,Judaism,Luxury,2
Female,10/16/2023,171,62,,Omnivorousness,Taoism,Luxury,1
Female,2/27/2022,196,146,,Veganism,Shinto,Minimal,2
Female,1/31/2022,181,133,Milk,Omnivorousness,Sikhism,Luxury,5
Female,10/10/2023,117,62,,Vegetarianism,Hinduism,Complex,3
Male,8/27/2023,105,80,,Vegetarianism,Islam,Complex,4
Male,2/5/2022,101,81,,Veganism,Shinto,Luxury,1
Male,12/6/2022,143,165,,Omnivorousness,Shinto,Complex,2
Male,5/8/2022,200,178,,Pesetarianism,Islam,Minimal,2
Male,4/7/2023,131,45,,Vegetarianism,Taoism,Luxury,4
Male,11/12/2022,112,168,,Omnivorousness,Shinto,Minimal,5
Female,3/4/2023,158,64,Molluscs,Veganism,Judaism,Luxury,3
Female,8/25/2023,158,164,Crustaceans,Vegetarianism,Judaism,Luxury,1
Male,10/15/2022,199,34,,Pesetarianism,Sikhism,Balance,2
Female,4/9/2023,160,163,,Omnivorousness,Shinto,Balance,3
Male,8/26/2023,138,94,,Vegetarianism,Buddism,Complex,4
Female,3/12/2023,192,129,,Veganism,Islam,Complex,2
Female,4/21/2022,165,44,,Omnivorousness,Hinduism,Luxury,3
Male,6/4/2023,147,82,,Veganism,Sikhism,Luxury,3
Male,10/2/2022,149,156,,Vegetarianism,Judaism,Minimal,4
Male,8/22/2022,114,57,,Omnivorousness,Sikhism,Complex,1
Female,2/28/2023,124,95,Tree Nuts,Veganism,Buddism,Minimal,1
Male,10/11/2023,136,175,Celery,Vegetarianism,Judaism,Complex,4
Female,1/27/2023,161,73,Mustard,Omnivorousness,Hinduism,Complex,1
Female,10/14/2023,114,165,,Veganism,Christianity,Minimal,4
Female,11/17/2022,155,145,,Omnivorousness,Christianity,Minimal,5
Female,3/25/2022,198,112,,Vegetarianism,Hinduism,Balance,5
Female,2/3/2022,164,60,,Veganism,Judaism,Complex,3
Male,9/30/2022,190,57,,Omnivorousness,Hinduism,Minimal,4
Female,4/23/2023,180,45,,Veganism,Christianity,Complex,5
Female,7/19/2022,156,73,Molluscs,Omnivorousness,Islam,Balance,4
Male,12/25/2022,117,81,,Vegetarianism,Christianity,Complex,4
Female,4/25/2022,100,124,,Vegetarianism,Buddism,Minimal,2
Male,6/30/2022,141,178,Celery,Pesetarianism,Buddism,Luxury,4
Female,10/11/2023,173,94,,Pesetarianism,Shinto,Balance,5
Male,8/11/2023,141,36,,Veganism,Hinduism,Luxury,3
Male,9/20/2023,119,103,,Veganism,Islam,Minimal,2
Male,10/13/2022,191,123,,Vegetarianism,Sikhism,Minimal,5
Female,10/7/2023,168,81,Crustaceans,Pesetarianism,Christianity,Complex,2
Male,11/14/2023,121,172,,Vegetarianism,Hinduism,Balance,1
Male,4/21/2022,188,60,Lupin,Veganism,Buddism,Minimal,3
Female,2/6/2023,177,58,Peanuts,Veganism,Christianity,Luxury,4
Female,1/29/2023,128,124,Sesame,Vegetarianism,Christianity,Balance,1
Female,11/17/2022,199,91,,Pesetarianism,Judaism,Luxury,5
Female,5/1/2023,141,82,,Veganism,Christianity,Complex,2
Female,4/21/2022,129,55,,Omnivorousness,Islam,Complex,4
Male,10/15/2022,145,150,,Pesetarianism,Judaism,Balance,3
Male,3/18/2023,117,157,Eggs,Vegetarianism,Sikhism,Balance,4
Female,7/28/2022,173,113,,Pesetarianism,Islam,Balance,1
Male,8/5/2023,137,108,,Veganism,Taoism,Minimal,3
Female,8/17/2022,169,188,Sesame,Pesetarianism,Shinto,Complex,3
Female,2/21/2022,110,168,,Vegetarianism,Judaism,Complex,5
Male,3/7/2023,174,177,,Vegetarianism,Islam,Balance,1
Female,2/9/2022,190,75,Crustaceans,Vegetarianism,Taoism,Balance,2
Male,6/27/2022,125,72,Lupin,Vegetarianism,Buddism,Balance,3
Female,8/30/2022,121,142,Eggs,Veganism,Sikhism,Luxury,4
Male,6/7/2023,178,166,,Vegetarianism,Judaism,Balance,1
Male,6/7/2023,128,170,,Omnivorousness,Christianity,Luxury,2
Male,12/4/2023,166,184,,Veganism,Christianity,Minimal,1
Male,5/2/2022,100,114,,Veganism,Buddism,Minimal,2
Male,4/30/2022,155,114,,Veganism,Islam,Luxury,5
Male,1/22/2023,119,141,,Omnivorousness,Sikhism,Complex,5
Male,11/15/2022,103,176,,Veganism,Christianity,Complex,4
Male,6/6/2022,191,175,,Pesetarianism,Taoism,Minimal,5
Male,1/3/2023,157,114,Molluscs,Pesetarianism,Sikhism,Complex,5
Female,9/26/2023,130,110,,Vegetarianism,Sikhism,Complex,4
Female,6/23/2022,174,53,Sulphur Dioxide Sulphites,Omnivorousness,Taoism,Complex,2
Male,1/16/2023,146,157,,Veganism,Hinduism,Balance,2
Male,2/17/2023,176,82,,Pesetarianism,Islam,Complex,1
Female,11/2/2022,115,113,,Veganism,Islam,Luxury,5
Female,4/15/2022,106,130,Molluscs,Omnivorousness,Taoism,Complex,3
Male,10/11/2022,119,172,,Vegetarianism,Judaism,Balance,2
Female,10/27/2022,176,129,,Veganism,Taoism,Complex,3
Male,6/14/2022,132,166,,Vegetarianism,Islam,Complex,1
Female,8/9/2022,177,66,Milk,Vegetarianism,Judaism,Luxury,3
Male,12/14/2022,149,120,,Omnivorousness,Christianity,Balance,1
Female,3/26/2023,160,43,,Omnivorousness,Islam,Luxury,5
Female,5/21/2022,144,39,,Omnivorousness,Sikhism,Complex,5
Male,2/2/2022,144,189,,Veganism,Shinto,Complex,2
Male,5/26/2023,167,149,,Pesetarianism,Islam,Luxury,5
Female,7/9/2023,199,37,,Veganism,Sikhism,Complex,2
Male,1/16/2023,152,109,,Vegetarianism,Islam,Minimal,2
Male,5/28/2023,105,65,Sesame,Veganism,Hinduism,Complex,5
Female,3/23/2023,141,127,,Omnivorousness,Sikhism,Minimal,1
Male,6/10/2023,121,42,,Vegetarianism,Taoism,Complex,2
