Gender,Birth Day,height,weight,Allergy,Diet Type,Religion,Meal_Type,Satisfy Score
Male,8/12/2022,193,137,,Omnivorousness,Islam,Complex,2
Male,8/30/2022,186,90,Tree Nuts,Omnivorousness,Buddism,Minimal,1
Male,5/11/2022,127,125,,Pesetarianism,Buddism,Complex,5
Male,12/14/2023,108,69,,Omnivorousness,Taoism,Luxury,2
Male,10/23/2022,182,125,,Omnivorousness,Shinto,Complex,2
Female,5/13/2022,190,51,Sulphur Dioxide Sulphites,Pesetarianism,Buddism,Luxury,5
Female,12/14/2023,124,38,,Pesetarianism,Sikhism,Balance,2
Female,6/20/2022,189,122,,Pesetarianism,Buddism,Complex,3
Male,10/30/2023,194,158,Eggs,Pesetarianism,Shinto,Balance,1
Female,4/12/2022,179,130,Tree Nuts,Pesetarianism,Hinduism,Complex,5
Female,8/11/2022,150,177,,Omnivorousness,Judaism,Minimal,3
Female,9/16/2023,184,121,,Pesetarianism,Taoism,Luxury,2
Male,8/11/2022,105,35,,Pesetarianism,Taoism,Balance,2
Male,3/14/2023,127,145,,Pesetarianism,Sikhism,Luxury,2
Female,1/26/2023,125,151,,Veganism,Islam,Balance,1
Male,9/30/2022,182,33,,Omnivorousness,Taoism,Complex,2
Female,11/29/2023,103,114,,Pesetarianism,Buddism,Minimal,5
Female,10/29/2023,121,105,,Pesetarianism,Taoism,Balance,2
Male,6/17/2022,113,143,,Omnivorousness,Hinduism,Luxury,3
Female,6/15/2022,163,57,,Pesetarianism,Sikhism,Luxury,4
Male,5/22/2022,172,44,,Veganism,Christianity,Luxury,5
Female,10/18/2023,154,128,Milk,Omnivorousness,Sikhism,Minimal,3
Male,2/1/2022,176,62,,Veganism,Islam,Balance,2
Female,10/11/2022,153,115,,Vegetarianism,Christianity,Minimal,1
Female,1/19/2023,132,109,Fish,Omnivorousness,Islam,Balance,4
Female,12/7/2022,177,56,Fish,Veganism,Shinto,Balance,4
Female,10/20/2022,161,59,Sulphur Dioxide Sulphites,Pesetarianism,Buddism,Minimal,5
Male,2/7/2022,170,171,Milk,Veganism,Islam,Minimal,5
Male,4/19/2022,163,99,Lupin,Pesetarianism,Hinduism,Minimal,5
Male,8/24/2023,190,122,,Pesetarianism,Christianity,Minimal,5
Female,7/15/2023,100,160,Crustaceans,Vegetarianism,Shinto,Balance,2
Female,12/11/2022,106,42,,Veganism,Taoism,Luxury,1
Male,10/28/2023,131,54,Molluscs,Pesetarianism,Taoism,Minimal,4
Female,4/29/2023,175,48,,Omnivorousness,Shinto,Luxury,3
Male,11/23/2022,171,137,,Vegetarianism,Islam,Balance,5
Male,6/3/2022,131,95,,Vegetarianism,Shinto,Luxury,3
Female,4/8/2023,111,52,Peanuts,Vegetarianism,Christianity,Complex,5
Male,2/3/2023,156,135,Fish,Pesetarianism,Taoism,Minimal,4
Male,4/24/2022,189,174,,Pesetarianism,Sikhism,Complex,2
Male,5/16/2023,109,110,Sesame,Pesetarianism,Judaism,Luxury,1
Female,12/4/2022,131,168,,Veganism,Islam,Luxury,3
Male,11/4/2023,157,142,Sesame,Vegetarianism,Taoism,Minimal,2
Female,1/25/2023,196,113,Milk,Vegetarianism,Judaism,Complex,2
Male,12/29/2022,121,93,,Pesetarianism,Sikhism,Complex,3
Female,10/20/2023,189,81,,Veganism,Christianity,Balance,1
Female,11/21/2022,155,123,Eggs,Veganism,Hinduism,Complex,2
Male,12/8/2023,120,151,Eggs,Omnivorousness,Hinduism,Complex,3
Female,8/3/2022,155,61,,Veganism,Judaism,Minimal,1
Male,2/8/2022,109,146,,Veganism,Hinduism,Complex,4
Female,10/6/2022,108,135,,Veganism,Buddism,Minimal,3
Male,11/5/2023,148,42,Celery,Pesetarianism,Shinto,Complex,3
Female,4/16/2023,107,44,,Pesetarianism,Islam,Minimal,3
Male,4/10/2023,197,167,,Omnivorousness,Judaism,Luxury,3
Male,9/24/2023,166,120,Fish,Omnivorousness,Judaism,Balance,5
Female,11/28/2022,135,83,Fish,Veganism,Hinduism,Minimal,5
Female,11/18/2022,183,105,,Vegetarianism,Christianity,Minimal,3
Male,2/24/2023,139,76,Crustaceans,Pesetarianism,Shinto,Complex,1
Male,5/10/2022,198,99,,Veganism,Hinduism,Complex,2
Male,10/16/2023,155,110,,Veganism,Islam,Complex,5
Female,12/31/2022,175,42,,Omnivorousness,Taoism,Luxury,1
Female,8/13/2022,104,58,Molluscs,Vegetarianism,Buddism,Minimal,2
Male,12/4/2023,111,147,,Veganism,Hinduism,Complex,2
Female,12/19/2023,169,47,Molluscs,Veganism,Sikhism,Luxury,3
Female,11/6/2023,131,89,,Vegetarianism,Sikhism,Complex,3
Female,5/4/2023,149,172,,Omnivorousness,Shinto,Complex,4
Male,6/14/2022,165,141,,Omnivorousness,Buddism,Minimal,1
Female,8/3/2023,194,69,,Omnivorousness,Taoism,Balance,5
Male,11/6/2023,125,87,,Pesetarianism,Judaism,Luxury,4
Female,7/15/2022,192,133,,Veganism,Hinduism,Luxury,3
Male,8/8/2023,165,92,Milk,Pesetarianism,Christianity,Complex,2
Male,5/7/2022,180,68,,Vegetarianism,Shinto,Luxury,1
Female,12/6/2022,111,162,,Pesetarianism,Judaism,Luxury,3
Female,7/24/2022,160,173,,Vegetarianism,Shinto,Complex,3
Male,9/30/2023,190,90,,Veganism,Buddism,Luxury,2
Male,6/10/2023,122,159,,Vegetarianism,Islam,Minimal,1
Male,9/16/2022,107,57,Crustaceans,Vegetarianism,Sikhism,Luxury,2
Female,8/17/2023,146,53,,Pesetarianism,Islam,Minimal,1
Female,2/8/2023,148,131,Tree Nuts,Veganism,Islam,Complex,1
Male,2/25/2023,164,169,,Omnivorousness,Shinto,Minimal,5
Male,9/25/2022,150,187,,Omnivorousness,Judaism,Luxury,5
Female,12/12/2023,126,85,,Veganism,Buddism,Minimal,5
Male,7/5/2023,148,112,,Omnivorousness,Hinduism,Balance,3
Female,12/30/2022,156,109,,Omnivorousness,Taoism,Minimal,3
Female,11/23/2023,197,60,Sesame,Veganism,Christianity,Complex,2
Female,9/10/2022,112,96,Gluten,Vegetarianism,Shinto,Minimal,2
Female,7/11/2023,160,142,,Veganism,Christianity,Luxury,2
Female,2/18/2023,200,46,,Pesetarianism,Christianity,Balance,1
Female,11/21/2022,139,59,,Vegetarianism,Taoism,Balance,2
Male,12/5/2023,194,145,,Omnivorousness,Christianity,Complex,1
Female,11/22/2023,160,102,,Omnivorousness,Islam,Balance,5
Female,12/10/2023,167,32,,Omnivorousness,Taoism,Minimal,3
Female,5/6/2022,194,158,,Pesetarianism,Judaism,Balance,3
Female,8/21/2023,146,56,,Omnivorousness,Hinduism,Minimal,2
Female,11/13/2022,167,38,,Pesetarianism,Christianity,Complex,4
Female,12/21/2023,118,155,,Vegetarianism,Taoism,Luxury,5
Male,11/17/2022,132,87,,Omnivorousness,Christianity,Minimal,4
Female,2/21/2022,116,67,,Veganism,Shinto,Minimal,1
Female,7/2/2023,195,76,,Omnivorousness,Hinduism,Luxury,2
Male,10/16/2023,189,46,,Pesetarianism,Judaism,Balance,3
Male,11/20/2022,151,139,,Vegetarianism,Shinto,Balance,1
Female,10/28/2022,136,172,,Veganism,Judaism,Balance,4
Female,8/21/2023,157,40,,Vegetarianism,Hinduism,Minimal,4
Female,1/4/2023,160,46,,Pesetarianism,Islam,Complex,5
Male,11/15/2022,140,67,,Pesetarianism,Sikhism,Complex,1
Female,12/6/2022,112,123,Soy,Veganism,Christianity,Minimal,2
Female,4/26/2022,161,179,,Omnivorousness,Buddism,Minimal,2
Male,6/26/2023,117,171,,Veganism,Hinduism,Balance,3
Female,5/14/2022,191,59,,Vegetarianism,Shinto,Luxury,1
Female,11/12/2023,188,73,Milk,Omnivorousness,Judaism,Complex,4
Male,2/3/2023,136,62,Sulphur Dioxide Sulphites,Veganism,Buddism,Minimal,4
Male,1/7/2023,111,149,Gluten,Vegetarianism,Islam,Balance,1
Female,7/9/2023,100,33,,Pesetarianism,Buddism,Minimal,1
Male,12/7/2023,162,74,Eggs,Omnivorousness,Shinto,Balance,1
Male,11/20/2022,106,108,,Pesetarianism,Shinto,Minimal,1
Male,9/10/2022,165,65,,Omnivorousness,Hinduism,Complex,1
Male,5/11/2023,136,61,Sulphur Dioxide Sulphites,Vegetarianism,Christianity,Luxury,4
Male,5/29/2023,118,41,,Vegetarianism,Taoism,Minimal,3
Female,10/30/2022,136,33,,Vegetarianism,Judaism,Minimal,1
Female,3/17/2022,120,48,,Vegetarianism,Taoism,Minimal,2
Male,12/6/2023,194,50,,Vegetarianism,Judaism,Complex,2
Male,3/14/2023,148,85,,Pesetarianism,Christianity,Luxury,5
Male,2/5/2023,139,55,,Vegetarianism,Judaism,Minimal,1
Female,8/27/2023,110,152,,Vegetarianism,Islam,Balance,4
Female,10/12/2023,106,113,,Veganism,Christianity,Complex,5
Female,9/2/2022,178,33,,Pesetarianism,Sikhism,Luxury,5
Male,9/17/2023,181,67,,Veganism,Hinduism,Luxury,4
Female,5/12/2023,148,163,,Omnivorousness,Islam,Complex,3
Female,9/23/2023,169,165,,Vegetarianism,Shinto,Minimal,1
Male,9/3/2023,124,71,,Veganism,Buddism,Minimal,2
Female,6/23/2022,113,87,,Veganism,Buddism,Complex,3
Male,4/21/2023,161,125,,Veganism,Hinduism,Minimal,5
Female,2/3/2023,162,122,,Veganism,Buddism,Minimal,3
Male,5/19/2023,147,171,Tree Nuts,Vegetarianism,Judaism,Minimal,5
Female,8/10/2023,184,190,,Vegetarianism,Shinto,Complex,4
Male,4/8/2023,127,141,,Omnivorousness,Hinduism,Balance,5
Male,7/1/2022,165,190,,Pesetarianism,Sikhism,Luxury,4
Male,4/27/2023,117,110,,Veganism,Shinto,Complex,5
Female,7/3/2023,180,99,Molluscs,Omnivorousness,Hinduism,Luxury,3
Male,12/7/2022,170,135,,Veganism,Christianity,Luxury,3
Female,8/30/2023,186,145,,Vegetarianism,Buddism,Balance,5
Female,8/16/2022,138,47,,Vegetarianism,Islam,Luxury,2
Male,7/29/2022,111,154,,Pesetarianism,Christianity,Complex,1
Female,7/12/2023,175,114,,Pesetarianism,Taoism,Minimal,3
Male,4/3/2022,200,133,Molluscs,Vegetarianism,Hinduism,Complex,1
Male,2/17/2023,188,104,,Pesetarianism,Taoism,Complex,4
Male,4/19/2022,152,71,,Vegetarianism,Hinduism,Minimal,1
Female,12/17/2023,173,59,Crustaceans,Veganism,Sikhism,Balance,1
Male,10/16/2022,126,159,,Pesetarianism,Buddism,Complex,1
Female,5/10/2022,126,104,,Vegetarianism,Taoism,Balance,2
Male,9/2/2023,119,80,,Vegetarianism,Sikhism,Balance,2
Male,5/29/2023,168,125,,Vegetarianism,Sikhism,Balance,2
Male,2/25/2022,133,148,,Omnivorousness,Hinduism,Complex,2
Male,6/22/2023,178,155,,Vegetarianism,Shinto,Minimal,2
Female,6/11/2023,142,164,Peanuts,Veganism,Christianity,Luxury,5
Male,6/19/2022,140,132,,Vegetarianism,Taoism,Balance,3
Male,10/9/2023,180,131,Lupin,Pesetarianism,Christianity,Balance,3
Female,2/10/2022,195,180,,Veganism,Buddism,Balance,4
Male,8/6/2023,115,107,,Veganism,Taoism,Balance,3
Female,12/29/2022,189,172,Mustard,Pesetarianism,Hinduism,Luxury,4
Male,5/19/2023,153,132,,Omnivorousness,Hinduism,Luxury,2
Male,2/13/2022,200,179,,Pesetarianism,Christianity,Minimal,4
Female,10/17/2023,188,140,,Vegetarianism,Shinto,Minimal,4
Male,9/21/2023,113,45,Tree Nuts,Pesetarianism,Taoism,Balance,1
Female,9/6/2022,131,125,Milk,Pesetarianism,Sikhism,Minimal,4
Female,6/10/2023,160,90,,Veganism,Hinduism,Minimal,2
Male,8/20/2023,147,61,,Vegetarianism,Buddism,Luxury,4
Female,2/22/2023,182,134,,Veganism,Buddism,Minimal,4
Male,2/20/2023,165,130,Tree Nuts,Veganism,Shinto,Balance,5
Male,9/28/2023,132,161,,Vegetarianism,Shinto,Complex,3
Male,6/8/2023,181,177,,Vegetarianism,Taoism,Luxury,4
Male,3/29/2022,117,88,Molluscs,Veganism,Shinto,Minimal,1
Female,1/6/2023,194,177,,Vegetarianism,Islam,Luxury,3
Female,12/28/2022,171,150,,Omnivorousness,Shinto,Complex,5
Male,7/5/2023,103,133,Tree Nuts,Veganism,Taoism,Luxury,1
Female,2/14/2023,111,137,,Pesetarianism,Sikhism,Luxury,3
Female,1/24/2023,175,177,,Pesetarianism,Islam,Luxury,4
Female,3/29/2023,112,180,,Veganism,Taoism,Luxury,4
Female,6/19/2022,173,180,,Vegetarianism,Judaism,Balance,3
Male,6/10/2022,135,114,,Pesetarianism,Buddism,Minimal,5
Male,4/9/2022,165,53,,Omnivorousness,Judaism,Balance,1
Male,5/21/2023,192,100,,Pesetarianism,Buddism,Luxury,2
Male,2/10/2022,175,79,,Vegetarianism,Islam,Complex,5
Female,10/20/2022,182,59,,Vegetarianism,Hinduism,Balance,3
Female,11/21/2022,162,82,Crustaceans,Vegetarianism,Judaism,Balance,5
Male,3/4/2022,199,85,Sulphur Dioxide Sulphites,Pesetarianism,Taoism,Minimal,5
Male,7/15/2023,110,85,Molluscs,Vegetarianism,Islam,Luxury,3
Female,8/27/2022,153,176,,Omnivorousness,Taoism,Complex,3
Female,4/23/2022,156,180,,Omnivorousness,Shinto,Complex,1
Male,8/17/2022,128,114,Lupin,Vegetarianism,Christianity,Luxury,1
Male,7/6/2023,194,80,Celery,Vegetarianism,Sikhism,Complex,3
Female,9/16/2022,193,86,,Vegetarianism,Sikhism,Complex,4
Female,6/13/2022,140,91,,Vegetarianism,Judaism,Luxury,2
Female,9/15/2022,148,155,Milk,Veganism,Taoism,Minimal,1
Female,9/6/2023,118,162,,Omnivorousness,Taoism,Luxury,4
Male,7/29/2023,191,68,,Omnivorousness,Hinduism,Minimal,5
Female,2/7/2023,200,79,,Vegetarianism,Shinto,Balance,1
Female,9/11/2022,119,81,Peanuts,Omnivorousness,Buddism,Complex,3
Male,6/27/2022,169,190,,Vegetarianism,Islam,Complex,3
Male,2/23/2023,179,177,,Veganism,Hinduism,Complex,3
Male,7/19/2022,114,119,Mustard,Omnivorousness,Shinto,Balance,2
Female,10/15/2023,180,80,Sulphur Dioxide Sulphites,Vegetarianism,Judaism,Balance,2
Male,5/12/2023,164,80,,Veganism,Hinduism,Minimal,2
Male,10/26/2023,130,130,,Veganism,Hinduism,Luxury,4
Female,12/22/2022,114,187,,Veganism,Christianity,Luxury,1
Female,7/12/2023,191,160,,Omnivorousness,Shinto,Minimal,2
Male,2/17/2023,198,85,,Omnivorousness,Christianity,Complex,1
Male,10/7/2023,156,39,Lupin,Veganism,Hinduism,Minimal,2
Female,4/23/2022,149,33,,Vegetarianism,Christianity,Balance,1
Female,9/25/2023,142,162,Eggs,Pesetarianism,Taoism,Luxury,5
Male,8/18/2022,132,120,Mustard,Vegetarianism,Taoism,Minimal,3
Female,12/11/2022,200,130,,Pesetarianism,Islam,Minimal,2
Male,3/1/2022,137,184,,Veganism,Hinduism,Complex,1
Male,9/14/2023,158,100,,Omnivorousness,Taoism,Balance,4
Female,9/3/2022,121,145,Celery,Vegetarianism,Islam,Minimal,5
Female,6/3/2023,139,83,,Veganism,Judaism,Complex,3
Female,1/13/2023,175,47,,Omnivorousness,Sikhism,Balance,2
Female,4/17/2022,167,85,,Omnivorousness,Shinto,Minimal,2
Male,7/11/2023,190,150,Eggs,Vegetarianism,Buddism,Balance,4
Female,11/11/2023,115,124,,Pesetarianism,Taoism,Luxury,1
Male,8/11/2023,123,171,,Omnivorousness,Taoism,Minimal,5
Female,12/16/2023,161,71,,Vegetarianism,Islam,Luxury,3
Male,9/16/2022,178,154,,Vegetarianism,Buddism,Luxury,4
Male,1/23/2023,186,152,,Vegetarianism,Buddism,Complex,2
Male,8/1/2023,179,101,,Veganism,Hinduism,Luxury,5
Female,5/8/2022,139,65,,Veganism,Judaism,Balance,5
Female,12/6/2022,139,90,,Omnivorousness,Islam,Balance,3
Female,10/8/2022,127,93,,Omnivorousness,Islam,Complex,3
Female,12/20/2023,117,139,,Veganism,Islam,Complex,3
Male,5/23/2022,192,98,,Veganism,Hinduism,Complex,5
Male,5/22/2022,153,185,,Vegetarianism,Islam,Complex,2
Male,6/25/2022,115,115,,Omnivorousness,Shinto,Luxury,2
Male,11/19/2023,138,101,,Omnivorousness,Islam,Minimal,2
Male,3/27/2023,192,121,,Omnivorousness,Sikhism,Balance,4
Male,2/8/2022,185,97,,Pesetarianism,Sikhism,Balance,4
Male,8/27/2022,176,34,,Vegetarianism,Hinduism,Complex,1
Female,6/9/2022,190,96,,Vegetarianism,Buddism,Luxury,1
Female,11/16/2023,175,39,,Vegetarianism,Judaism,Complex,5
Male,7/20/2023,151,103,Molluscs,Vegetarianism,Taoism,Minimal,4
Male,11/9/2023,128,120,Fish,Vegetarianism,Islam,Balance,1
Female,4/2/2022,155,169,Eggs,Pesetarianism,Taoism,Minimal,1
Male,6/6/2023,134,90,,Omnivorousness,Buddism,Luxury,1
Female,5/25/2022,196,53,Soy,Vegetarianism,Taoism,Complex,4
Female,9/28/2022,181,153,Fish,Veganism,Christianity,Minimal,4
Female,9/14/2023,137,186,,Vegetarianism,Shinto,Complex,3
Female,10/8/2023,100,115,,Veganism,Sikhism,Minimal,3
Male,8/31/2022,126,64,,Omnivorousness,Taoism,Minimal,1
Female,7/31/2023,124,131,,Omnivorousness,Sikhism,Complex,2
Male,10/6/2023,107,139,,Pesetarianism,Judaism,Balance,3
Female,8/11/2022,168,119,Crustaceans,Omnivorousness,Christianity,Minimal,5
Male,9/2/2023,165,175,,Vegetarianism,Sikhism,Balance,3
Male,5/28/2023,182,160,Crustaceans,Pesetarianism,Hinduism,Luxury,3
Female,4/22/2022,168,152,Peanuts,Vegetarianism,Buddism,Luxury,3
Male,7/5/2022,172,163,Sulphur Dioxide Sulphites,Veganism,Taoism,Complex,1
Female,3/28/2023,113,170,,Omnivorousness,Christianity,Complex,2
Female,3/3/2022,133,98,,Veganism,Taoism,Luxury,5
Female,7/21/2023,140,57,Sesame,Omnivorousness,Christianity,Minimal,2
Female,2/2/2023,158,70,,Veganism,Islam,Minimal,2
Male,10/17/2023,167,188,,Vegetarianism,Buddism,Luxury,3
Female,5/6/2022,116,65,,Omnivorousness,Christianity,Minimal,3
Female,3/31/2022,163,162,Fish,Vegetarianism,Hinduism,Luxury,2
Male,9/5/2023,145,144,,Omnivorousness,Taoism,Balance,5
Female,11/13/2023,100,44,,Omnivorousness,Shinto,Balance,2
Female,3/22/2023,145,89,Sulphur Dioxide Sulphites,Pesetarianism,Taoism,Luxury,4
Male,6/2/2023,152,42,,Vegetarianism,Hinduism,Complex,3
Male,11/21/2023,165,172,Fish,Veganism,Christianity,Balance,4
Female,10/22/2022,187,97,,Veganism,Hinduism,Complex,3
Female,6/21/2023,162,149,,Omnivorousness,Islam,Complex,4
Female,8/27/2023,179,62,,Pesetarianism,Judaism,Balance,4
Female,10/18/2022,155,48,Mustard,Vegetarianism,Islam,Luxury,3
Female,7/17/2023,163,171,,Veganism,Shinto,Balance,4
Male,7/19/2022,137,48,Eggs,Vegetarianism,Hinduism,Complex,2
Female,11/2/2023,174,135,,Vegetarianism,Shinto,Minimal,5
Male,3/31/2023,185,88,,Omnivorousness,Islam,Minimal,3
Female,8/5/2023,111,110,,Vegetarianism,Judaism,Complex,5
Female,6/28/2022,158,114,,Veganism,Hinduism,Minimal,4
Male,9/24/2022,169,48,Milk,Vegetarianism,Buddism,Complex,3
Male,2/28/2022,121,87,Fish,Omnivorousness,Christianity,Minimal,2
Female,4/3/2023,163,120,,Pesetarianism,Christianity,Complex,2
Male,8/24/2023,144,177,Eggs,Pesetarianism,Taoism,Minimal,5
Female,1/10/2023,105,46,,Veganism,Shinto,Complex,5
Female,6/18/2022,138,135,,Veganism,Sikhism,Luxury,4
Female,3/12/2022,192,164,,Veganism,Judaism,Complex,2
Male,7/14/2023,182,46,,Vegetarianism,Taoism,Minimal,2
Female,11/12/2022,192,71,,Veganism,Christianity,Luxury,3
Female,11/3/2023,191,51,,Omnivorousness,Buddism,Balance,3
Female,6/25/2023,142,166,,Omnivorousness,Judaism,Minimal,2
Female,4/17/2023,133,63,,Veganism,Judaism,Complex,4
Male,10/6/2022,197,177,Sesame,Pesetarianism,Shinto,Complex,3
Female,11/24/2023,157,123,,Pesetarianism,Taoism,Luxury,2
Female,3/20/2023,120,151,,Veganism,Buddism,Balance,1
Male,1/18/2023,155,39,Peanuts,Omnivorousness,Christianity,Minimal,3
Male,4/14/2023,155,75,,Pesetarianism,Islam,Balance,1
Male,11/6/2023,163,39,,Veganism,Hinduism,Complex,1
Male,7/25/2022,169,157,,Veganism,Hinduism,Luxury,3
Male,12/14/2022,141,153,Milk,Veganism,Judaism,Luxury,4
Male,6/5/2022,131,63,,Pesetarianism,Sikhism,Luxury,4
Male,1/8/2023,128,97,,Omnivorousness,Judaism,Complex,3
Male,6/20/2023,191,95,,Pesetarianism,Hinduism,Minimal,4
Female,5/3/2023,179,172,,Veganism,Shinto,Minimal,5
Female,12/4/2023,134,146,,Omnivorousness,Buddism,Minimal,2
Female,4/11/2022,113,85,Gluten,Omnivorousness,Shinto,Complex,5
Male,5/18/2022,120,157,,Pesetarianism,Judaism,Minimal,1
Female,6/6/2023,142,165,,Vegetarianism,Hinduism,Balance,1
Male,8/18/2022,110,165,,Omnivorousness,Islam,Minimal,5
Male,2/4/2022,171,88,,Omnivorousness,Islam,Balance,1
Female,12/6/2023,106,84,,Veganism,Hinduism,Balance,3
Male,12/30/2022,140,190,,Omnivorousness,Christianity,Complex,4
Female,2/2/2023,165,160,,Veganism,Taoism,Minimal,3
Female,10/7/2023,187,161,,Pesetarianism,Christianity,Balance,3
Male,12/31/2022,148,170,Sulphur Dioxide Sulphites,Pesetarianism,Islam,Minimal,5
Male,5/8/2022,176,35,Crustaceans,Omnivorousness,Sikhism,Complex,4
Male,3/10/2022,130,104,,Pesetarianism,Taoism,Complex,4
Male,5/30/2022,152,94,,Veganism,Christianity,Minimal,4
Male,12/29/2022,132,83,,Veganism,Sikhism,Minimal,2
Male,9/11/2023,132,34,,Veganism,Christianity,Luxury,4
Female,6/19/2023,151,190,Sesame,Omnivorousness,Shinto,Luxury,3
Male,10/17/2022,191,115,,Vegetarianism,Judaism,Luxury,5
