Gender,Birth Day,height,weight,Allergy,Diet Type,Religion,Meal_Type,Satisfy Score
Female,9/1/2023,111,186,,Vegetarianism,Sikhism,Luxury,2
Male,11/1/2022,173,113,Tree Nuts,Omnivorousness,Hinduism,Balance,5
Male,8/1/2023,109,182,,Veganism,Buddism,Minimal,1
Male,6/9/2022,172,87,,Omnivorousness,Hinduism,Minimal,3
Male,6/1/2022,124,160,Molluscs,Vegetarianism,Buddism,Complex,1
Male,6/2/2023,137,172,,Veganism,Buddism,Luxury,5
Female,4/7/2022,118,86,,Omnivorousness,Christianity,Balance,4
Female,6/6/2022,139,186,,Veganism,Taoism,Minimal,5
Male,10/4/2023,164,139,,Omnivorousness,Shinto,Minimal,1
Male,12/11/2022,150,90,,Omnivorousness,Judaism,Luxury,1
Male,12/14/2022,174,157,,Omnivorousness,Hinduism,Luxury,4
Male,5/27/2022,124,43,Soy,Vegetarianism,Taoism,Complex,2
Female,8/25/2023,141,108,Fish,Omnivorousness,Hinduism,Complex,5
Female,2/11/2023,159,175,,Pesetarianism,Hinduism,Complex,3
Female,2/7/2023,102,71,,Omnivorousness,Christianity,Balance,4
Female,8/18/2022,162,77,,Veganism,Shinto,Balance,1
Female,7/10/2022,168,93,,Vegetarianism,Hinduism,Minimal,2
Male,4/28/2023,186,154,,Omnivorousness,Christianity,Complex,1
Female,6/2/2023,127,177,,Veganism,Shinto,Minimal,1
Male,3/21/2023,111,83,,Omnivorousness,Islam,Balance,3
Male,10/16/2022,139,50,,Pesetarianism,Christianity,Minimal,2
Male,8/10/2022,168,75,,Omnivorousness,Islam,Minimal,3
Male,2/10/2022,112,85,,Veganism,Taoism,Minimal,2
Female,7/14/2022,173,154,Peanuts,Vegetarianism,Christianity,Balance,5
Male,10/28/2022,188,38,Lupin,Pesetarianism,Hinduism,Balance,2
Male,6/29/2022,178,131,,Vegetarianism,Hinduism,Minimal,1
Female,3/30/2022,135,97,,Vegetarianism,Islam,Complex,3
Female,3/27/2022,200,160,,Pesetarianism,Shinto,Luxury,1
Female,9/22/2022,191,121,,Pesetarianism,Buddism,Minimal,4
Female,8/24/2023,146,183,,Vegetarianism,Islam,Luxury,5
Male,3/1/2023,180,49,,Omnivorousness,Buddism,Balance,5
Female,5/27/2023,178,60,,Pesetarianism,Christianity,Luxury,3
Male,6/5/2022,117,46,,Omnivorousness,Christianity,Luxury,4
Female,6/11/2022,168,69,,Pesetarianism,Hinduism,Balance,1
Male,2/4/2022,169,149,,Omnivorousness,Taoism,Luxury,4
Female,10/21/2022,154,93,,Veganism,Christianity,Complex,1
Male,10/19/2022,110,38,,Veganism,Judaism,Luxury,1
Female,3/24/2022,131,98,,Veganism,Hinduism,Minimal,3
Female,5/28/2023,122,35,Fish,Veganism,Christianity,Complex,5
Male,4/23/2023,187,155,Sulphur Dioxide Sulphites,Omnivorousness,Christianity,Luxury,3
Female,7/21/2022,157,101,Eggs,Veganism,Judaism,Balance,5
Male,6/11/2022,108,46,Peanuts,Omnivorousness,Judaism,Complex,3
Male,6/28/2023,196,59,,Omnivorousness,Taoism,Minimal,3
Male,3/10/2023,200,169,Gluten,Pesetarianism,Islam,Minimal,4
Female,11/1/2022,126,136,,Vegetarianism,Taoism,Minimal,2
Female,4/14/2023,179,167,,Vegetarianism,Judaism,Luxury,2
Male,2/8/2022,178,38,Celery,Veganism,Islam,Complex,3
Female,12/11/2022,165,67,Soy,Vegetarianism,Shinto,Complex,4
Male,7/8/2022,160,42,,Veganism,Islam,Luxury,2
Female,1/12/2023,127,157,Peanuts,Omnivorousness,Islam,Minimal,1
Female,6/24/2023,189,173,,Vegetarianism,Buddism,Minimal,5
Male,4/5/2022,161,181,,Pesetarianism,Christianity,Luxury,3
Female,10/27/2023,141,145,,Veganism,Christianity,Luxury,5
Female,10/9/2023,100,43,Tree Nuts,Omnivorousness,Sikhism,Minimal,5
Male,10/17/2023,170,167,,Omnivorousness,Buddism,Minimal,1
Male,11/13/2023,173,175,,Veganism,Judaism,Minimal,4
Male,12/19/2023,157,94,,Omnivorousness,Shinto,Minimal,4
Male,7/30/2023,103,71,Molluscs,Pesetarianism,Islam,Balance,2
Male,3/29/2022,163,75,Mustard,Veganism,Sikhism,Luxury,1
Male,12/17/2023,147,148,Molluscs,Vegetarianism,Taoism,Balance,1
Male,11/17/2022,124,107,,Vegetarianism,Judaism,Complex,5
Female,6/10/2022,159,125,,Pesetarianism,Taoism,Luxury,5
Female,5/13/2022,170,87,,Vegetarianism,Islam,Complex,1
Male,8/31/2022,149,53,,Omnivorousness,Islam,Luxury,3
Male,9/20/2022,122,114,Gluten,Omnivorousness,Taoism,Minimal,3
Male,9/2/2023,146,164,,Vegetarianism,Taoism,Luxury,4
Female,6/22/2022,167,126,,Veganism,Islam,Luxury,4
Female,9/28/2023,196,150,,Omnivorousness,Christianity,Balance,4
Male,12/11/2022,130,98,,Pesetarianism,Sikhism,Minimal,1
Female,2/16/2022,199,114,,Omnivorousness,Judaism,Balance,2
Male,11/5/2022,192,162,,Pesetarianism,Sikhism,Balance,4
Male,9/26/2022,155,35,Lupin,Omnivorousness,Christianity,Complex,1
Female,2/28/2023,139,51,,Vegetarianism,Christianity,Balance,5
Female,7/23/2023,189,46,,Pesetarianism,Sikhism,Complex,2
Male,9/24/2022,152,190,Sesame,Omnivorousness,Taoism,Balance,4
Male,7/5/2022,145,100,,Veganism,Buddism,Luxury,5
Male,5/22/2022,183,169,Eggs,Omnivorousness,Islam,Minimal,1
Female,9/25/2023,158,63,Milk,Vegetarianism,Shinto,Complex,5
Male,5/28/2023,103,163,,Omnivorousness,Taoism,Luxury,1
Male,3/11/2023,168,148,,Vegetarianism,Judaism,Luxury,1
Female,8/29/2022,181,99,,Veganism,Taoism,Balance,2
Female,4/6/2022,174,72,Gluten,Pesetarianism,Islam,Complex,2
Female,12/19/2023,129,39,,Pesetarianism,Shinto,Luxury,5
Male,1/17/2023,174,95,Soy,Omnivorousness,Islam,Luxury,3
Female,8/19/2022,171,120,,Veganism,Christianity,Balance,5
Male,1/9/2023,123,134,,Omnivorousness,Buddism,Complex,3
Female,6/23/2023,122,111,,Omnivorousness,Shinto,Complex,4
Female,2/22/2022,181,156,Fish,Veganism,Sikhism,Complex,1
Female,2/21/2023,112,105,Soy,Vegetarianism,Taoism,Luxury,2
Female,1/17/2023,114,173,,Omnivorousness,Christianity,Complex,5
Female,9/4/2022,191,154,,Veganism,Islam,Minimal,2
Male,12/4/2023,166,70,,Vegetarianism,Hinduism,Minimal,5
Male,6/24/2023,116,162,,Vegetarianism,Hinduism,Balance,3
Male,6/15/2023,139,52,Sulphur Dioxide Sulphites,Vegetarianism,Islam,Luxury,4
Female,9/12/2023,136,149,,Pesetarianism,Sikhism,Minimal,2
Male,6/17/2022,135,172,,Pesetarianism,Taoism,Luxury,3
Female,2/24/2022,162,50,,Pesetarianism,Sikhism,Luxury,4
Male,12/21/2023,154,129,,Omnivorousness,Sikhism,Complex,3
Female,10/8/2023,108,82,,Veganism,Christianity,Complex,1
Female,7/12/2022,174,131,Gluten,Vegetarianism,Judaism,Minimal,1
Female,4/13/2023,195,42,,Pesetarianism,Shinto,Complex,5
Female,3/8/2023,196,146,,Omnivorousness,Sikhism,Complex,5
Male,12/4/2023,150,75,,Omnivorousness,Judaism,Luxury,2
Female,5/10/2023,112,130,,Vegetarianism,Christianity,Complex,1
Male,6/18/2022,198,101,,Pesetarianism,Christianity,Luxury,5
Male,6/24/2023,116,67,,Vegetarianism,Judaism,Balance,1
Male,9/30/2022,170,142,Peanuts,Veganism,Hinduism,Complex,1
Female,9/5/2022,187,117,,Pesetarianism,Islam,Minimal,1
Female,8/31/2023,101,134,,Veganism,Christianity,Complex,5
Female,4/21/2022,187,59,,Omnivorousness,Buddism,Luxury,5
Male,9/23/2022,196,115,Gluten,Pesetarianism,Judaism,Minimal,1
Female,9/4/2022,170,126,,Vegetarianism,Christianity,Luxury,1
Male,7/20/2023,181,52,Sulphur Dioxide Sulphites,Omnivorousness,Hinduism,Balance,2
Male,3/6/2022,198,34,Molluscs,Pesetarianism,Hinduism,Minimal,5
Female,10/14/2023,182,69,,Omnivorousness,Christianity,Luxury,1
Female,9/5/2023,199,117,,Pesetarianism,Judaism,Complex,2
Female,3/3/2023,180,81,,Veganism,Islam,Luxury,3
Female,2/16/2023,150,60,,Veganism,Taoism,Balance,1
Male,4/22/2023,126,145,,Omnivorousness,Sikhism,Luxury,2
Female,6/20/2022,197,76,,Vegetarianism,Christianity,Balance,3
Female,6/5/2022,165,134,,Omnivorousness,Shinto,Complex,1
Female,5/18/2022,187,44,,Omnivorousness,Taoism,Complex,1
Female,3/15/2022,195,85,,Veganism,Hinduism,Minimal,3
Male,7/25/2023,167,82,Molluscs,Pesetarianism,Sikhism,Complex,4
Male,10/4/2022,164,111,Mustard,Omnivorousness,Judaism,Minimal,5
Female,10/14/2022,150,37,,Omnivorousness,Buddism,Luxury,5
Male,5/7/2023,155,124,,Pesetarianism,Shinto,Complex,5
Female,7/16/2023,163,183,,Vegetarianism,Buddism,Balance,5
Female,2/7/2023,177,139,Lupin,Omnivorousness,Shinto,Minimal,4
Male,7/26/2022,112,72,Milk,Pesetarianism,Buddism,Minimal,1
Female,4/20/2023,164,153,,Vegetarianism,Christianity,Complex,3
Male,3/19/2023,120,80,,Veganism,Sikhism,Luxury,1
Male,9/18/2022,124,45,,Omnivorousness,Islam,Balance,1
Female,6/11/2023,117,174,Molluscs,Veganism,Taoism,Luxury,1
Male,4/25/2022,149,170,,Omnivorousness,Judaism,Balance,4
Female,4/15/2022,186,175,,Veganism,Shinto,Complex,3
Female,5/6/2023,139,62,,Veganism,Taoism,Balance,5
Male,11/6/2022,161,174,,Veganism,Taoism,Minimal,3
Female,12/31/2022,162,162,Peanuts,Pesetarianism,Taoism,Balance,3
Female,4/23/2023,181,168,,Omnivorousness,Christianity,Complex,4
Male,8/18/2022,110,59,Sesame,Omnivorousness,Islam,Balance,3
Female,7/17/2023,192,108,,Pesetarianism,Shinto,Minimal,2
Male,7/1/2022,168,156,,Vegetarianism,Islam,Luxury,3
Male,11/24/2023,135,85,,Pesetarianism,Christianity,Luxury,1
Female,10/3/2023,114,183,Soy,Pesetarianism,Judaism,Luxury,5
Female,11/27/2022,109,41,,Pesetarianism,Buddism,Minimal,4
Female,12/12/2022,140,77,Peanuts,Pesetarianism,Judaism,Minimal,2
Male,5/16/2022,128,129,,Vegetarianism,Islam,Minimal,4
Male,8/28/2023,161,123,,Vegetarianism,Judaism,Luxury,4
Male,2/15/2022,175,126,,Omnivorousness,Sikhism,Balance,2
Female,10/30/2022,137,72,Milk,Vegetarianism,Sikhism,Complex,4
Male,9/30/2023,184,67,,Veganism,Taoism,Minimal,1
Male,12/14/2023,112,41,,Omnivorousness,Judaism,Minimal,2
Male,11/11/2022,194,162,Gluten,Pesetarianism,Islam,Complex,3
Male,10/8/2022,123,69,,Vegetarianism,Islam,Complex,5
Female,6/18/2023,165,51,,Vegetarianism,Buddism,Balance,4
Female,3/4/2023,187,136,Sesame,Veganism,Christianity,Minimal,1
Female,9/27/2023,105,43,,Pesetarianism,Shinto,Complex,1
Male,2/21/2022,118,82,Lupin,Vegetarianism,Hinduism,Luxury,4
Female,4/27/2023,174,93,,Vegetarianism,Sikhism,Complex,3
Male,9/28/2022,188,169,Sesame,Omnivorousness,Sikhism,Luxury,3
Male,12/11/2023,137,157,Soy,Omnivorousness,Christianity,Balance,4
Male,3/7/2022,117,87,,Vegetarianism,Judaism,Complex,4
Female,10/5/2022,150,114,Eggs,Omnivorousness,Judaism,Minimal,5
Female,12/18/2023,161,110,,Omnivorousness,Sikhism,Balance,2
Female,3/24/2023,109,43,Fish,Pesetarianism,Islam,Luxury,4
Female,8/13/2022,143,78,Tree Nuts,Omnivorousness,Hinduism,Balance,5
Female,8/17/2023,172,157,Peanuts,Veganism,Buddism,Complex,5
Male,2/3/2022,162,141,,Pesetarianism,Shinto,Complex,2
Male,7/14/2022,142,104,Milk,Omnivorousness,Taoism,Complex,5
Male,7/6/2023,146,104,,Veganism,Hinduism,Luxury,2
Male,5/1/2022,127,44,,Veganism,Hinduism,Complex,5
Female,3/31/2022,128,44,,Omnivorousness,Judaism,Luxury,2
Male,10/19/2022,160,127,,Pesetarianism,Islam,Complex,3
Male,4/1/2023,105,172,Sesame,Vegetarianism,Hinduism,Minimal,1
Female,11/27/2023,162,86,,Veganism,Sikhism,Luxury,2
Male,2/17/2023,177,49,,Pesetarianism,Buddism,Luxury,2
Male,1/30/2023,137,47,,Veganism,Judaism,Complex,2
Female,2/7/2022,110,35,,Vegetarianism,Taoism,Minimal,5
Female,7/16/2022,185,80,,Vegetarianism,Judaism,Complex,5
Female,4/26/2023,117,78,,Pesetarianism,Hinduism,Complex,4
Female,11/2/2022,178,189,,Veganism,Judaism,Complex,2
Male,2/24/2023,164,90,,Veganism,Shinto,Complex,5
Male,9/19/2022,129,79,Gluten,Veganism,Christianity,Luxury,3
Male,3/3/2023,166,167,,Veganism,Sikhism,Minimal,3
Male,5/9/2023,175,37,,Veganism,Islam,Balance,1
Female,11/10/2023,103,142,,Pesetarianism,Christianity,Luxury,4
Male,2/15/2023,196,92,,Vegetarianism,Islam,Balance,3
Female,8/5/2022,184,185,,Omnivorousness,Hinduism,Complex,5
Male,4/19/2022,106,121,Fish,Veganism,Hinduism,Complex,3
Male,10/4/2023,134,188,,Vegetarianism,Christianity,Balance,5
Female,11/3/2022,123,54,,Omnivorousness,Islam,Luxury,4
Female,11/19/2023,159,160,,Vegetarianism,Taoism,Minimal,2
Male,11/5/2023,128,153,,Vegetarianism,Taoism,Complex,2
Male,2/23/2023,107,58,,Veganism,Hinduism,Minimal,3
Female,4/17/2022,198,190,,Omnivorousness,Sikhism,Complex,2
Male,4/2/2022,143,184,,Omnivorousness,Shinto,Minimal,2
Male,8/8/2023,127,50,Peanuts,Veganism,Hinduism,Minimal,1
Male,4/17/2022,149,38,,Vegetarianism,Islam,Luxury,1
Male,12/10/2023,111,169,Tree Nuts,Omnivorousness,Judaism,Luxury,5
Male,2/19/2022,133,48,,Veganism,Hinduism,Balance,3
Female,12/2/2023,168,110,,Veganism,Judaism,Minimal,1
Female,2/17/2023,147,62,,Veganism,Christianity,Minimal,2
Female,4/13/2023,157,95,Crustaceans,Pesetarianism,Islam,Minimal,4
Male,6/18/2022,196,156,Soy,Omnivorousness,Judaism,Balance,4
Female,5/5/2023,143,151,,Omnivorousness,Buddism,Complex,4
Female,6/30/2023,180,123,,Vegetarianism,Hinduism,Luxury,3
Female,11/1/2023,109,76,,Veganism,Hinduism,Luxury,5
Female,5/23/2022,176,82,,Veganism,Taoism,Balance,5
Male,12/18/2022,178,69,Lupin,Omnivorousness,Buddism,Complex,3
Male,9/20/2022,122,58,,Vegetarianism,Islam,Minimal,5
Male,5/28/2023,169,161,,Veganism,Taoism,Luxury,3
Male,9/24/2023,175,135,,Pesetarianism,Taoism,Luxury,5
Male,10/4/2023,168,82,,Omnivorousness,Hinduism,Luxury,2
Female,7/30/2023,119,83,Mustard,Omnivorousness,Christianity,Luxury,2
Female,12/25/2022,152,44,,Pesetarianism,Sikhism,Minimal,3
Male,3/23/2023,195,177,,Vegetarianism,Hinduism,Luxury,3
Male,12/6/2022,184,77,,Veganism,Buddism,Luxury,5
Female,4/26/2023,163,172,,Vegetarianism,Taoism,Complex,3
Female,9/11/2022,115,104,,Pesetarianism,Christianity,Complex,5
Female,2/23/2023,110,97,,Vegetarianism,Sikhism,Complex,2
Male,8/9/2022,189,159,,Pesetarianism,Buddism,Luxury,1
Female,7/20/2022,117,157,,Vegetarianism,Islam,Luxury,4
Male,5/20/2023,129,59,,Omnivorousness,Buddism,Complex,5
Male,11/26/2023,168,58,Celery,Pesetarianism,Hinduism,Balance,2
Female,8/17/2023,139,58,Celery,Veganism,Taoism,Complex,5
Male,7/21/2022,121,164,,Pesetarianism,Shinto,Complex,3
Female,10/4/2023,163,48,,Veganism,Sikhism,Minimal,3
Female,9/13/2022,135,128,Sulphur Dioxide Sulphites,Vegetarianism,Buddism,Balance,3
Female,9/23/2022,118,54,,Omnivorousness,Judaism,Balance,1
Male,1/31/2023,110,59,,Pesetarianism,Christianity,Luxury,3
Male,7/11/2022,197,111,,Omnivorousness,Buddism,Complex,3
Male,8/19/2022,191,84,Crustaceans,Veganism,Islam,Minimal,4
Male,8/21/2023,129,32,Mustard,Omnivorousness,Sikhism,Complex,2
Male,8/28/2022,164,98,,Vegetarianism,Christianity,Balance,4
Male,10/30/2022,100,94,Gluten,Pesetarianism,Buddism,Luxury,3
Male,4/21/2022,128,175,,Vegetarianism,Buddism,Complex,5
Female,10/15/2022,169,83,Eggs,Vegetarianism,Judaism,Luxury,1
Female,11/1/2023,151,114,Eggs,Veganism,Buddism,Complex,4
Male,8/20/2022,139,157,,Pesetarianism,Sikhism,Minimal,4
Female,7/25/2022,103,77,,Omnivorousness,Hinduism,Balance,4
Female,9/22/2022,113,113,Gluten,Omnivorousness,Sikhism,Luxury,1
Female,7/18/2022,184,34,,Omnivorousness,Islam,Luxury,5
Male,3/22/2022,118,100,Molluscs,Pesetarianism,Buddism,Minimal,5
Female,12/16/2022,142,163,Milk,Veganism,Shinto,Minimal,1
Female,8/9/2022,171,106,,Omnivorousness,Christianity,Luxury,1
Female,11/19/2023,130,119,,Omnivorousness,Islam,Balance,2
Female,11/5/2022,117,32,,Omnivorousness,Hinduism,Complex,1
Male,12/21/2023,110,142,,Vegetarianism,Islam,Luxury,3
Male,10/7/2023,195,136,,Veganism,Taoism,Complex,2
Male,11/13/2023,174,124,Fish,Veganism,Sikhism,Balance,3
Female,2/6/2022,191,49,Soy,Pesetarianism,Hinduism,Balance,1
Male,4/22/2023,163,127,,Omnivorousness,Shinto,Minimal,1
Male,2/1/2022,139,96,,Omnivorousness,Sikhism,Luxury,2
Male,12/16/2022,161,149,,Vegetarianism,Buddism,Complex,5
Male,7/25/2023,188,81,,Omnivorousness,Buddism,Complex,3
Female,7/13/2022,135,184,,Vegetarianism,Hinduism,Minimal,3
Male,3/24/2022,192,127,,Vegetarianism,Christianity,Luxury,1
Female,6/24/2023,177,101,,Veganism,Judaism,Minimal,5
Male,7/6/2022,180,101,,Omnivorousness,Judaism,Luxury,2
Male,6/22/2022,197,130,Mustard,Vegetarianism,Hinduism,Minimal,1
Female,9/29/2023,116,146,Milk,Veganism,Sikhism,Balance,5
Female,6/5/2023,103,138,,Pesetarianism,Judaism,Complex,1
Male,9/10/2022,187,59,Soy,Veganism,Islam,Balance,2
Female,4/1/2023,159,131,Soy,Pesetarianism,Hinduism,Balance,1
Male,10/11/2022,140,142,,Omnivorousness,Christianity,Balance,1
Female,8/13/2023,190,133,,Omnivorousness,Judaism,Luxury,1
Male,6/6/2023,113,145,,Veganism,Buddism,Minimal,3
Male,9/13/2023,182,76,,Vegetarianism,Judaism,Luxury,2
Female,4/17/2022,118,43,,Veganism,Buddism,Complex,4
Female,11/19/2022,175,65,Sulphur Dioxide Sulphites,Vegetarianism,Taoism,Luxury,4
Male,8/8/2023,125,112,Lupin,Vegetarianism,Sikhism,Balance,2
Female,4/15/2022,177,93,,Pesetarianism,Sikhism,Complex,3
Female,12/6/2023,118,184,,Veganism,Sikhism,Complex,4
Male,8/16/2023,117,89,Celery,Veganism,Judaism,Minimal,2
Male,12/27/2022,125,157,,Veganism,Shinto,Balance,3
Male,9/7/2022,197,64,Celery,Veganism,Buddism,Complex,3
Female,8/11/2023,144,101,,Omnivorousness,Hinduism,Luxury,5
Female,5/21/2022,144,68,Soy,Vegetarianism,Hinduism,Minimal,2
Female,8/20/2022,134,53,,Pesetarianism,Christianity,Minimal,4
Male,10/26/2022,114,174,Tree Nuts,Vegetarianism,Sikhism,Minimal,4
Female,12/7/2023,108,109,,Veganism,Shinto,Luxury,5
Female,9/18/2023,158,91,,Veganism,Christianity,Minimal,5
Male,3/18/2023,116,66,,Omnivorousness,Christianity,Minimal,3
Female,2/14/2022,146,77,,Vegetarianism,Christianity,Complex,2
Female,1/30/2023,110,57,,Pesetarianism,Hinduism,Minimal,4
Female,12/7/2022,151,94,Soy,Pesetarianism,Buddism,Luxury,3
Female,9/30/2023,147,188,,Omnivorousness,Sikhism,Minimal,3
Female,9/8/2023,189,170,,Vegetarianism,Taoism,Luxury,1
Female,3/24/2023,150,105,Fish,Veganism,Taoism,Minimal,1
Female,2/21/2022,173,112,,Vegetarianism,Islam,Balance,5
Male,9/13/2023,194,160,,Pesetarianism,Shinto,Luxury,2
Male,4/12/2023,184,134,,Pesetarianism,Judaism,Minimal,3
Male,12/7/2023,130,48,,Omnivorousness,Christianity,Minimal,2
Male,2/6/2022,196,154,,Veganism,Shinto,Complex,4
Male,5/13/2023,124,146,Lupin,Veganism,Taoism,Luxury,4
Female,2/27/2023,105,133,,Omnivorousness,Buddism,Minimal,4
Male,3/3/2022,188,155,,Veganism,Sikhism,Luxury,4
Male,5/17/2022,156,122,,Pesetarianism,Hinduism,Complex,3
Male,4/10/2022,170,68,,Veganism,Islam,Balance,2
Male,6/11/2023,168,178,,Vegetarianism,Hinduism,Balance,1
