Gender,Birth Day,height,weight,Allergy,Diet Type,Religion,Meal_Type,Satisfy Score
Female,10/30/2023,150,41,,Vegetarianism,Taoism,Balance,3
Male,4/16/2023,146,136,,Omnivorousness,Judaism,Minimal,5
Female,11/9/2022,130,76,Lupin,Pesetarianism,Christianity,Minimal,2
Female,6/19/2022,150,64,Sesame,Pesetarianism,Christianity,Complex,4
Female,3/25/2023,132,51,,Veganism,Buddism,Complex,3
Female,6/25/2022,171,190,,Veganism,Sikhism,Balance,1
Female,7/24/2022,161,128,Lupin,Omnivorousness,Christianity,Minimal,4
Male,1/9/2023,133,34,Soy,Pesetarianism,Buddism,Minimal,3
Male,5/18/2022,151,168,,Veganism,Christianity,Minimal,4
Female,12/1/2022,159,71,,Omnivorousness,Sikhism,Complex,1
Male,9/19/2023,197,100,,Vegetarianism,Taoism,Luxury,1
Male,2/17/2023,157,188,,Vegetarianism,Islam,Balance,1
Female,12/29/2022,179,171,Sulphur Dioxide Sulphites,Vegetarianism,Islam,Balance,1
Female,4/12/2023,146,128,Fish,Omnivorousness,Taoism,Luxury,1
Male,6/6/2022,129,158,,Pesetarianism,Shinto,Balance,1
Female,9/20/2022,149,155,,Veganism,Judaism,Luxury,4
Male,2/20/2023,168,76,Sesame,Vegetarianism,Christianity,Complex,3
Male,11/15/2022,114,171,,Pesetarianism,Judaism,Luxury,5
Female,2/8/2023,189,141,,Veganism,Buddism,Minimal,3
Female,8/16/2022,145,177,,Veganism,Sikhism,Balance,2
Male,10/15/2023,198,138,,Vegetarianism,Sikhism,Complex,4
Female,2/22/2022,104,106,,Veganism,Judaism,Complex,1
Male,11/12/2023,162,67,,Veganism,Hinduism,Balance,1
Female,5/24/2022,172,38,Celery,Pesetarianism,Christianity,Balance,2
Male,3/13/2022,157,179,,Veganism,Shinto,Minimal,5
Female,11/26/2022,147,43,,Vegetarianism,Hinduism,Luxury,2
Male,9/28/2023,160,110,,Vegetarianism,Shinto,Balance,4
Male,2/6/2023,109,146,,Vegetarianism,Hinduism,Complex,2
Female,10/3/2023,108,67,,Veganism,Buddism,Complex,2
Female,2/10/2022,144,170,Sesame,Veganism,Taoism,Complex,2
Male,3/24/2022,140,156,,Omnivorousness,Sikhism,Luxury,3
Female,9/19/2022,107,77,,Vegetarianism,Judaism,Balance,3
Female,8/26/2022,147,118,Crustaceans,Vegetarianism,Hinduism,Luxury,3
Male,5/27/2023,176,49,,Vegetarianism,Judaism,Balance,1
Female,1/19/2023,140,122,,Omnivorousness,Islam,Complex,5
Female,8/22/2023,158,151,,Pesetarianism,Hinduism,Luxury,2
Male,9/12/2022,124,93,,Omnivorousness,Sikhism,Luxury,5
Male,3/12/2023,199,37,Sesame,Pesetarianism,Christianity,Balance,1
Female,8/10/2023,142,36,,Pesetarianism,Sikhism,Minimal,2
Male,10/22/2022,180,53,Fish,Pesetarianism,Christianity,Minimal,2
Female,4/13/2022,130,89,,Pesetarianism,Islam,Complex,3
Male,5/10/2022,184,154,Peanuts,Omnivorousness,Judaism,Balance,1
Female,11/13/2023,192,63,,Pesetarianism,Shinto,Complex,5
Male,1/20/2023,168,32,,Veganism,Christianity,Minimal,4
Female,11/25/2022,127,129,,Omnivorousness,Islam,Balance,1
Female,12/18/2023,178,80,,Veganism,Buddism,Balance,3
Female,6/27/2023,105,160,,Veganism,Sikhism,Balance,4
Male,2/19/2023,177,39,,Vegetarianism,Judaism,Minimal,1
Female,8/26/2022,115,51,,Veganism,Shinto,Complex,3
Male,6/27/2022,145,164,,Vegetarianism,Buddism,Complex,3
Female,9/9/2023,178,110,,Omnivorousness,Judaism,Balance,2
Female,8/3/2023,103,183,,Vegetarianism,Taoism,Minimal,2
Female,2/9/2022,154,122,,Vegetarianism,Shinto,Complex,2
Female,10/19/2023,106,130,,Vegetarianism,Buddism,Luxury,3
Male,10/28/2022,144,143,,Vegetarianism,Christianity,Balance,4
Female,9/16/2023,182,134,Molluscs,Vegetarianism,Taoism,Balance,5
Female,3/22/2022,179,186,,Omnivorousness,Islam,Luxury,1
Male,4/15/2023,101,138,,Pesetarianism,Christianity,Minimal,1
Female,11/23/2022,124,92,,Veganism,Shinto,Balance,5
Female,9/5/2022,141,33,,Omnivorousness,Buddism,Minimal,5
Male,5/22/2023,119,166,,Vegetarianism,Sikhism,Minimal,4
Female,12/28/2022,200,91,,Pesetarianism,Hinduism,Minimal,3
Female,6/19/2023,114,131,Mustard,Vegetarianism,Judaism,Minimal,1
Female,11/5/2022,196,158,,Pesetarianism,Taoism,Minimal,3
Female,2/3/2022,111,50,,Vegetarianism,Sikhism,Complex,4
Female,2/12/2022,199,136,,Omnivorousness,Buddism,Complex,5
Female,7/22/2023,109,108,,Vegetarianism,Islam,Complex,1
Female,8/31/2023,121,171,,Vegetarianism,Hinduism,Minimal,5
Female,12/17/2023,154,75,,Omnivorousness,Hinduism,Minimal,5
Female,3/20/2023,172,60,,Pesetarianism,Buddism,Complex,3
Female,12/7/2023,200,85,Sesame,Pesetarianism,Shinto,Complex,5
Female,10/11/2022,116,188,,Pesetarianism,Judaism,Complex,5
Male,11/17/2022,193,131,,Omnivorousness,Buddism,Complex,5
Female,10/2/2022,123,34,,Pesetarianism,Shinto,Luxury,5
Female,12/8/2022,145,179,,Omnivorousness,Hinduism,Minimal,5
Female,3/6/2022,166,43,Sulphur Dioxide Sulphites,Omnivorousness,Shinto,Complex,4
Female,2/25/2022,155,106,,Vegetarianism,Islam,Complex,2
Male,8/29/2022,101,32,,Omnivorousness,Judaism,Minimal,3
Male,6/14/2023,105,51,,Pesetarianism,Christianity,Balance,5
Male,3/21/2022,139,158,,Veganism,Judaism,Balance,1
Male,12/12/2022,154,99,,Omnivorousness,Sikhism,Complex,5
Female,1/18/2023,100,105,Gluten,Omnivorousness,Taoism,Balance,3
Female,9/24/2023,153,137,,Veganism,Buddism,Luxury,1
Female,2/7/2022,191,61,,Omnivorousness,Christianity,Complex,3
Female,6/5/2023,127,53,,Omnivorousness,Buddism,Minimal,1
Female,5/11/2023,161,92,,Veganism,Judaism,Complex,4
Male,12/7/2023,135,179,Crustaceans,Vegetarianism,Islam,Complex,4
Female,2/17/2023,190,166,,Veganism,Shinto,Minimal,1
Female,6/23/2023,130,126,,Veganism,Shinto,Balance,1
Male,8/24/2022,115,96,,Veganism,Islam,Balance,2
Female,1/8/2023,169,73,,Vegetarianism,Islam,Minimal,4
Female,7/8/2023,199,107,,Omnivorousness,Judaism,Luxury,1
Female,8/24/2022,196,45,Sulphur Dioxide Sulphites,Pesetarianism,Taoism,Luxury,2
Male,2/8/2022,199,110,,Veganism,Buddism,Complex,3
Female,10/4/2023,121,36,,Omnivorousness,Hinduism,Balance,4
Female,3/24/2023,101,183,,Pesetarianism,Hinduism,Luxury,1
Male,4/22/2023,184,182,Eggs,Vegetarianism,Christianity,Luxury,3
Female,6/18/2023,196,139,,Vegetarianism,Sikhism,Luxury,3
Female,8/6/2022,168,82,,Pesetarianism,Christianity,Luxury,3
Female,11/19/2022,186,182,,Pesetarianism,Taoism,Luxury,2
Male,8/2/2023,100,181,,Pesetarianism,Taoism,Complex,3
Male,9/8/2022,150,144,Sulphur Dioxide Sulphites,Vegetarianism,Taoism,Complex,3
Male,12/6/2022,145,190,Eggs,Pesetarianism,Sikhism,Balance,2
Female,11/23/2022,198,124,,Pesetarianism,Buddism,Balance,2
Male,8/8/2022,115,39,,Vegetarianism,Hinduism,Luxury,5
Male,8/12/2022,188,155,,Vegetarianism,Islam,Balance,5
Female,10/17/2023,164,69,Lupin,Pesetarianism,Shinto,Balance,4
Male,2/19/2023,131,181,,Omnivorousness,Sikhism,Balance,3
Female,4/2/2023,109,77,Celery,Vegetarianism,Buddism,Luxury,2
Female,11/18/2022,136,38,,Vegetarianism,Sikhism,Minimal,5
Male,9/5/2023,165,170,,Vegetarianism,Buddism,Balance,1
Male,4/20/2022,132,56,,Vegetarianism,Taoism,Luxury,1
Female,9/30/2022,116,151,Milk,Omnivorousness,Hinduism,Minimal,3
Male,2/12/2023,119,176,Sesame,Vegetarianism,Sikhism,Luxury,4
Male,7/31/2023,132,66,Milk,Veganism,Islam,Complex,1
Female,6/9/2023,116,145,,Veganism,Hinduism,Complex,5
Male,11/10/2023,106,85,,Veganism,Judaism,Luxury,3
Male,12/8/2022,171,157,,Vegetarianism,Islam,Balance,3
Female,2/22/2023,160,120,,Vegetarianism,Buddism,Luxury,4
Male,2/28/2023,114,61,Mustard,Pesetarianism,Judaism,Balance,5
Male,10/31/2022,100,66,Fish,Omnivorousness,Hinduism,Luxury,2
Male,4/21/2023,147,139,,Veganism,Judaism,Luxury,1
Male,12/11/2023,106,168,Molluscs,Omnivorousness,Judaism,Minimal,3
Female,8/18/2023,157,129,,Omnivorousness,Islam,Luxury,5
Female,10/9/2022,190,96,Tree Nuts,Pesetarianism,Hinduism,Balance,1
Male,2/12/2023,200,150,Eggs,Veganism,Judaism,Balance,2
Male,2/13/2022,198,84,,Pesetarianism,Christianity,Complex,4
Male,8/16/2022,197,185,,Veganism,Shinto,Minimal,3
Male,8/2/2022,117,115,,Veganism,Shinto,Luxury,3
Female,8/22/2022,118,123,,Omnivorousness,Sikhism,Balance,4
Female,8/8/2022,108,169,,Pesetarianism,Christianity,Minimal,1
Male,4/24/2022,166,169,,Vegetarianism,Taoism,Luxury,2
Male,6/28/2022,105,188,,Pesetarianism,Judaism,Minimal,2
Male,8/13/2022,122,166,Gluten,Vegetarianism,Judaism,Luxury,3
Male,12/4/2022,166,65,Sulphur Dioxide Sulphites,Omnivorousness,Buddism,Luxury,3
Female,11/14/2022,188,89,Molluscs,Pesetarianism,Islam,Luxury,4
Male,11/2/2023,180,81,,Veganism,Judaism,Balance,2
Male,9/9/2022,108,181,,Omnivorousness,Taoism,Minimal,5
Female,11/29/2022,119,61,Fish,Veganism,Sikhism,Minimal,2
Female,10/2/2022,192,157,,Pesetarianism,Taoism,Balance,2
Male,6/30/2022,138,51,,Vegetarianism,Christianity,Minimal,1
Female,6/24/2022,103,64,Gluten,Pesetarianism,Christianity,Luxury,2
Male,7/4/2022,192,66,Celery,Veganism,Buddism,Complex,3
Female,1/21/2023,169,148,,Veganism,Taoism,Luxury,2
Male,5/24/2023,152,37,,Omnivorousness,Sikhism,Balance,2
Male,2/13/2023,111,130,,Veganism,Taoism,Luxury,2
Female,4/5/2022,121,49,,Vegetarianism,Shinto,Minimal,5
Female,4/6/2023,177,68,Peanuts,Omnivorousness,Judaism,Balance,1
Male,3/9/2022,140,40,,Veganism,Shinto,Luxury,4
Female,7/8/2022,176,144,Sulphur Dioxide Sulphites,Pesetarianism,Islam,Luxury,5
Female,9/2/2022,132,57,Milk,Veganism,Buddism,Minimal,2
Male,1/7/2023,103,62,,Vegetarianism,Judaism,Luxury,5
Female,5/24/2022,198,174,,Pesetarianism,Sikhism,Minimal,1
Female,9/17/2022,200,167,Tree Nuts,Omnivorousness,Islam,Minimal,5
Male,9/21/2023,159,132,Tree Nuts,Veganism,Taoism,Complex,1
Male,8/13/2022,140,142,,Vegetarianism,Sikhism,Minimal,3
Female,12/3/2022,190,39,,Pesetarianism,Hinduism,Minimal,4
Male,11/13/2022,121,64,,Vegetarianism,Sikhism,Luxury,1
Male,5/8/2022,139,35,Lupin,Omnivorousness,Sikhism,Minimal,1
Female,11/30/2022,172,85,,Vegetarianism,Judaism,Balance,4
Male,11/8/2022,194,41,,Veganism,Buddism,Minimal,4
Female,1/17/2023,197,190,,Pesetarianism,Buddism,Complex,4
Female,2/11/2023,148,121,,Veganism,Sikhism,Balance,5
Female,8/18/2022,177,60,,Pesetarianism,Islam,Complex,4
Female,8/11/2023,113,150,Eggs,Vegetarianism,Christianity,Balance,3
Female,9/7/2022,153,83,,Omnivorousness,Islam,Balance,1
Female,7/18/2022,114,171,,Veganism,Christianity,Complex,4
Female,3/5/2022,126,35,Crustaceans,Omnivorousness,Shinto,Complex,1
Male,11/16/2022,119,166,Lupin,Veganism,Hinduism,Balance,1
Male,1/28/2023,182,53,Peanuts,Pesetarianism,Shinto,Minimal,2
Female,5/19/2023,171,140,,Veganism,Judaism,Luxury,1
Male,5/28/2022,123,165,Gluten,Vegetarianism,Judaism,Luxury,1
Female,4/27/2023,144,117,,Vegetarianism,Sikhism,Minimal,5
Male,6/25/2022,172,95,,Veganism,Sikhism,Balance,1
Female,7/14/2023,149,152,,Omnivorousness,Shinto,Minimal,1
Female,11/1/2023,198,60,,Omnivorousness,Hinduism,Minimal,1
Male,8/10/2023,164,61,,Vegetarianism,Shinto,Balance,4
Female,11/9/2023,119,171,,Omnivorousness,Christianity,Complex,3
Male,11/5/2023,146,109,,Pesetarianism,Shinto,Complex,1
Male,12/31/2022,153,53,,Omnivorousness,Shinto,Balance,4
Male,4/24/2022,176,149,Sesame,Veganism,Hinduism,Minimal,2
Male,3/18/2022,164,184,,Vegetarianism,Judaism,Luxury,3
Male,8/31/2023,142,117,,Vegetarianism,Shinto,Luxury,4
Female,3/7/2023,155,126,Mustard,Veganism,Buddism,Balance,5
Female,6/28/2022,141,70,,Pesetarianism,Judaism,Luxury,1
Male,8/30/2022,147,88,Gluten,Vegetarianism,Buddism,Minimal,3
Male,10/31/2022,106,163,,Omnivorousness,Sikhism,Complex,3
Female,10/10/2022,100,138,,Vegetarianism,Buddism,Complex,1
Female,3/20/2023,128,72,,Pesetarianism,Taoism,Minimal,2
Male,7/3/2023,191,146,,Omnivorousness,Buddism,Balance,5
Female,2/13/2023,195,34,,Veganism,Islam,Balance,5
Male,3/13/2022,107,83,,Pesetarianism,Judaism,Luxury,1
Female,10/25/2022,189,49,,Pesetarianism,Buddism,Minimal,1
Female,5/25/2023,132,61,Sulphur Dioxide Sulphites,Vegetarianism,Sikhism,Luxury,1
Male,12/2/2022,165,167,,Omnivorousness,Hinduism,Luxury,4
Female,8/2/2023,169,98,,Omnivorousness,Shinto,Complex,2
Female,7/28/2023,151,92,,Omnivorousness,Shinto,Minimal,5
Male,9/7/2022,117,153,,Omnivorousness,Christianity,Complex,4
Female,7/31/2023,171,147,,Veganism,Judaism,Balance,2
Male,4/6/2023,155,51,,Pesetarianism,Christianity,Complex,3
Male,11/17/2022,178,160,,Veganism,Islam,Luxury,5
Female,4/13/2022,194,100,,Veganism,Christianity,Minimal,1
Female,10/18/2023,148,150,,Vegetarianism,Shinto,Minimal,3
Female,5/26/2022,187,181,Sesame,Vegetarianism,Shinto,Luxury,1
Male,11/8/2023,151,65,,Veganism,Hinduism,Luxury,3
Male,7/12/2023,197,128,Sulphur Dioxide Sulphites,Pesetarianism,Judaism,Complex,1
Male,4/1/2023,119,41,,Vegetarianism,Sikhism,Balance,1
Female,11/28/2023,174,44,Crustaceans,Omnivorousness,Hinduism,Minimal,5
