Gender,Birth Day,height,weight,Allergy,Diet Type,Religion,Meal_Type,Satisfy Score
Male,5/1/2023,124,155,Sulphur Dioxide Sulphites,Pesetarianism,Shinto,Balance,1
Female,8/3/2023,129,114,,Pesetarianism,Sikhism,Minimal,2
Female,2/23/2023,152,84,,Pesetarianism,Taoism,Luxury,4
Female,2/1/2022,157,159,,Veganism,Judaism,Luxury,4
Female,3/16/2022,163,53,Gluten,Veganism,Hinduism,Luxury,5
Female,10/13/2022,180,107,Fish,Pesetarianism,Judaism,Balance,1
Male,5/13/2022,126,53,,Pesetarianism,Islam,Balance,1
Male,6/10/2022,179,147,,Pesetarianism,Christianity,Luxury,4
Male,10/14/2023,109,164,,Vegetarianism,Buddism,Balance,5
Female,8/22/2022,148,102,Tree Nuts,Vegetarianism,Judaism,Balance,3
Male,7/16/2023,174,100,,Veganism,Judaism,Complex,2
Female,9/29/2022,176,68,,Vegetarianism,Shinto,Luxury,4
Female,11/3/2023,162,91,,Pesetarianism,Judaism,Balance,4
Male,8/7/2022,154,124,Soy,Pesetarianism,Shinto,Minimal,4
Female,12/7/2022,193,185,,Pesetarianism,Judaism,Luxury,5
Male,10/30/2022,150,152,,Veganism,Sikhism,Luxury,1
Male,3/11/2022,180,110,,Omnivorousness,Buddism,Luxury,1
Male,1/15/2023,122,81,,Omnivorousness,Christianity,Minimal,5
Female,7/1/2022,101,37,Milk,Pesetarianism,Buddism,Balance,5
Male,4/6/2022,153,186,,Omnivorousness,Buddism,Minimal,2
Female,10/13/2023,120,92,,Pesetarianism,Islam,Minimal,1
Male,7/10/2023,128,83,,Pesetarianism,Islam,Luxury,1
Male,7/20/2023,170,68,Mustard,Vegetarianism,Sikhism,Minimal,1
Female,4/21/2023,164,72,Eggs,Vegetarianism,Buddism,Minimal,5
Female,10/5/2023,177,168,Sesame,Vegetarianism,Sikhism,Minimal,4
Female,5/12/2022,134,177,Gluten,Omnivorousness,Islam,Minimal,4
Female,2/20/2022,145,88,,Pesetarianism,Buddism,Complex,2
Male,3/11/2023,162,94,,Omnivorousness,Shinto,Minimal,1
Male,3/30/2022,122,181,,Vegetarianism,Buddism,Complex,2
Male,7/23/2023,200,118,Mustard,Omnivorousness,Buddism,Complex,3
Male,5/21/2023,130,123,,Veganism,Judaism,Minimal,3
Male,12/15/2022,127,35,Molluscs,Omnivorousness,Judaism,Luxury,3
Female,6/18/2022,145,82,,Vegetarianism,Islam,Balance,1
Male,7/20/2022,192,63,Eggs,Vegetarianism,Hinduism,Balance,1
Male,2/3/2023,116,52,,Veganism,Buddism,Balance,4
Male,11/30/2022,170,39,Milk,Vegetarianism,Judaism,Luxury,5
Female,11/26/2023,140,174,,Pesetarianism,Shinto,Luxury,4
Male,5/3/2022,109,136,,Vegetarianism,Hinduism,Luxury,1
Male,7/21/2023,171,160,,Veganism,Christianity,Luxury,4
Female,10/16/2022,123,100,Lupin,Veganism,Judaism,Complex,2
Female,9/28/2023,130,57,,Omnivorousness,Hinduism,Luxury,3
Female,5/28/2022,120,69,,Omnivorousness,Islam,Balance,4
Female,6/8/2023,115,46,Lupin,Veganism,Christianity,Minimal,1
Female,6/9/2022,141,95,Mustard,Omnivorousness,Judaism,Complex,1
Female,12/2/2022,158,132,,Pesetarianism,Hinduism,Luxury,1
Female,11/3/2022,102,144,Eggs,Pesetarianism,Judaism,Luxury,3
Male,12/19/2022,161,180,,Omnivorousness,Judaism,Minimal,1
Male,10/24/2023,171,90,,Pesetarianism,Sikhism,Balance,5
Female,4/4/2022,183,148,,Veganism,Taoism,Balance,4
Female,12/10/2023,105,35,,Veganism,Islam,Luxury,1
Female,6/24/2022,155,184,,Vegetarianism,Buddism,Minimal,2
Male,2/11/2022,121,141,Sulphur Dioxide Sulphites,Vegetarianism,Islam,Luxury,2
Male,2/23/2022,108,121,,Pesetarianism,Christianity,Complex,4
Male,9/15/2023,156,39,Sesame,Vegetarianism,Shinto,Luxury,1
Female,5/23/2023,167,144,,Veganism,Hinduism,Luxury,1
Female,7/10/2022,118,54,,Veganism,Taoism,Complex,2
Male,6/20/2023,192,34,Peanuts,Omnivorousness,Buddism,Complex,5
Male,10/10/2023,156,166,,Vegetarianism,Judaism,Minimal,4
Male,9/16/2023,103,106,Tree Nuts,Veganism,Islam,Balance,4
Female,9/8/2022,181,73,,Vegetarianism,Sikhism,Balance,1
Female,9/26/2022,131,106,,Omnivorousness,Buddism,Balance,3
Female,4/16/2022,166,169,Eggs,Vegetarianism,Shinto,Minimal,1
Male,2/9/2022,130,61,Celery,Omnivorousness,Taoism,Complex,2
Female,9/6/2022,108,177,Sesame,Omnivorousness,Shinto,Complex,5
Male,10/16/2023,136,98,Tree Nuts,Vegetarianism,Hinduism,Minimal,4
Male,1/27/2023,144,76,,Veganism,Islam,Minimal,3
Female,3/21/2022,106,73,,Vegetarianism,Buddism,Luxury,2
Male,7/22/2023,199,139,,Omnivorousness,Sikhism,Balance,4
Male,1/16/2023,180,133,,Pesetarianism,Christianity,Minimal,2
Male,10/13/2022,161,38,,Veganism,Judaism,Complex,3
Male,2/26/2022,122,119,,Vegetarianism,Judaism,Luxury,1
Female,1/19/2023,136,76,,Veganism,Shinto,Minimal,3
Female,8/27/2023,106,167,,Pesetarianism,Taoism,Balance,4
Male,2/10/2023,103,138,,Omnivorousness,Hinduism,Minimal,4
Female,11/21/2023,107,130,,Veganism,Christianity,Complex,1
Female,9/22/2023,137,61,,Vegetarianism,Sikhism,Balance,3
Female,8/13/2023,153,145,,Vegetarianism,Islam,Complex,3
Female,9/9/2022,114,126,,Omnivorousness,Christianity,Balance,3
Female,12/9/2022,189,151,Tree Nuts,Veganism,Christianity,Complex,4
Male,8/2/2022,174,171,,Vegetarianism,Buddism,Complex,3
Male,4/14/2023,185,147,,Vegetarianism,Shinto,Luxury,5
Female,12/13/2023,161,130,Molluscs,Vegetarianism,Sikhism,Complex,4
Female,2/11/2022,179,108,Molluscs,Pesetarianism,Islam,Minimal,5
Male,5/13/2023,142,86,,Veganism,Christianity,Balance,2
Female,6/14/2022,176,75,Eggs,Veganism,Hinduism,Luxury,5
Female,9/4/2023,126,56,,Veganism,Sikhism,Luxury,3
Male,8/7/2022,138,125,,Omnivorousness,Christianity,Luxury,3
Male,10/2/2022,192,117,,Pesetarianism,Islam,Complex,3
Female,10/31/2023,150,32,,Veganism,Buddism,Luxury,2
Male,3/17/2023,133,182,,Pesetarianism,Sikhism,Luxury,1
Male,12/10/2022,140,44,Fish,Omnivorousness,Judaism,Luxury,1
Female,3/28/2023,107,100,,Omnivorousness,Islam,Luxury,3
Female,7/6/2022,186,96,Eggs,Vegetarianism,Taoism,Minimal,2
Male,2/5/2022,154,130,,Pesetarianism,Christianity,Luxury,1
Male,7/7/2022,104,104,Eggs,Pesetarianism,Hinduism,Minimal,1
Female,7/5/2022,124,133,Mustard,Omnivorousness,Sikhism,Complex,5
Female,4/2/2023,178,165,Tree Nuts,Omnivorousness,Taoism,Luxury,1
Female,11/16/2022,156,49,,Omnivorousness,Islam,Complex,3
Female,4/29/2023,183,181,Milk,Vegetarianism,Christianity,Luxury,2
Male,10/28/2023,168,91,,Veganism,Buddism,Luxury,3
Male,4/28/2022,126,148,Sulphur Dioxide Sulphites,Veganism,Sikhism,Balance,3
Male,9/13/2022,165,122,Crustaceans,Veganism,Buddism,Luxury,5
Male,2/4/2022,132,44,,Omnivorousness,Islam,Balance,4
Female,12/25/2022,104,118,,Omnivorousness,Shinto,Complex,3
Female,9/4/2023,118,62,,Omnivorousness,Taoism,Balance,1
Female,2/18/2022,191,103,,Pesetarianism,Shinto,Luxury,5
Female,9/9/2023,118,116,,Vegetarianism,Christianity,Minimal,1
Female,6/1/2023,136,103,,Pesetarianism,Shinto,Complex,1
Male,5/18/2022,120,35,,Omnivorousness,Taoism,Balance,3
Female,6/19/2023,138,50,,Omnivorousness,Taoism,Complex,4
Female,8/13/2022,162,133,,Veganism,Hinduism,Balance,4
Female,6/3/2023,138,151,Tree Nuts,Vegetarianism,Islam,Minimal,4
Female,8/6/2023,187,127,,Pesetarianism,Sikhism,Minimal,5
Female,11/26/2022,125,146,,Omnivorousness,Taoism,Complex,3
Female,11/14/2023,123,140,,Vegetarianism,Islam,Minimal,5
Female,10/5/2023,199,116,,Omnivorousness,Islam,Luxury,4
Female,10/18/2023,126,178,Crustaceans,Omnivorousness,Taoism,Complex,5
Male,2/12/2023,109,90,,Veganism,Taoism,Minimal,2
Male,3/10/2023,146,144,,Omnivorousness,Sikhism,Luxury,4
Female,8/21/2023,186,136,,Pesetarianism,Judaism,Complex,4
Male,7/22/2022,189,169,,Veganism,Christianity,Luxury,4
Female,6/15/2022,179,164,,Omnivorousness,Taoism,Complex,2
Female,9/1/2022,137,97,,Pesetarianism,Buddism,Balance,5
Male,7/15/2022,136,39,,Vegetarianism,Sikhism,Complex,2
Male,3/4/2023,185,92,,Omnivorousness,Christianity,Balance,1
Male,4/24/2022,147,60,Sulphur Dioxide Sulphites,Veganism,Shinto,Minimal,2
Female,12/19/2022,167,85,,Omnivorousness,Christianity,Minimal,1
Male,2/11/2022,121,34,,Veganism,Christianity,Luxury,1
Female,8/5/2023,182,112,Crustaceans,Veganism,Islam,Luxury,3
Female,2/28/2023,156,135,Crustaceans,Vegetarianism,Christianity,Minimal,4
Male,6/5/2022,103,58,Tree Nuts,Veganism,Judaism,Minimal,2
Female,5/29/2023,120,113,,Pesetarianism,Taoism,Luxury,3
Female,8/18/2023,115,171,Lupin,Vegetarianism,Shinto,Balance,2
Male,9/17/2023,194,132,Sesame,Pesetarianism,Buddism,Balance,1
Female,11/22/2023,187,155,,Vegetarianism,Judaism,Balance,3
Male,5/11/2022,190,60,,Veganism,Christianity,Complex,5
Female,1/10/2023,120,91,,Omnivorousness,Judaism,Complex,4
Male,5/22/2023,184,145,Celery,Veganism,Islam,Luxury,2
Male,10/31/2022,149,101,Milk,Omnivorousness,Hinduism,Balance,5
Female,8/10/2022,152,117,,Pesetarianism,Taoism,Complex,1
Female,5/15/2022,198,51,Fish,Vegetarianism,Hinduism,Complex,3
Male,2/11/2023,152,40,Lupin,Veganism,Islam,Complex,4
Female,5/6/2023,177,131,,Vegetarianism,Sikhism,Balance,5
Female,2/16/2023,105,137,,Omnivorousness,Shinto,Minimal,3
Male,3/30/2022,147,110,Milk,Veganism,Judaism,Minimal,3
Male,8/14/2022,182,87,,Veganism,Sikhism,Luxury,3
Female,2/7/2022,147,109,,Omnivorousness,Hinduism,Luxury,1
Female,5/2/2023,107,77,Celery,Veganism,Christianity,Complex,1
Male,12/18/2022,160,110,,Omnivorousness,Judaism,Luxury,2
Female,4/3/2023,182,127,,Veganism,Hinduism,Minimal,1
Female,4/25/2023,182,151,Tree Nuts,Pesetarianism,Hinduism,Luxury,4
Male,4/25/2023,184,118,Gluten,Vegetarianism,Taoism,Minimal,3
Female,5/12/2023,140,64,Lupin,Pesetarianism,Hinduism,Luxury,1
Female,2/16/2022,124,104,,Omnivorousness,Taoism,Complex,3
Male,6/26/2022,115,123,,Vegetarianism,Shinto,Luxury,5
Female,9/21/2023,176,146,,Omnivorousness,Buddism,Complex,1
Female,3/22/2023,140,121,,Vegetarianism,Taoism,Balance,2
Male,9/17/2022,123,133,,Veganism,Hinduism,Luxury,1
Female,11/18/2022,142,152,Molluscs,Pesetarianism,Taoism,Minimal,1
Female,5/1/2022,195,180,,Vegetarianism,Sikhism,Luxury,4
Female,9/20/2023,167,95,,Vegetarianism,Christianity,Minimal,1
Female,9/13/2023,106,38,,Vegetarianism,Hinduism,Complex,1
Male,12/11/2022,158,116,,Vegetarianism,Hinduism,Complex,3
Male,5/8/2022,179,184,,Pesetarianism,Christianity,Luxury,2
Female,10/9/2023,192,102,,Vegetarianism,Judaism,Balance,4
Female,11/16/2022,180,43,,Vegetarianism,Buddism,Minimal,3
Male,2/21/2023,197,140,Soy,Pesetarianism,Judaism,Luxury,4
Male,10/7/2023,182,143,,Veganism,Hinduism,Luxury,2
Female,11/5/2022,170,146,Sesame,Pesetarianism,Hinduism,Balance,4
Male,2/3/2023,195,39,,Pesetarianism,Christianity,Luxury,4
Female,11/16/2023,186,79,,Pesetarianism,Islam,Balance,3
Female,7/1/2022,137,76,Gluten,Veganism,Christianity,Complex,5
Female,6/25/2022,182,90,Crustaceans,Veganism,Buddism,Minimal,3
Male,12/11/2023,165,101,,Vegetarianism,Judaism,Balance,5
Male,9/16/2023,118,86,,Pesetarianism,Hinduism,Balance,1
Female,12/4/2022,159,101,,Veganism,Buddism,Luxury,4
Female,7/30/2023,181,126,,Vegetarianism,Judaism,Complex,5
Male,1/9/2023,130,120,Sesame,Vegetarianism,Sikhism,Complex,2
Male,4/26/2023,168,120,Peanuts,Veganism,Judaism,Balance,3
Male,8/20/2023,183,163,Lupin,Pesetarianism,Hinduism,Balance,3
Male,10/12/2023,199,132,,Pesetarianism,Judaism,Minimal,3
Female,12/3/2023,103,176,Sesame,Pesetarianism,Islam,Balance,1
Male,3/6/2022,154,84,,Veganism,Islam,Complex,1
Male,1/5/2023,132,172,,Omnivorousness,Buddism,Complex,4
Male,9/23/2023,170,34,,Omnivorousness,Taoism,Minimal,4
Female,6/30/2022,131,124,,Vegetarianism,Buddism,Balance,5
Female,12/13/2023,172,47,,Omnivorousness,Sikhism,Minimal,5
Female,10/21/2023,105,39,Molluscs,Omnivorousness,Christianity,Minimal,4
Female,5/19/2023,110,123,,Vegetarianism,Judaism,Balance,1
Female,7/13/2023,133,186,,Vegetarianism,Judaism,Complex,1
Female,11/11/2022,166,80,Mustard,Pesetarianism,Taoism,Luxury,5
Male,1/18/2023,136,53,,Veganism,Taoism,Minimal,1
Male,2/16/2022,136,76,Tree Nuts,Veganism,Taoism,Balance,4
Male,9/12/2023,112,128,Milk,Vegetarianism,Hinduism,Complex,4
Male,11/26/2023,196,150,,Pesetarianism,Taoism,Luxury,5
Male,9/26/2022,182,144,,Pesetarianism,Shinto,Minimal,1
Female,10/22/2022,143,95,,Omnivorousness,Islam,Minimal,3
Female,9/18/2022,127,67,,Vegetarianism,Islam,Balance,1
Male,12/31/2022,156,164,Fish,Omnivorousness,Shinto,Luxury,2
Male,7/16/2023,138,88,,Pesetarianism,Christianity,Luxury,1
Female,5/5/2023,167,42,Sesame,Pesetarianism,Sikhism,Luxury,5
Male,8/1/2022,177,98,,Vegetarianism,Judaism,Luxury,2
Female,4/8/2023,195,157,,Veganism,Islam,Minimal,5
Female,9/18/2023,131,82,Sulphur Dioxide Sulphites,Omnivorousness,Judaism,Complex,4
Female,4/22/2022,186,164,Eggs,Omnivorousness,Buddism,Luxury,5
Female,8/5/2023,105,102,,Veganism,Hinduism,Minimal,4
Male,9/11/2023,181,134,,Veganism,Christianity,Balance,1
Female,5/17/2022,120,42,Lupin,Veganism,Buddism,Balance,5
Female,12/1/2022,150,53,,Omnivorousness,Judaism,Luxury,5
Female,7/23/2023,178,157,Fish,Vegetarianism,Taoism,Balance,2
Male,3/4/2022,186,101,Sulphur Dioxide Sulphites,Veganism,Shinto,Complex,1
Female,2/2/2023,159,173,Eggs,Omnivorousness,Sikhism,Minimal,3
Female,3/20/2023,198,111,,Pesetarianism,Judaism,Complex,4
Male,4/27/2023,124,136,Soy,Pesetarianism,Islam,Luxury,2
Female,11/13/2023,191,40,,Omnivorousness,Taoism,Luxury,5
Female,1/3/2023,100,129,,Pesetarianism,Buddism,Minimal,1
Female,11/24/2022,155,33,Sulphur Dioxide Sulphites,Vegetarianism,Shinto,Luxury,3
Female,5/18/2023,116,75,Sulphur Dioxide Sulphites,Veganism,Christianity,Complex,1
Male,8/2/2022,117,155,Gluten,Omnivorousness,Christianity,Balance,5
Male,11/16/2023,136,157,,Veganism,Islam,Complex,4
Female,2/4/2023,192,190,,Pesetarianism,Buddism,Luxury,3
Female,3/27/2023,150,82,,Veganism,Buddism,Complex,5
Male,11/5/2023,149,91,,Omnivorousness,Shinto,Minimal,3
Female,5/10/2022,135,110,Molluscs,Pesetarianism,Taoism,Balance,2
Male,9/11/2023,173,75,,Pesetarianism,Hinduism,Luxury,3
Female,3/24/2023,187,98,Fish,Pesetarianism,Hinduism,Balance,3
Female,7/24/2022,170,140,,Vegetarianism,Shinto,Minimal,1
Female,5/29/2022,141,77,Eggs,Vegetarianism,Taoism,Balance,3
Male,11/23/2023,197,128,,Pesetarianism,Shinto,Luxury,5
Female,4/16/2023,140,176,,Vegetarianism,Hinduism,Luxury,3
Male,6/8/2022,129,67,Lupin,Vegetarianism,Judaism,Complex,3
Male,5/19/2022,112,125,,Vegetarianism,Shinto,Balance,5
Male,4/4/2022,180,83,,Veganism,Shinto,Luxury,3
Female,5/26/2023,200,55,,Omnivorousness,Hinduism,Luxury,5
Female,9/11/2022,191,150,,Pesetarianism,Sikhism,Minimal,5
Female,8/15/2022,107,174,,Vegetarianism,Judaism,Balance,4
Male,2/7/2023,153,94,,Veganism,Buddism,Minimal,1
Male,2/2/2022,104,38,,Veganism,Taoism,Balance,5
Female,3/3/2023,168,147,,Omnivorousness,Hinduism,Luxury,1
Male,8/11/2023,160,160,Sesame,Veganism,Shinto,Complex,5
Male,3/13/2023,111,128,Sulphur Dioxide Sulphites,Veganism,Hinduism,Minimal,3
Male,3/17/2022,157,33,,Veganism,Buddism,Balance,2
Female,8/26/2023,197,160,Molluscs,Vegetarianism,Taoism,Minimal,3
Female,3/20/2023,125,118,Mustard,Pesetarianism,Buddism,Luxury,3
Female,11/30/2022,160,132,,Vegetarianism,Hinduism,Complex,1
Male,7/18/2023,188,67,Celery,Vegetarianism,Shinto,Balance,4
Male,6/27/2023,133,82,,Veganism,Hinduism,Complex,4
Female,11/21/2023,129,139,Gluten,Pesetarianism,Buddism,Balance,4
Male,7/17/2022,153,77,Fish,Omnivorousness,Christianity,Complex,5
Male,12/15/2023,193,81,,Pesetarianism,Christianity,Balance,5
Female,2/12/2023,193,63,Molluscs,Veganism,Christianity,Complex,4
Female,8/2/2023,152,160,,Omnivorousness,Buddism,Complex,5
Female,12/30/2022,190,35,Eggs,Vegetarianism,Islam,Balance,1
Female,12/9/2023,178,116,Molluscs,Omnivorousness,Shinto,Minimal,3
Male,9/21/2022,174,132,,Veganism,Judaism,Balance,1
Male,8/1/2023,173,140,,Vegetarianism,Buddism,Complex,4
Male,8/31/2023,147,176,Tree Nuts,Omnivorousness,Christianity,Minimal,4
Female,7/22/2022,126,53,Soy,Pesetarianism,Islam,Minimal,3
Female,6/22/2022,169,177,,Veganism,Buddism,Minimal,3
Female,7/31/2023,139,140,,Veganism,Shinto,Luxury,5
Male,2/8/2022,177,133,,Pesetarianism,Sikhism,Balance,2
Male,5/18/2022,110,139,Soy,Vegetarianism,Shinto,Minimal,4
Female,6/21/2023,167,46,,Pesetarianism,Islam,Complex,3
Male,3/26/2023,128,88,,Pesetarianism,Islam,Complex,5
Female,9/10/2022,117,188,,Omnivorousness,Judaism,Balance,3
Male,4/19/2022,128,172,Celery,Omnivorousness,Sikhism,Complex,4
Female,7/26/2023,196,118,,Pesetarianism,Buddism,Minimal,2
Male,11/10/2022,123,182,,Pesetarianism,Sikhism,Luxury,4
Female,6/8/2022,165,42,,Veganism,Christianity,Balance,5
Female,10/15/2023,127,178,,Veganism,Judaism,Balance,5
Female,1/9/2023,131,72,,Pesetarianism,Shinto,Minimal,3
Female,4/23/2022,190,126,,Vegetarianism,Islam,Complex,1
Female,10/5/2022,162,56,Sulphur Dioxide Sulphites,Omnivorousness,Buddism,Complex,1
Male,11/18/2022,111,184,,Pesetarianism,Judaism,Complex,5
Female,10/16/2022,180,75,,Pesetarianism,Judaism,Balance,3
Female,7/4/2023,129,187,,Vegetarianism,Judaism,Minimal,3
Female,3/2/2022,146,35,Celery,Vegetarianism,Sikhism,Complex,2
Male,8/25/2023,167,105,,Omnivorousness,Hinduism,Luxury,3
Female,10/9/2023,134,33,,Omnivorousness,Islam,Minimal,3
Male,9/20/2023,139,152,,Veganism,Judaism,Balance,2
Male,3/3/2023,110,36,,Omnivorousness,Sikhism,Complex,5
Male,9/8/2023,191,91,,Veganism,Buddism,Balance,5
Male,3/25/2023,192,152,Soy,Veganism,Taoism,Luxury,4
Female,11/28/2022,135,175,,Vegetarianism,Buddism,Luxury,2
Male,7/28/2022,145,100,,Vegetarianism,Sikhism,Minimal,2
Female,1/26/2023,194,131,,Vegetarianism,Judaism,Minimal,3
Female,11/9/2022,121,40,,Omnivorousness,Shinto,Balance,1
Female,11/2/2022,134,72,,Veganism,Buddism,Luxury,4
Male,2/17/2023,116,116,,Pesetarianism,Islam,Luxury,3
Male,11/29/2022,137,101,Molluscs,Pesetarianism,Shinto,Minimal,3
Male,2/17/2022,187,83,Gluten,Vegetarianism,Hinduism,Minimal,4
Male,11/24/2022,108,54,,Omnivorousness,Hinduism,Balance,2
Male,7/11/2022,109,124,,Pesetarianism,Judaism,Minimal,3
Male,9/26/2023,135,137,,Vegetarianism,Islam,Luxury,5
Male,9/17/2023,116,132,,Vegetarianism,Islam,Luxury,1
Female,7/6/2022,190,100,,Veganism,Judaism,Luxury,4
Female,3/24/2022,127,82,,Veganism,Christianity,Minimal,5
Male,3/17/2022,158,137,,Vegetarianism,Islam,Minimal,5
Female,9/13/2022,139,117,Sulphur Dioxide Sulphites,Vegetarianism,Hinduism,Luxury,3
Female,2/4/2022,111,94,,Pesetarianism,Islam,Luxury,2
Male,10/21/2022,113,36,,Veganism,Judaism,Luxury,3
Male,6/7/2023,174,107,,Veganism,Buddism,Balance,5
Male,7/4/2023,139,75,,Veganism,Sikhism,Luxury,1
Male,12/8/2022,102,123,,Omnivorousness,Islam,Luxury,5
Female,4/16/2022,147,155,,Omnivorousness,Sikhism,Balance,4
Female,12/6/2023,100,102,,Omnivorousness,Sikhism,Balance,1
Female,10/20/2023,157,66,Sulphur Dioxide Sulphites,Vegetarianism,Islam,Balance,1
Female,6/5/2022,140,125,,Pesetarianism,Sikhism,Complex,1
Female,9/3/2023,145,134,,Omnivorousness,Judaism,Complex,5
Female,6/19/2023,116,123,,Pesetarianism,Islam,Complex,3
Male,4/18/2023,105,35,,Veganism,Shinto,Minimal,4
Female,11/25/2022,200,48,,Veganism,Hinduism,Minimal,1
Female,8/2/2023,178,132,Celery,Omnivorousness,Islam,Minimal,4
Male,3/26/2023,168,105,,Vegetarianism,Hinduism,Balance,2
Male,12/26/2022,152,32,Eggs,Pesetarianism,Sikhism,Luxury,4
Male,10/6/2023,111,94,Sesame,Veganism,Taoism,Minimal,3
Male,7/11/2023,138,125,,Pesetarianism,Judaism,Complex,4
Female,4/17/2023,198,83,,Pesetarianism,Judaism,Minimal,3
Male,3/18/2023,101,90,,Veganism,Shinto,Complex,2
Female,3/7/2022,160,133,,Pesetarianism,Islam,Balance,1
Female,3/27/2022,182,158,,Vegetarianism,Buddism,Minimal,1
Female,3/16/2022,115,92,Crustaceans,Veganism,Buddism,Luxury,5
Male,3/6/2022,114,126,Mustard,Veganism,Sikhism,Complex,1
Female,4/27/2023,185,75,,Vegetarianism,Islam,Complex,3
Male,6/11/2023,179,162,Lupin,Omnivorousness,Judaism,Luxury,3
Female,10/1/2023,184,125,,Veganism,Hinduism,Luxury,3
Female,6/21/2023,137,65,,Vegetarianism,Taoism,Luxury,5
Female,6/30/2023,115,160,,Vegetarianism,Buddism,Luxury,3
Female,9/14/2022,200,108,,Vegetarianism,Buddism,Luxury,2
Male,12/29/2022,192,169,,Pesetarianism,Shinto,Balance,2
Male,6/4/2022,192,48,,Vegetarianism,Hinduism,Complex,5
Female,6/28/2022,160,97,Gluten,Vegetarianism,Christianity,Complex,2
Female,5/9/2023,124,174,,Vegetarianism,Christianity,Balance,2
Male,6/20/2023,174,94,Sesame,Omnivorousness,Buddism,Minimal,3
Male,11/13/2022,100,140,,Omnivorousness,Judaism,Minimal,3
Male,10/6/2022,164,166,,Pesetarianism,Christianity,Complex,4
Male,5/4/2022,186,54,,Pesetarianism,Hinduism,Luxury,2
Male,10/18/2023,179,186,,Vegetarianism,Buddism,Luxury,1
Female,8/13/2023,129,66,Gluten,Omnivorousness,Hinduism,Complex,3
