Gender,Birth Day,height,weight,Allergy,Diet Type,Religion,Meal_Type,Satisfy Score
Female,6/23/2023,166,101,,Pesetarianism,Sikhism,Minimal,2
Male,12/28/2022,136,99,Milk,Veganism,Islam,Complex,1
Male,12/11/2023,189,150,,Veganism,Buddism,Balance,1
Female,3/10/2022,164,153,,Pesetarianism,Judaism,Complex,5
Female,9/18/2023,143,91,,Omnivorousness,Judaism,Minimal,1
Female,4/13/2022,192,151,,Veganism,Taoism,Luxury,5
Female,10/13/2022,188,140,,Veganism,Shinto,Balance,3
Male,3/26/2023,125,116,Sulphur Dioxide Sulphites,Pesetarianism,Buddism,Luxury,2
Female,9/22/2022,175,128,Celery,Vegetarianism,Islam,Luxury,1
Female,8/27/2023,109,94,Lupin,Omnivorousness,Shinto,Complex,1
Female,9/12/2022,134,82,,Veganism,Judaism,Luxury,5
Female,9/19/2023,168,126,,Pesetarianism,Taoism,Luxury,3
Female,11/1/2023,162,50,,Veganism,Judaism,Balance,5
Female,10/18/2023,167,67,Gluten,Vegetarianism,Judaism,Complex,4
Male,5/20/2023,116,166,Sesame,Omnivorousness,Christianity,Balance,4
Male,7/4/2023,133,119,,Veganism,Shinto,Complex,1
Male,1/17/2023,163,157,,Veganism,Buddism,Luxury,5
Male,11/4/2023,117,69,,Pesetarianism,Shinto,Complex,1
Male,6/8/2023,195,65,,Veganism,Islam,Complex,3
Female,11/5/2023,121,183,,Omnivorousness,Taoism,Complex,1
Male,6/2/2023,135,111,,Omnivorousness,Judaism,Minimal,4
Female,4/9/2023,137,157,,Veganism,Judaism,Luxury,1
Male,12/24/2022,197,164,,Vegetarianism,Hinduism,Minimal,4
Female,7/10/2023,200,164,Lupin,Vegetarianism,Christianity,Complex,1
Female,4/30/2023,157,97,Sulphur Dioxide Sulphites,Vegetarianism,Judaism,Balance,1
Female,1/31/2022,191,184,,Vegetarianism,Sikhism,Balance,1
Female,9/16/2022,176,68,Sesame,Veganism,Sikhism,Minimal,4
Female,12/11/2022,174,168,Gluten,Pesetarianism,Buddism,Minimal,4
Male,3/11/2023,101,98,,Omnivorousness,Taoism,Minimal,2
Female,1/17/2023,125,32,,Omnivorousness,Buddism,Complex,2
Male,11/7/2022,151,189,,Omnivorousness,Islam,Complex,4
Male,10/9/2023,133,108,,Omnivorousness,Taoism,Luxury,2
Male,11/9/2023,195,83,,Veganism,Shinto,Luxury,1
Male,3/25/2023,139,147,Mustard,Pesetarianism,Islam,Complex,5
Female,5/19/2023,129,122,,Pesetarianism,Hinduism,Complex,2
Male,10/31/2023,112,65,,Veganism,Shinto,Minimal,2
Female,11/25/2022,123,114,Lupin,Vegetarianism,Islam,Balance,2
Female,6/28/2023,137,71,Gluten,Vegetarianism,Judaism,Luxury,1
Male,1/5/2023,191,108,,Vegetarianism,Shinto,Balance,4
Male,6/25/2022,160,91,,Veganism,Taoism,Balance,2
Male,2/23/2023,191,160,,Pesetarianism,Islam,Minimal,3
Male,3/16/2022,147,119,,Omnivorousness,Buddism,Complex,5
Male,6/25/2022,166,110,,Vegetarianism,Islam,Minimal,5
Female,7/10/2022,136,154,Gluten,Pesetarianism,Christianity,Complex,1
Male,5/28/2023,193,111,,Pesetarianism,Buddism,Complex,3
Female,3/28/2023,158,145,,Pesetarianism,Judaism,Balance,2
Male,3/13/2022,181,79,,Veganism,Judaism,Minimal,4
Female,1/19/2023,119,159,Sesame,Veganism,Sikhism,Luxury,2
Male,3/12/2022,157,98,,Pesetarianism,Judaism,Minimal,2
Female,4/23/2022,193,126,,Omnivorousness,Islam,Minimal,1
Female,11/22/2022,136,133,Celery,Pesetarianism,Taoism,Minimal,3
Female,1/24/2023,181,173,,Pesetarianism,Christianity,Balance,1
Female,2/2/2023,110,50,,Omnivorousness,Sikhism,Complex,1
Female,2/23/2022,100,131,Molluscs,Pesetarianism,Taoism,Complex,4
Male,9/1/2023,199,132,Mustard,Veganism,Islam,Minimal,1
Female,8/21/2022,134,167,,Veganism,Islam,Minimal,3
Male,7/4/2022,131,82,,Pesetarianism,Buddism,Balance,2
Female,3/19/2023,126,109,,Omnivorousness,Buddism,Balance,1
Female,8/12/2022,193,94,,Pesetarianism,Christianity,Balance,5
Male,4/18/2022,154,159,,Pesetarianism,Shinto,Luxury,1
Female,3/7/2022,117,155,,Pesetarianism,Buddism,Complex,1
Male,7/2/2023,114,136,Milk,Omnivorousness,Judaism,Complex,4
Male,11/26/2022,193,124,,Omnivorousness,Christianity,Complex,3
Female,5/13/2023,115,64,,Omnivorousness,Shinto,Luxury,4
Male,8/23/2023,103,34,,Veganism,Sikhism,Balance,1
Male,11/18/2022,198,46,,Vegetarianism,Sikhism,Minimal,1
Female,2/11/2023,169,61,Peanuts,Pesetarianism,Buddism,Complex,2
Female,2/19/2022,110,143,Milk,Vegetarianism,Sikhism,Minimal,4
Male,3/23/2023,119,118,,Veganism,Islam,Luxury,5
Male,7/26/2023,121,81,,Veganism,Christianity,Luxury,5
Male,4/17/2022,191,101,Crustaceans,Veganism,Buddism,Minimal,2
Female,12/30/2022,176,61,,Vegetarianism,Taoism,Complex,4
Male,3/4/2022,175,67,Eggs,Veganism,Judaism,Balance,3
Male,10/8/2022,168,44,,Omnivorousness,Sikhism,Luxury,5
Female,7/30/2022,121,128,Lupin,Omnivorousness,Hinduism,Complex,4
Female,3/22/2022,123,180,,Veganism,Islam,Balance,4
Male,3/1/2023,151,93,,Omnivorousness,Sikhism,Minimal,3
Female,4/18/2023,157,53,Lupin,Omnivorousness,Christianity,Complex,5
Female,9/15/2022,179,52,Celery,Veganism,Buddism,Complex,4
Male,4/1/2022,140,70,Eggs,Veganism,Christianity,Minimal,2
Female,2/4/2022,115,116,Mustard,Pesetarianism,Buddism,Luxury,4
Female,10/14/2022,164,147,Gluten,Veganism,Sikhism,Minimal,1
Male,6/24/2022,106,143,,Pesetarianism,Buddism,Minimal,5
Female,5/11/2022,125,88,,Veganism,Shinto,Balance,2
Female,5/19/2022,171,151,,Vegetarianism,Taoism,Minimal,3
Male,12/14/2023,117,135,,Vegetarianism,Shinto,Balance,3
Male,7/11/2022,173,128,,Vegetarianism,Sikhism,Minimal,4
Female,11/24/2022,113,71,,Vegetarianism,Buddism,Minimal,4
Male,4/20/2022,107,71,,Vegetarianism,Sikhism,Minimal,4
Female,8/21/2023,150,90,,Pesetarianism,Islam,Complex,2
Female,7/25/2022,178,189,,Pesetarianism,Islam,Complex,5
Male,7/18/2022,111,60,,Pesetarianism,Sikhism,Luxury,1
Male,3/4/2022,167,122,,Vegetarianism,Hinduism,Luxury,5
Male,4/25/2023,171,143,,Pesetarianism,Sikhism,Balance,4
Male,9/14/2022,115,190,,Omnivorousness,Christianity,Luxury,2
Male,5/31/2022,178,58,,Vegetarianism,Buddism,Balance,3
Female,7/10/2023,172,166,Milk,Omnivorousness,Shinto,Minimal,5
Female,12/3/2022,143,43,,Veganism,Judaism,Minimal,1
Male,3/25/2023,132,121,,Omnivorousness,Shinto,Luxury,2
Female,9/12/2023,133,62,Sesame,Pesetarianism,Hinduism,Minimal,2
Female,1/23/2023,135,97,Gluten,Omnivorousness,Sikhism,Luxury,1
Female,12/1/2023,160,36,,Omnivorousness,Sikhism,Minimal,1
Female,7/18/2023,140,129,,Vegetarianism,Buddism,Luxury,1
Female,5/9/2022,188,48,,Vegetarianism,Judaism,Balance,4
Female,6/13/2022,121,98,Lupin,Vegetarianism,Sikhism,Balance,2
Male,1/12/2023,182,116,,Pesetarianism,Buddism,Balance,5
Male,3/2/2023,148,132,,Vegetarianism,Judaism,Minimal,3
Female,3/1/2023,137,46,,Pesetarianism,Sikhism,Luxury,5
Male,12/10/2023,159,126,,Pesetarianism,Sikhism,Balance,2
Female,3/22/2022,181,147,,Veganism,Taoism,Minimal,4
Female,8/14/2023,105,130,,Pesetarianism,Buddism,Minimal,3
Male,2/21/2022,161,171,,Veganism,Christianity,Complex,2
Male,2/25/2023,142,106,,Pesetarianism,Islam,Minimal,1
Female,5/6/2022,148,178,,Veganism,Sikhism,Balance,1
Male,3/5/2022,142,38,Tree Nuts,Vegetarianism,Islam,Complex,5
Male,11/3/2023,120,94,,Omnivorousness,Hinduism,Complex,5
Male,12/17/2022,155,109,Crustaceans,Veganism,Islam,Balance,4
Male,11/21/2022,164,93,,Pesetarianism,Hinduism,Complex,1
Male,2/28/2022,185,55,,Omnivorousness,Islam,Complex,2
Male,8/4/2022,167,162,,Vegetarianism,Taoism,Luxury,1
Female,9/29/2022,125,52,,Pesetarianism,Shinto,Balance,1
Female,8/14/2023,125,55,,Veganism,Taoism,Minimal,4
Male,7/22/2022,188,51,Mustard,Omnivorousness,Islam,Luxury,3
Female,8/6/2022,124,79,,Omnivorousness,Hinduism,Balance,1
Female,9/17/2023,135,64,,Pesetarianism,Hinduism,Complex,4
Female,6/23/2022,185,99,,Veganism,Sikhism,Complex,5
Male,1/8/2023,175,80,,Vegetarianism,Hinduism,Complex,3
Female,1/9/2023,169,50,,Vegetarianism,Sikhism,Complex,4
Male,6/23/2023,169,101,Sesame,Pesetarianism,Hinduism,Minimal,3
Male,4/5/2022,166,76,,Veganism,Islam,Luxury,4
Female,2/26/2023,133,143,,Pesetarianism,Judaism,Complex,2
Female,12/3/2023,160,176,,Vegetarianism,Shinto,Balance,2
Male,12/1/2022,135,60,,Pesetarianism,Judaism,Balance,3
Male,6/11/2023,154,37,,Vegetarianism,Taoism,Luxury,2
Female,11/18/2022,145,177,Soy,Veganism,Islam,Complex,1
Male,9/4/2022,190,39,Gluten,Veganism,Hinduism,Balance,4
Male,6/2/2023,177,125,,Veganism,Sikhism,Luxury,4
Female,4/5/2022,193,78,Tree Nuts,Veganism,Judaism,Minimal,2
Male,3/21/2023,136,174,,Veganism,Buddism,Luxury,2
Female,6/15/2023,164,190,,Veganism,Judaism,Minimal,1
Female,7/23/2023,130,176,Crustaceans,Vegetarianism,Islam,Balance,4
Male,2/17/2023,110,49,Gluten,Pesetarianism,Judaism,Complex,1
Female,2/7/2023,178,71,,Pesetarianism,Islam,Luxury,5
Male,10/25/2022,162,137,,Veganism,Sikhism,Luxury,5
Male,5/14/2023,171,134,,Pesetarianism,Sikhism,Minimal,3
Female,1/30/2023,179,78,,Vegetarianism,Islam,Minimal,2
Male,5/15/2023,162,112,,Omnivorousness,Islam,Luxury,1
Female,9/5/2023,184,180,,Pesetarianism,Sikhism,Complex,4
Male,9/16/2022,145,168,,Vegetarianism,Islam,Luxury,5
Male,5/10/2022,138,103,,Veganism,Judaism,Luxury,5
Female,5/10/2023,171,113,,Veganism,Christianity,Balance,2
Male,3/22/2023,144,94,Mustard,Omnivorousness,Christianity,Luxury,2
Male,3/18/2023,106,151,Crustaceans,Omnivorousness,Buddism,Complex,4
Male,2/18/2023,106,92,,Vegetarianism,Hinduism,Balance,3
Female,5/22/2022,153,115,,Pesetarianism,Islam,Complex,5
Male,5/26/2022,185,74,Soy,Omnivorousness,Christianity,Balance,4
Male,2/12/2022,151,171,Sulphur Dioxide Sulphites,Omnivorousness,Buddism,Balance,4
Female,9/7/2023,142,77,,Vegetarianism,Christianity,Balance,3
Male,9/6/2022,148,118,Gluten,Veganism,Taoism,Luxury,5
Female,7/11/2022,111,170,,Omnivorousness,Christianity,Balance,3
Male,5/24/2023,148,119,,Pesetarianism,Judaism,Minimal,3
Female,8/31/2023,178,64,,Pesetarianism,Taoism,Luxury,3
Female,10/20/2023,139,57,Molluscs,Veganism,Sikhism,Luxury,4
Female,2/8/2022,199,61,,Vegetarianism,Hinduism,Minimal,2
Female,2/7/2023,195,154,,Pesetarianism,Judaism,Minimal,2
Female,6/25/2022,111,61,Eggs,Pesetarianism,Taoism,Complex,1
Female,6/27/2022,183,164,Soy,Veganism,Judaism,Balance,2
Female,12/15/2023,163,36,,Pesetarianism,Shinto,Balance,5
Male,4/16/2022,116,59,Crustaceans,Vegetarianism,Buddism,Complex,3
Male,9/27/2022,105,40,,Pesetarianism,Islam,Complex,1
Male,4/12/2023,108,172,Lupin,Pesetarianism,Christianity,Minimal,2
Female,12/19/2023,113,50,Molluscs,Pesetarianism,Buddism,Balance,1
Female,3/6/2023,175,163,,Pesetarianism,Taoism,Complex,1
Female,2/12/2022,146,122,,Vegetarianism,Buddism,Minimal,2
Female,2/17/2023,123,93,Peanuts,Omnivorousness,Shinto,Balance,3
Female,3/3/2023,177,177,Milk,Vegetarianism,Judaism,Minimal,1
Female,4/17/2023,192,52,,Omnivorousness,Buddism,Luxury,4
Female,5/17/2022,102,98,Lupin,Vegetarianism,Sikhism,Complex,5
Female,8/27/2022,188,185,,Veganism,Christianity,Complex,3
Male,4/24/2022,103,96,,Omnivorousness,Buddism,Minimal,1
Female,11/2/2022,120,93,,Veganism,Shinto,Balance,3
Female,8/5/2022,200,94,,Vegetarianism,Shinto,Balance,5
Female,11/28/2022,124,65,,Pesetarianism,Hinduism,Balance,4
Female,3/7/2022,102,161,,Pesetarianism,Judaism,Balance,4
Female,10/4/2023,196,114,,Omnivorousness,Islam,Complex,4
Female,12/21/2022,118,125,Molluscs,Pesetarianism,Hinduism,Luxury,2
Male,2/19/2022,138,140,,Omnivorousness,Islam,Complex,5
Male,4/15/2023,199,80,Sulphur Dioxide Sulphites,Pesetarianism,Buddism,Luxury,1
Female,11/15/2022,127,175,,Vegetarianism,Shinto,Balance,3
Male,4/13/2022,127,136,,Pesetarianism,Taoism,Balance,3
Male,2/22/2022,151,141,Fish,Pesetarianism,Islam,Balance,4
Male,6/20/2022,112,176,Mustard,Veganism,Taoism,Complex,4
Male,4/5/2022,200,109,,Vegetarianism,Taoism,Luxury,1
Male,8/16/2022,175,107,Sesame,Vegetarianism,Taoism,Minimal,3
Male,5/6/2022,151,76,Molluscs,Pesetarianism,Shinto,Luxury,3
Male,11/2/2023,119,107,,Vegetarianism,Sikhism,Complex,5
Female,10/22/2023,178,141,Molluscs,Veganism,Buddism,Luxury,4
Female,9/1/2023,124,115,,Veganism,Shinto,Minimal,1
Female,7/28/2023,122,147,,Veganism,Islam,Balance,4
Male,4/11/2022,168,97,,Vegetarianism,Hinduism,Minimal,4
Female,3/18/2022,185,166,Gluten,Vegetarianism,Sikhism,Complex,2
Female,10/20/2023,177,55,,Omnivorousness,Taoism,Luxury,5
Male,9/14/2022,153,127,,Vegetarianism,Hinduism,Balance,5
Female,10/23/2022,145,162,,Veganism,Sikhism,Balance,4
Female,11/26/2022,146,54,,Veganism,Islam,Balance,2
Female,5/11/2023,145,97,,Vegetarianism,Taoism,Luxury,4
Male,4/29/2023,124,72,,Veganism,Judaism,Luxury,1
Female,2/1/2022,183,143,Tree Nuts,Vegetarianism,Buddism,Balance,2
Male,2/10/2022,190,166,,Veganism,Judaism,Balance,1
Male,8/12/2022,156,71,,Omnivorousness,Shinto,Complex,5
Female,8/28/2022,182,155,,Veganism,Islam,Complex,2
Male,6/28/2022,145,76,,Veganism,Islam,Minimal,4
Female,5/9/2023,123,185,,Vegetarianism,Shinto,Luxury,3
Male,5/15/2023,160,110,Celery,Omnivorousness,Buddism,Minimal,2
Female,5/12/2022,129,68,,Vegetarianism,Buddism,Minimal,4
Female,10/8/2022,137,175,,Pesetarianism,Hinduism,Balance,3
Male,4/8/2022,123,158,,Omnivorousness,Taoism,Luxury,4
Female,2/5/2022,135,78,,Pesetarianism,Sikhism,Balance,4
Male,6/6/2023,171,56,,Omnivorousness,Buddism,Luxury,1
Male,9/4/2023,164,183,,Vegetarianism,Hinduism,Balance,4
Female,12/21/2023,168,120,,Vegetarianism,Christianity,Minimal,3
Female,11/6/2023,137,107,Molluscs,Omnivorousness,Buddism,Complex,5
Female,5/1/2023,181,108,,Veganism,Islam,Complex,2
Female,9/11/2023,141,167,,Pesetarianism,Judaism,Minimal,3
Male,8/12/2023,149,129,,Veganism,Shinto,Balance,5
Female,7/11/2023,127,102,Peanuts,Omnivorousness,Sikhism,Balance,2
Female,2/21/2023,184,144,,Veganism,Hinduism,Luxury,3
Male,1/31/2022,127,32,,Veganism,Judaism,Luxury,2
Male,11/19/2022,189,53,,Omnivorousness,Taoism,Luxury,2
Male,9/15/2022,136,162,,Omnivorousness,Islam,Minimal,5
Male,6/10/2023,157,56,,Vegetarianism,Buddism,Minimal,5
Male,1/5/2023,117,69,,Vegetarianism,Taoism,Complex,1
Female,11/21/2022,185,83,,Veganism,Taoism,Complex,2
Female,4/3/2023,100,89,,Pesetarianism,Sikhism,Minimal,3
Female,10/10/2022,118,93,,Omnivorousness,Judaism,Balance,1
Male,6/3/2022,119,178,,Vegetarianism,Christianity,Complex,2
Male,2/26/2022,189,173,,Vegetarianism,Islam,Minimal,3
Female,12/5/2023,163,50,Lupin,Omnivorousness,Taoism,Complex,1
Male,11/26/2023,140,186,Soy,Vegetarianism,Buddism,Balance,3
Male,9/16/2023,105,86,Molluscs,Veganism,Taoism,Balance,1
Male,1/6/2023,136,36,,Vegetarianism,Christianity,Minimal,5
Male,7/22/2023,188,42,,Veganism,Taoism,Luxury,1
Male,5/7/2022,173,189,Soy,Pesetarianism,Judaism,Balance,3
Female,3/15/2023,153,147,Mustard,Veganism,Sikhism,Luxury,4
Male,5/4/2023,149,51,Soy,Vegetarianism,Taoism,Complex,3
Male,6/22/2023,163,111,,Omnivorousness,Taoism,Luxury,1
Female,9/5/2022,129,175,,Omnivorousness,Buddism,Balance,2
Male,11/24/2023,112,171,Molluscs,Pesetarianism,Shinto,Balance,1
Male,4/15/2023,191,164,Molluscs,Pesetarianism,Islam,Luxury,4
Female,11/27/2022,138,158,,Veganism,Islam,Luxury,5
Male,11/18/2023,145,154,,Pesetarianism,Sikhism,Balance,2
Female,7/29/2023,152,118,,Omnivorousness,Buddism,Balance,2
Male,10/14/2022,173,169,,Omnivorousness,Islam,Luxury,1
Male,9/22/2023,105,178,Peanuts,Pesetarianism,Buddism,Complex,1
Male,11/6/2023,177,54,,Omnivorousness,Judaism,Minimal,5
Female,3/9/2023,200,40,Peanuts,Veganism,Islam,Luxury,4
Female,9/11/2022,143,105,,Veganism,Sikhism,Complex,1
Male,9/2/2023,144,88,,Vegetarianism,Shinto,Minimal,5
Male,8/21/2023,162,97,,Vegetarianism,Judaism,Minimal,4
Male,3/17/2022,119,82,,Veganism,Shinto,Minimal,4
Female,9/6/2022,145,157,,Veganism,Hinduism,Luxury,4
Male,6/13/2022,168,122,,Vegetarianism,Islam,Luxury,4
Male,8/17/2023,140,51,,Pesetarianism,Judaism,Complex,4
Male,5/1/2023,196,80,Gluten,Pesetarianism,Shinto,Minimal,2
Female,9/22/2023,183,185,,Vegetarianism,Shinto,Luxury,3
Female,7/14/2023,124,75,,Vegetarianism,Shinto,Balance,4
Female,10/11/2022,191,107,,Omnivorousness,Sikhism,Luxury,3
Male,10/3/2023,124,112,,Veganism,Taoism,Balance,4
Female,3/1/2022,111,74,Tree Nuts,Omnivorousness,Islam,Complex,5
Female,12/19/2022,175,189,,Omnivorousness,Taoism,Balance,1
Female,5/1/2023,110,157,,Omnivorousness,Judaism,Minimal,2
Female,10/14/2022,181,67,Celery,Vegetarianism,Shinto,Minimal,5
Female,8/25/2022,156,64,,Vegetarianism,Shinto,Balance,4
Female,4/28/2023,167,58,,Vegetarianism,Shinto,Complex,5
Female,11/11/2022,110,95,Soy,Veganism,Taoism,Minimal,1
Female,9/24/2022,106,129,,Vegetarianism,Buddism,Luxury,4
Female,5/21/2023,160,122,,Vegetarianism,Shinto,Luxury,5
Male,10/24/2022,159,161,,Veganism,Buddism,Minimal,3
Female,9/1/2022,113,153,,Pesetarianism,Taoism,Minimal,1
Female,10/27/2022,190,40,,Pesetarianism,Christianity,Complex,4
Female,2/7/2022,102,168,,Veganism,Judaism,Complex,3
Female,10/4/2022,100,159,,Veganism,Hinduism,Complex,3
Female,9/4/2023,112,121,Lupin,Omnivorousness,Buddism,Balance,4
Female,8/4/2023,129,178,Mustard,Pesetarianism,Christianity,Minimal,2
Male,2/17/2023,121,107,,Vegetarianism,Islam,Luxury,5
Male,7/24/2022,117,150,,Pesetarianism,Shinto,Minimal,3
Male,11/12/2023,197,64,Eggs,Omnivorousness,Hinduism,Minimal,3
Female,6/19/2023,106,36,,Veganism,Sikhism,Luxury,5
Male,7/18/2023,173,60,,Pesetarianism,Islam,Luxury,4
Female,5/15/2022,192,139,,Veganism,Judaism,Minimal,2
Female,4/10/2022,178,81,,Veganism,Shinto,Minimal,1
Female,5/24/2023,142,37,Soy,Vegetarianism,Sikhism,Complex,1
Female,12/14/2023,161,87,,Vegetarianism,Islam,Balance,2
Male,6/7/2023,141,53,,Veganism,Judaism,Minimal,2
Male,11/19/2022,135,67,Soy,Veganism,Shinto,Complex,3
Male,12/19/2022,200,108,,Pesetarianism,Shinto,Balance,5
Male,9/10/2022,162,88,,Omnivorousness,Hinduism,Minimal,1
Male,10/7/2022,185,141,,Vegetarianism,Shinto,Complex,2
Male,3/6/2022,132,39,,Pesetarianism,Shinto,Luxury,2
Female,7/25/2022,146,88,,Vegetarianism,Shinto,Minimal,4
Male,9/25/2022,188,58,,Veganism,Hinduism,Luxury,1
Female,8/25/2022,186,144,,Omnivorousness,Buddism,Minimal,5
Female,11/23/2023,171,176,,Pesetarianism,Hinduism,Complex,2
Male,2/4/2022,108,133,,Omnivorousness,Sikhism,Complex,2
Female,11/24/2023,155,131,,Pesetarianism,Hinduism,Minimal,1
Male,6/7/2022,182,179,,Veganism,Taoism,Minimal,1
Female,6/17/2023,135,92,,Pesetarianism,Taoism,Minimal,2
Male,11/24/2023,196,181,,Vegetarianism,Christianity,Minimal,1
Male,2/5/2022,146,72,,Omnivorousness,Islam,Minimal,4
Female,5/25/2022,154,46,,Vegetarianism,Shinto,Minimal,1
Male,9/18/2022,105,69,,Vegetarianism,Shinto,Balance,4
Female,4/27/2022,126,178,,Vegetarianism,Taoism,Luxury,2
Male,2/17/2022,192,166,,Vegetarianism,Hinduism,Minimal,3
Male,9/19/2023,150,145,,Pesetarianism,Shinto,Luxury,1
Male,6/14/2022,181,129,,Pesetarianism,Christianity,Complex,2
Female,11/14/2023,150,154,,Veganism,Sikhism,Luxury,2
Male,9/13/2023,177,144,Molluscs,Veganism,Sikhism,Balance,4
Male,11/30/2022,179,87,,Veganism,Taoism,Minimal,3
Female,4/6/2023,105,134,,Omnivorousness,Taoism,Minimal,1
Female,3/21/2023,194,172,,Veganism,Sikhism,Luxury,3
Female,10/21/2023,166,176,,Pesetarianism,Judaism,Minimal,1
Female,6/12/2023,164,143,,Veganism,Hinduism,Minimal,4
Male,2/16/2023,150,183,,Vegetarianism,Christianity,Luxury,2
Male,6/27/2023,124,112,Fish,Omnivorousness,Christianity,Minimal,3
Male,12/11/2022,124,179,,Veganism,Shinto,Complex,5
Male,11/25/2023,197,190,,Pesetarianism,Islam,Minimal,4
Male,4/30/2023,134,152,,Vegetarianism,Buddism,Balance,4
Female,7/26/2023,130,95,,Omnivorousness,Buddism,Luxury,5
Female,4/25/2023,193,65,Lupin,Omnivorousness,Buddism,Minimal,4
Male,6/2/2023,114,127,,Veganism,Shinto,Luxury,1
Male,10/19/2023,197,72,Soy,Pesetarianism,Shinto,Balance,3
Female,5/5/2023,146,107,,Vegetarianism,Buddism,Minimal,1
Female,7/24/2023,136,84,Sulphur Dioxide Sulphites,Omnivorousness,Hinduism,Minimal,1
Male,9/13/2022,178,190,,Omnivorousness,Christianity,Luxury,2
Male,2/7/2023,107,139,Peanuts,Veganism,Hinduism,Luxury,2
Female,2/22/2022,170,108,Gluten,Pesetarianism,Taoism,Minimal,3
Male,4/26/2022,188,123,,Veganism,Judaism,Complex,1
Male,12/14/2022,120,170,Sulphur Dioxide Sulphites,Vegetarianism,Islam,Minimal,4
Female,6/17/2023,142,34,,Veganism,Shinto,Complex,1
Female,9/28/2022,180,60,Gluten,Omnivorousness,Judaism,Minimal,1
Female,7/31/2022,186,47,Gluten,Veganism,Judaism,Balance,4
Female,8/14/2023,106,66,,Veganism,Hinduism,Minimal,4
Male,6/21/2023,156,160,,Veganism,Hinduism,Complex,3
Female,1/13/2023,154,142,Gluten,Veganism,Buddism,Minimal,3
Male,8/21/2023,177,32,,Vegetarianism,Islam,Complex,2
Male,1/25/2023,112,149,,Omnivorousness,Hinduism,Balance,4
Male,11/24/2023,174,122,,Omnivorousness,Hinduism,Minimal,3
Male,2/18/2022,126,154,Sulphur Dioxide Sulphites,Veganism,Hinduism,Luxury,5
Male,9/2/2023,156,100,,Omnivorousness,Sikhism,Balance,4
Male,2/1/2023,189,47,Fish,Vegetarianism,Judaism,Luxury,1
Male,12/9/2023,178,100,Crustaceans,Veganism,Taoism,Complex,4
Female,4/25/2023,134,177,,Veganism,Christianity,Balance,5
Female,8/24/2023,148,153,,Vegetarianism,Shinto,Balance,5
Male,10/14/2023,134,76,,Veganism,Judaism,Minimal,4
Male,10/19/2023,104,154,,Veganism,Shinto,Complex,5
