Gender,Birth Day,height,weight,Allergy,Diet Type,Religion,Meal_Type,Satisfy Score
Female,6/10/2022,118,131,,Veganism,Sikhism,Balance,3
Female,3/31/2022,145,93,Mustard,Veganism,Shinto,Complex,1
Female,12/20/2023,158,184,,Pesetarianism,Christianity,Complex,4
Female,10/14/2023,158,61,,Omnivorousness,Buddism,Balance,2
Female,9/15/2022,171,181,,Vegetarianism,Hinduism,Minimal,5
Male,5/2/2023,130,90,Mustard,Vegetarianism,Islam,Luxury,2
Male,12/6/2023,104,41,,Pesetarianism,Buddism,Complex,3
Male,11/22/2023,157,102,,Pesetarianism,Sikhism,Complex,1
Male,5/15/2023,171,70,,Omnivorousness,Judaism,Minimal,1
Male,8/2/2023,101,37,Sesame,Veganism,Christianity,Balance,1
Male,10/30/2023,156,95,,Vegetarianism,Shinto,Luxury,3
Male,11/8/2022,110,72,,Veganism,Sikhism,Luxury,2
Male,11/10/2023,196,139,,Pesetarianism,Christianity,Luxury,3
Female,3/3/2023,139,80,,Vegetarianism,Shinto,Balance,1
Male,12/14/2022,132,189,,Omnivorousness,Shinto,Luxury,3
Female,3/18/2023,141,86,,Veganism,Shinto,Balance,5
Male,7/3/2022,179,153,Soy,Omnivorousness,Judaism,Luxury,4
Female,7/14/2023,114,102,,Vegetarianism,Sikhism,Luxury,4
Male,11/18/2022,116,49,Fish,Vegetarianism,Judaism,Luxury,2
Female,2/26/2022,109,176,Soy,Veganism,Christianity,Minimal,3
Female,11/20/2023,121,126,,Vegetarianism,Buddism,Balance,4
Female,4/18/2022,156,91,,Vegetarianism,Hinduism,Balance,5
Male,6/29/2022,108,152,Peanuts,Pesetarianism,Buddism,Minimal,3
Female,10/15/2022,180,147,,Vegetarianism,Sikhism,Luxury,3
Male,10/26/2022,116,105,,Omnivorousness,Christianity,Luxury,5
Female,10/1/2022,173,167,,Veganism,Shinto,Minimal,5
Female,8/27/2023,182,106,,Omnivorousness,Taoism,Luxury,3
Female,8/18/2023,146,57,,Pesetarianism,Hinduism,Minimal,5
Male,6/9/2022,195,182,,Pesetarianism,Buddism,Complex,1
Female,2/28/2022,161,72,Milk,Omnivorousness,Hinduism,Complex,3
Male,6/24/2023,189,106,Eggs,Veganism,Judaism,Luxury,1
Male,2/28/2023,185,87,,Veganism,Judaism,Balance,1
Female,10/12/2023,158,142,,Vegetarianism,Shinto,Luxury,5
Male,5/29/2023,121,124,Soy,Omnivorousness,Buddism,Complex,3
Female,8/7/2022,168,165,,Pesetarianism,Judaism,Minimal,5
Female,7/24/2022,175,81,Soy,Vegetarianism,Taoism,Complex,4
Female,7/28/2022,191,91,,Vegetarianism,Buddism,Complex,1
Female,6/17/2023,200,189,Lupin,Veganism,Christianity,Balance,5
Female,6/26/2023,155,91,,Veganism,Sikhism,Luxury,3
Female,5/25/2022,164,173,,Omnivorousness,Judaism,Complex,5
Male,5/21/2023,173,177,,Omnivorousness,Shinto,Minimal,5
Female,5/7/2023,129,73,,Pesetarianism,Judaism,Luxury,5
Male,8/31/2023,135,186,Tree Nuts,Veganism,Christianity,Minimal,1
Female,5/23/2023,181,67,,Veganism,Islam,Complex,2
Female,7/14/2023,151,187,Molluscs,Omnivorousness,Buddism,Luxury,4
Female,12/8/2022,165,116,,Pesetarianism,Judaism,Complex,4
Female,10/28/2023,100,154,Sulphur Dioxide Sulphites,Veganism,Sikhism,Balance,3
Female,4/8/2023,156,186,,Omnivorousness,Shinto,Complex,2
Male,10/28/2022,175,160,,Veganism,Sikhism,Balance,1
Female,9/6/2023,102,94,,Omnivorousness,Christianity,Luxury,3
Male,3/26/2023,140,152,,Omnivorousness,Christianity,Balance,1
Female,8/13/2023,102,159,Sulphur Dioxide Sulphites,Omnivorousness,Shinto,Luxury,2
Male,9/28/2023,198,102,,Pesetarianism,Judaism,Complex,4
Female,4/24/2023,158,99,,Omnivorousness,Sikhism,Balance,5
Male,4/25/2022,190,94,,Pesetarianism,Judaism,Complex,5
Male,3/1/2023,120,51,,Veganism,Buddism,Complex,4
Female,5/13/2023,168,105,,Pesetarianism,Islam,Balance,3
Female,6/9/2022,148,67,Tree Nuts,Omnivorousness,Judaism,Minimal,2
Male,9/30/2023,197,42,,Veganism,Buddism,Minimal,4
Male,5/1/2022,191,47,,Vegetarianism,Sikhism,Minimal,2
Male,9/12/2023,190,113,,Veganism,Sikhism,Luxury,5
Male,10/19/2022,175,143,,Vegetarianism,Islam,Complex,2
Female,9/23/2022,117,63,,Omnivorousness,Shinto,Minimal,3
Male,10/22/2022,116,34,Lupin,Omnivorousness,Sikhism,Luxury,3
Male,10/25/2023,168,41,Crustaceans,Omnivorousness,Buddism,Balance,5
Male,4/14/2022,157,63,,Veganism,Taoism,Minimal,4
Male,10/13/2023,133,172,Tree Nuts,Vegetarianism,Islam,Luxury,2
Male,5/2/2022,170,144,Lupin,Vegetarianism,Christianity,Luxury,3
Male,8/5/2022,124,141,Gluten,Omnivorousness,Judaism,Balance,2
Male,7/8/2022,192,145,,Pesetarianism,Shinto,Luxury,5
Male,9/27/2023,174,40,,Vegetarianism,Hinduism,Luxury,3
Female,2/3/2023,163,148,,Omnivorousness,Islam,Balance,5
Male,6/16/2023,112,164,,Pesetarianism,Judaism,Luxury,1
Female,10/25/2022,100,56,,Omnivorousness,Taoism,Luxury,2
Female,11/27/2022,171,169,,Veganism,Hinduism,Complex,2
Male,11/10/2022,195,163,,Omnivorousness,Sikhism,Balance,1
Female,11/13/2023,162,89,Fish,Omnivorousness,Hinduism,Complex,1
Male,6/29/2022,134,157,,Omnivorousness,Sikhism,Minimal,3
Female,10/9/2022,129,84,,Pesetarianism,Shinto,Balance,3
Female,6/6/2022,103,95,,Vegetarianism,Hinduism,Complex,1
Female,5/17/2023,200,185,Crustaceans,Pesetarianism,Judaism,Minimal,3
Female,9/10/2022,155,122,,Veganism,Hinduism,Balance,3
Female,2/21/2022,141,120,,Veganism,Shinto,Complex,5
Male,3/12/2022,123,148,,Omnivorousness,Shinto,Balance,3
Male,5/1/2023,108,101,,Vegetarianism,Taoism,Balance,1
Male,3/5/2023,108,78,,Veganism,Islam,Balance,5
Male,9/13/2022,106,180,,Vegetarianism,Christianity,Complex,2
Female,5/22/2022,179,73,Mustard,Vegetarianism,Hinduism,Luxury,1
Female,3/9/2022,136,161,,Omnivorousness,Christianity,Luxury,4
Male,11/15/2022,143,43,,Vegetarianism,Christianity,Luxury,4
Female,10/9/2022,198,142,Sulphur Dioxide Sulphites,Pesetarianism,Sikhism,Luxury,3
Male,2/2/2022,123,108,,Pesetarianism,Buddism,Complex,1
Female,4/16/2023,120,177,Eggs,Omnivorousness,Taoism,Minimal,3
Female,7/5/2023,132,98,,Pesetarianism,Islam,Complex,1
Female,7/25/2022,104,133,,Pesetarianism,Shinto,Balance,4
Male,2/19/2023,136,117,Peanuts,Veganism,Judaism,Complex,1
Female,8/30/2023,186,111,,Vegetarianism,Buddism,Luxury,1
Female,11/20/2023,108,117,,Pesetarianism,Taoism,Complex,5
Male,9/30/2022,119,138,,Omnivorousness,Sikhism,Complex,2
Female,4/25/2023,142,104,Celery,Veganism,Taoism,Complex,2
Male,4/12/2023,179,81,Sulphur Dioxide Sulphites,Veganism,Buddism,Luxury,2
Female,12/11/2022,108,43,,Pesetarianism,Hinduism,Balance,3
Female,6/10/2022,173,114,Celery,Pesetarianism,Buddism,Balance,4
Male,11/4/2022,194,32,,Vegetarianism,Hinduism,Complex,2
Male,8/19/2023,142,156,,Omnivorousness,Islam,Minimal,4
Male,8/31/2022,166,124,,Omnivorousness,Hinduism,Complex,4
Female,4/17/2023,114,183,,Veganism,Islam,Luxury,1
Female,11/15/2023,191,37,,Omnivorousness,Hinduism,Complex,1
Female,8/28/2023,111,72,,Omnivorousness,Taoism,Minimal,1
Male,9/1/2022,122,140,,Omnivorousness,Christianity,Balance,1
Male,8/19/2023,166,61,,Vegetarianism,Shinto,Luxury,2
Female,12/20/2022,181,148,Mustard,Veganism,Islam,Balance,4
Female,11/29/2022,177,131,,Pesetarianism,Hinduism,Luxury,2
Male,7/4/2023,172,159,,Omnivorousness,Buddism,Complex,2
Male,5/10/2023,100,47,,Pesetarianism,Islam,Luxury,1
Female,9/26/2023,185,130,Soy,Pesetarianism,Hinduism,Balance,5
Male,8/8/2023,165,105,Soy,Veganism,Islam,Minimal,5
Female,6/13/2023,125,68,,Pesetarianism,Hinduism,Minimal,2
Female,12/11/2023,137,86,,Veganism,Buddism,Luxury,1
Female,10/18/2022,194,120,,Omnivorousness,Islam,Balance,1
Female,10/16/2022,148,79,Fish,Omnivorousness,Taoism,Minimal,3
Male,9/19/2022,180,184,,Omnivorousness,Islam,Complex,5
Female,8/15/2023,136,168,,Omnivorousness,Judaism,Balance,4
Male,4/3/2023,145,59,,Veganism,Islam,Minimal,4
Male,1/7/2023,134,134,,Pesetarianism,Judaism,Minimal,3
Male,6/26/2023,125,183,,Veganism,Islam,Complex,4
Female,7/17/2023,181,65,,Veganism,Christianity,Minimal,1
Female,7/3/2023,173,135,,Pesetarianism,Shinto,Minimal,2
Female,4/22/2022,106,129,,Omnivorousness,Taoism,Luxury,2
Female,10/28/2022,159,90,,Omnivorousness,Shinto,Luxury,5
Male,12/12/2022,198,62,,Pesetarianism,Judaism,Luxury,3
Female,12/12/2022,163,65,,Vegetarianism,Buddism,Luxury,5
Male,7/19/2022,131,146,,Pesetarianism,Hinduism,Balance,4
Female,7/2/2023,141,94,Sesame,Vegetarianism,Buddism,Complex,5
Male,8/4/2022,155,114,Crustaceans,Vegetarianism,Shinto,Balance,3
Male,7/31/2022,140,110,,Vegetarianism,Judaism,Balance,3
Female,5/9/2023,182,46,,Vegetarianism,Buddism,Minimal,4
Male,8/27/2023,153,48,Mustard,Pesetarianism,Buddism,Balance,2
Male,4/12/2023,128,181,Celery,Omnivorousness,Sikhism,Balance,2
Female,6/21/2023,145,161,,Pesetarianism,Islam,Balance,4
Male,10/23/2022,190,34,,Pesetarianism,Taoism,Minimal,5
Female,5/5/2022,133,99,,Omnivorousness,Sikhism,Luxury,1
Female,1/1/2023,199,100,,Pesetarianism,Shinto,Balance,3
Male,8/24/2022,134,37,,Vegetarianism,Christianity,Complex,3
Male,1/11/2023,188,65,Sesame,Pesetarianism,Christianity,Minimal,5
Male,6/7/2022,130,145,,Omnivorousness,Shinto,Minimal,4
Female,2/9/2022,130,173,Milk,Vegetarianism,Islam,Minimal,3
Male,2/5/2023,169,128,,Veganism,Buddism,Minimal,5
Male,1/4/2023,114,92,,Vegetarianism,Judaism,Minimal,1
Female,4/1/2023,182,59,,Pesetarianism,Islam,Luxury,2
Male,2/20/2022,136,181,Molluscs,Omnivorousness,Hinduism,Minimal,2
Female,6/3/2023,149,55,,Omnivorousness,Buddism,Balance,4
Male,12/19/2022,113,168,Celery,Vegetarianism,Judaism,Balance,1
Female,8/1/2022,158,159,,Pesetarianism,Sikhism,Minimal,1
Male,7/5/2023,199,177,,Pesetarianism,Hinduism,Luxury,1
Male,4/17/2023,177,177,,Omnivorousness,Judaism,Minimal,5
Male,10/12/2022,125,188,Lupin,Veganism,Christianity,Complex,3
Female,5/30/2022,197,109,Soy,Pesetarianism,Shinto,Balance,1
Female,12/22/2022,164,41,Sesame,Pesetarianism,Judaism,Luxury,5
Male,11/17/2022,100,122,,Veganism,Christianity,Luxury,4
Male,5/14/2022,194,180,,Veganism,Sikhism,Balance,4
Male,5/23/2022,153,64,,Veganism,Buddism,Complex,1
Female,2/4/2022,101,67,Fish,Pesetarianism,Buddism,Luxury,1
Female,6/1/2022,148,87,,Pesetarianism,Hinduism,Luxury,5
Male,12/6/2023,122,105,Molluscs,Omnivorousness,Taoism,Balance,4
Female,3/26/2022,136,53,,Vegetarianism,Islam,Minimal,5
Male,7/13/2023,183,83,Sulphur Dioxide Sulphites,Pesetarianism,Shinto,Luxury,3
Male,8/9/2022,150,96,,Pesetarianism,Taoism,Balance,2
Male,5/27/2023,140,112,,Pesetarianism,Sikhism,Minimal,3
Male,9/20/2023,165,118,,Omnivorousness,Taoism,Luxury,4
Female,1/18/2023,112,173,,Veganism,Hinduism,Luxury,1
Female,6/5/2023,130,175,,Omnivorousness,Shinto,Balance,2
Female,6/10/2023,117,52,Eggs,Veganism,Christianity,Balance,2
Male,10/17/2022,170,125,,Pesetarianism,Hinduism,Complex,1
Male,6/1/2022,143,124,,Pesetarianism,Judaism,Minimal,1
Female,2/21/2023,178,115,Sesame,Vegetarianism,Christianity,Complex,2
Female,8/9/2022,173,63,,Omnivorousness,Sikhism,Complex,1
Male,3/27/2022,191,187,Lupin,Vegetarianism,Shinto,Complex,4
Female,4/21/2023,115,55,,Veganism,Buddism,Luxury,4
Female,2/13/2023,176,33,Sesame,Omnivorousness,Shinto,Luxury,4
Female,7/1/2022,151,72,,Omnivorousness,Judaism,Balance,5
Male,2/19/2022,195,49,,Pesetarianism,Christianity,Minimal,3
Female,8/16/2022,174,141,,Omnivorousness,Islam,Luxury,2
Male,4/29/2022,143,146,,Vegetarianism,Hinduism,Balance,2
Male,3/14/2023,158,169,,Vegetarianism,Shinto,Minimal,4
Female,4/27/2023,158,128,Soy,Pesetarianism,Islam,Balance,5
Female,11/9/2022,128,142,Tree Nuts,Veganism,Christianity,Complex,4
Male,7/24/2022,196,57,,Vegetarianism,Taoism,Minimal,3
Female,5/20/2023,193,178,Sulphur Dioxide Sulphites,Omnivorousness,Shinto,Minimal,5
Male,12/10/2022,173,45,,Vegetarianism,Judaism,Complex,3
Male,4/24/2023,159,91,,Vegetarianism,Buddism,Balance,2
Female,11/19/2023,167,94,,Veganism,Christianity,Balance,1
Male,10/23/2023,175,49,,Veganism,Shinto,Luxury,4
Female,11/16/2023,139,46,,Vegetarianism,Christianity,Complex,4
Male,6/14/2022,129,32,Molluscs,Vegetarianism,Islam,Balance,2
Female,6/2/2023,161,66,,Pesetarianism,Sikhism,Balance,3
Female,11/24/2022,186,95,,Vegetarianism,Islam,Minimal,3
Male,11/25/2023,148,149,,Pesetarianism,Islam,Complex,1
Female,10/5/2022,164,158,,Omnivorousness,Hinduism,Minimal,1
Female,9/15/2023,155,95,Molluscs,Omnivorousness,Judaism,Luxury,3
Male,3/7/2023,109,179,Sulphur Dioxide Sulphites,Omnivorousness,Islam,Balance,4
Female,6/24/2023,152,181,,Veganism,Hinduism,Luxury,1
Female,4/11/2022,169,44,,Veganism,Sikhism,Minimal,3
Female,10/14/2023,141,153,Milk,Pesetarianism,Buddism,Luxury,5
Female,12/21/2022,139,35,,Vegetarianism,Hinduism,Luxury,3
Female,10/4/2022,170,183,Crustaceans,Vegetarianism,Christianity,Minimal,5
Female,12/5/2022,137,141,Sulphur Dioxide Sulphites,Veganism,Judaism,Luxury,3
Male,11/28/2023,140,152,,Veganism,Taoism,Balance,4
Male,12/4/2023,100,67,Sulphur Dioxide Sulphites,Vegetarianism,Sikhism,Balance,1
Male,10/4/2022,134,145,,Veganism,Sikhism,Minimal,4
Male,2/21/2022,122,148,,Vegetarianism,Judaism,Luxury,1
Male,3/16/2022,102,169,Sulphur Dioxide Sulphites,Vegetarianism,Shinto,Minimal,5
Female,3/23/2023,144,166,,Pesetarianism,Buddism,Balance,5
Female,11/14/2023,197,33,,Pesetarianism,Taoism,Complex,2
Male,11/18/2023,180,150,,Pesetarianism,Shinto,Balance,2
Female,11/29/2022,175,188,,Pesetarianism,Taoism,Minimal,2
Male,3/18/2023,168,124,Milk,Veganism,Shinto,Complex,5
Male,7/26/2023,132,68,,Pesetarianism,Sikhism,Complex,5
Male,5/1/2022,197,63,,Veganism,Hinduism,Minimal,4
Female,7/28/2022,189,91,Tree Nuts,Veganism,Judaism,Balance,5
Male,10/26/2022,174,95,,Pesetarianism,Sikhism,Luxury,2
Female,10/8/2022,184,166,,Veganism,Taoism,Complex,5
Female,5/3/2023,172,97,,Veganism,Shinto,Luxury,4
Female,11/20/2022,175,110,,Vegetarianism,Sikhism,Balance,3
Female,2/11/2023,102,117,,Omnivorousness,Shinto,Minimal,2
Female,7/30/2023,179,105,,Omnivorousness,Sikhism,Luxury,2
Male,7/28/2022,198,155,Gluten,Pesetarianism,Shinto,Complex,2
Female,8/27/2022,118,154,,Vegetarianism,Judaism,Minimal,4
Male,7/9/2023,119,155,,Vegetarianism,Sikhism,Luxury,4
Male,4/24/2023,127,157,Soy,Omnivorousness,Judaism,Luxury,3
Male,7/28/2023,103,88,Milk,Omnivorousness,Christianity,Balance,1
Male,12/1/2023,103,82,,Omnivorousness,Shinto,Complex,4
Male,10/13/2023,185,125,,Pesetarianism,Sikhism,Luxury,2
Female,11/10/2023,131,64,,Vegetarianism,Christianity,Balance,5
Female,9/19/2022,196,101,Sulphur Dioxide Sulphites,Omnivorousness,Buddism,Luxury,4
Female,7/20/2023,127,122,Sesame,Vegetarianism,Christianity,Complex,3
Female,10/16/2023,114,114,,Vegetarianism,Christianity,Balance,1
Female,11/30/2022,190,35,,Veganism,Taoism,Balance,5
Male,8/1/2022,116,33,,Pesetarianism,Christianity,Luxury,2
Female,2/2/2022,125,149,Crustaceans,Omnivorousness,Sikhism,Complex,1
Female,2/16/2022,196,172,,Omnivorousness,Buddism,Minimal,3
Male,11/9/2022,156,81,,Omnivorousness,Shinto,Complex,1
Female,8/4/2022,163,166,Milk,Veganism,Islam,Complex,3
Male,11/17/2023,115,171,,Pesetarianism,Taoism,Minimal,3
Male,5/23/2023,186,88,Celery,Vegetarianism,Buddism,Minimal,3
Male,5/29/2022,160,113,,Pesetarianism,Hinduism,Complex,4
Male,5/28/2022,196,128,,Pesetarianism,Islam,Complex,5
Female,7/5/2023,110,42,,Vegetarianism,Judaism,Luxury,4
Female,6/3/2023,142,95,,Vegetarianism,Sikhism,Luxury,4
Male,5/19/2023,195,185,,Veganism,Islam,Complex,2
Female,4/4/2023,169,110,Soy,Veganism,Sikhism,Minimal,3
Female,4/5/2022,155,94,Eggs,Vegetarianism,Buddism,Complex,4
Male,12/20/2022,113,146,Molluscs,Omnivorousness,Islam,Minimal,1
Female,5/9/2023,145,57,,Veganism,Sikhism,Complex,5
Female,11/26/2022,125,79,Crustaceans,Omnivorousness,Sikhism,Balance,5
Female,3/19/2022,104,57,Lupin,Vegetarianism,Sikhism,Balance,4
Female,4/17/2023,199,128,,Vegetarianism,Islam,Minimal,5
Male,10/9/2023,186,165,,Veganism,Hinduism,Balance,2
Male,6/26/2022,164,147,,Pesetarianism,Taoism,Minimal,2
Female,3/24/2023,102,47,,Omnivorousness,Hinduism,Luxury,3
Female,11/18/2022,177,180,Milk,Pesetarianism,Hinduism,Luxury,4
Female,3/2/2023,120,62,,Veganism,Christianity,Balance,5
Male,8/24/2023,138,93,,Pesetarianism,Shinto,Balance,3
Male,10/26/2023,171,152,Molluscs,Vegetarianism,Islam,Balance,4
Female,4/25/2023,118,101,,Pesetarianism,Islam,Luxury,5
Female,4/17/2022,173,69,,Pesetarianism,Hinduism,Luxury,1
Male,2/1/2022,195,171,,Veganism,Sikhism,Complex,3
Female,7/31/2022,180,190,,Pesetarianism,Buddism,Complex,5
Male,11/16/2022,171,64,,Omnivorousness,Shinto,Luxury,5
Female,4/8/2022,138,161,,Vegetarianism,Taoism,Minimal,2
Male,9/3/2023,104,140,Lupin,Vegetarianism,Taoism,Luxury,1
Female,8/2/2022,173,64,,Veganism,Christianity,Complex,5
Female,12/15/2022,135,180,,Vegetarianism,Judaism,Luxury,3
Male,11/3/2022,122,47,,Omnivorousness,Taoism,Luxury,5
Female,7/3/2023,106,147,,Pesetarianism,Buddism,Complex,2
Male,11/6/2022,195,66,,Veganism,Taoism,Luxury,1
Male,4/6/2023,126,168,Sulphur Dioxide Sulphites,Veganism,Islam,Complex,4
Male,5/19/2022,199,132,,Pesetarianism,Judaism,Luxury,3
Female,11/10/2023,193,174,,Vegetarianism,Hinduism,Luxury,5
Male,1/30/2023,158,175,,Pesetarianism,Christianity,Minimal,5
Female,1/30/2023,198,32,,Veganism,Islam,Balance,5
Female,1/18/2023,142,139,,Vegetarianism,Islam,Complex,3
Male,7/19/2022,198,134,,Pesetarianism,Shinto,Complex,2
Male,1/5/2023,113,73,,Pesetarianism,Buddism,Complex,2
Female,4/10/2023,137,80,Mustard,Vegetarianism,Judaism,Balance,1
Female,3/19/2023,198,51,,Omnivorousness,Judaism,Minimal,5
Male,3/18/2022,115,140,Celery,Omnivorousness,Hinduism,Minimal,2
Female,11/18/2022,103,86,,Omnivorousness,Christianity,Balance,5
Male,9/17/2022,129,77,,Omnivorousness,Shinto,Luxury,4
Male,11/19/2022,109,55,Tree Nuts,Omnivorousness,Islam,Balance,5
Female,11/14/2022,179,181,,Veganism,Judaism,Balance,4
Male,10/27/2022,119,150,Soy,Veganism,Hinduism,Luxury,4
Female,11/17/2023,190,186,Sulphur Dioxide Sulphites,Veganism,Judaism,Luxury,3
Female,9/5/2022,174,119,,Veganism,Islam,Balance,2
Male,4/25/2022,161,175,,Pesetarianism,Sikhism,Balance,4
Female,2/20/2022,152,43,,Omnivorousness,Sikhism,Luxury,2
Female,8/10/2023,172,85,,Pesetarianism,Taoism,Balance,5
Male,6/23/2022,157,184,Lupin,Pesetarianism,Buddism,Minimal,1
Male,2/2/2022,157,133,,Pesetarianism,Judaism,Luxury,3
Female,4/18/2022,159,43,,Vegetarianism,Taoism,Minimal,4
Male,11/2/2023,131,168,,Pesetarianism,Judaism,Balance,1
Female,2/6/2022,192,35,,Vegetarianism,Shinto,Minimal,1
Female,1/3/2023,101,186,,Vegetarianism,Hinduism,Luxury,5
Female,1/31/2022,140,32,,Veganism,Judaism,Luxury,2
Female,11/22/2022,193,79,,Vegetarianism,Judaism,Balance,4
Female,2/27/2023,111,40,Crustaceans,Pesetarianism,Taoism,Balance,1
Female,5/12/2023,109,100,,Vegetarianism,Islam,Complex,4
Male,2/2/2022,195,56,,Veganism,Islam,Luxury,2
Female,4/24/2023,127,158,,Omnivorousness,Christianity,Minimal,5
Male,11/13/2022,149,182,Mustard,Veganism,Sikhism,Balance,5
Male,5/22/2022,166,169,,Veganism,Hinduism,Luxury,1
Male,4/11/2023,151,180,,Veganism,Islam,Complex,1
Female,4/13/2022,118,86,,Veganism,Sikhism,Balance,3
Male,12/13/2023,125,138,,Omnivorousness,Buddism,Balance,2
Male,2/14/2023,200,55,Sulphur Dioxide Sulphites,Omnivorousness,Judaism,Minimal,2
Female,11/20/2022,196,90,,Veganism,Taoism,Minimal,2
Female,2/23/2023,190,51,Milk,Veganism,Judaism,Balance,1
Male,6/17/2022,170,89,,Pesetarianism,Islam,Minimal,2
Male,1/10/2023,151,172,,Omnivorousness,Shinto,Luxury,5
Male,9/11/2023,195,49,Sulphur Dioxide Sulphites,Veganism,Sikhism,Balance,4
Male,8/28/2023,113,101,,Vegetarianism,Judaism,Luxury,5
Female,12/25/2022,199,70,Soy,Vegetarianism,Buddism,Complex,3
Female,2/7/2022,101,143,,Veganism,Buddism,Luxury,4
Female,1/31/2023,189,65,,Vegetarianism,Islam,Balance,1
Female,2/16/2023,108,178,Celery,Pesetarianism,Sikhism,Luxury,4
Male,9/4/2023,128,94,,Pesetarianism,Hinduism,Complex,2
Female,11/17/2022,158,114,,Vegetarianism,Christianity,Minimal,5
Female,12/31/2022,146,35,,Omnivorousness,Islam,Balance,4
Male,10/31/2022,136,160,,Pesetarianism,Judaism,Balance,1
Female,5/26/2023,146,163,Crustaceans,Veganism,Hinduism,Complex,1
Male,3/17/2022,159,105,,Omnivorousness,Christianity,Balance,3
Female,4/16/2023,156,61,Tree Nuts,Pesetarianism,Taoism,Balance,4
Female,2/23/2022,172,110,Celery,Omnivorousness,Christianity,Minimal,1
Female,3/22/2023,179,73,,Veganism,Sikhism,Complex,4
Male,6/5/2023,188,87,,Vegetarianism,Judaism,Balance,1
Female,11/23/2023,161,124,,Vegetarianism,Taoism,Complex,1
Female,10/30/2023,129,69,Eggs,Omnivorousness,Christianity,Luxury,4
Female,2/25/2022,111,86,,Vegetarianism,Islam,Minimal,3
Female,8/23/2022,192,175,,Veganism,Hinduism,Balance,3
Male,9/24/2023,136,168,,Omnivorousness,Hinduism,Balance,3
Female,2/21/2023,106,123,,Veganism,Buddism,Complex,3
