Gender,Birth Day,height,weight,Allergy,Diet Type,Religion,Meal_Type,Satisfy Score
Female,8/13/2023,196,33,Peanuts,Vegetarianism,Shinto,Balance,3
Male,2/19/2022,153,186,,Pesetarianism,Judaism,Minimal,5
Male,9/9/2023,109,126,,Vegetarianism,Shinto,Balance,1
Male,4/30/2022,140,172,,Omnivorousness,Judaism,Minimal,5
Male,4/7/2023,168,69,,Veganism,Taoism,Minimal,3
Male,6/1/2023,137,174,Molluscs,Pesetarianism,Sikhism,Balance,4
Female,7/18/2022,134,126,,Vegetarianism,Judaism,Complex,3
Male,8/19/2023,144,85,,Veganism,Judaism,Complex,4
Female,5/6/2022,198,186,,Veganism,Islam,Balance,3
Male,7/6/2022,152,181,,Omnivorousness,Hinduism,Minimal,4
Male,12/5/2022,165,91,,Vegetarianism,Buddism,Balance,1
Male,8/15/2022,160,135,Mustard,Veganism,Shinto,Luxury,3
Female,7/22/2022,120,62,,Veganism,Taoism,Complex,4
Male,3/4/2022,178,152,,Pesetarianism,Taoism,Balance,3
Male,4/9/2023,197,78,,Pesetarianism,Hinduism,Complex,2
Female,4/10/2023,126,168,,Pesetarianism,Taoism,Balance,4
Male,9/10/2022,156,97,Mustard,Vegetarianism,Sikhism,Balance,3
Male,3/23/2023,162,40,,Vegetarianism,Hinduism,Complex,3
Male,2/23/2022,134,175,Milk,Vegetarianism,Christianity,Minimal,2
Female,2/16/2023,135,145,,Omnivorousness,Taoism,Balance,2
Female,5/28/2023,190,33,,Vegetarianism,Taoism,Minimal,1
Male,12/23/2022,192,54,,Vegetarianism,Buddism,Luxury,1
Male,4/11/2022,156,178,,Pesetarianism,Hinduism,Balance,4
Male,8/3/2022,177,164,,Omnivorousness,Buddism,Luxury,4
Male,5/17/2023,121,137,,Vegetarianism,Christianity,Balance,3
Male,4/7/2022,102,128,,Pesetarianism,Sikhism,Luxury,2
Female,8/30/2023,132,101,,Pesetarianism,Taoism,Complex,2
Female,8/3/2023,136,138,,Veganism,Hinduism,Balance,4
Female,4/6/2023,191,160,,Omnivorousness,Islam,Complex,5
Female,10/15/2023,136,49,,Omnivorousness,Taoism,Complex,1
Female,2/25/2022,152,53,,Vegetarianism,Shinto,Luxury,4
Male,8/3/2023,151,188,,Pesetarianism,Islam,Minimal,2
Male,2/7/2023,184,63,,Omnivorousness,Islam,Complex,5
Female,5/22/2022,185,156,,Omnivorousness,Sikhism,Minimal,1
Male,5/26/2022,138,181,,Pesetarianism,Taoism,Minimal,4
Female,4/28/2022,109,85,,Veganism,Christianity,Balance,1
Male,5/7/2022,112,105,Crustaceans,Pesetarianism,Islam,Complex,2
Male,9/13/2023,197,125,Soy,Pesetarianism,Islam,Minimal,2
Male,5/15/2023,195,49,,Vegetarianism,Sikhism,Luxury,4
Male,9/11/2023,139,179,Soy,Veganism,Shinto,Balance,4
Male,1/31/2023,168,45,,Veganism,Shinto,Luxury,2
Male,4/16/2023,199,37,Mustard,Pesetarianism,Taoism,Complex,5
Female,5/29/2023,146,98,,Pesetarianism,Christianity,Minimal,4
Male,7/9/2022,117,172,,Veganism,Shinto,Luxury,3
Female,2/4/2022,119,100,,Omnivorousness,Sikhism,Luxury,4
Female,8/1/2022,173,111,,Veganism,Taoism,Complex,3
Male,9/17/2022,172,55,,Omnivorousness,Taoism,Minimal,5
Male,2/27/2023,101,96,Sesame,Vegetarianism,Islam,Complex,4
Male,6/4/2022,101,150,Molluscs,Vegetarianism,Hinduism,Luxury,5
Male,9/29/2023,163,148,,Vegetarianism,Taoism,Balance,1
Female,5/14/2023,153,140,Gluten,Vegetarianism,Hinduism,Complex,4
Female,8/12/2022,115,121,,Vegetarianism,Taoism,Balance,1
Female,11/25/2022,150,76,,Omnivorousness,Buddism,Complex,5
Male,9/6/2022,166,126,,Veganism,Christianity,Complex,3
Female,5/28/2022,144,54,,Vegetarianism,Islam,Minimal,2
Female,6/4/2022,192,138,,Vegetarianism,Taoism,Minimal,4
Female,5/5/2023,194,108,,Veganism,Buddism,Balance,4
Female,10/1/2022,123,34,,Omnivorousness,Judaism,Minimal,3
Male,4/8/2023,179,158,,Vegetarianism,Taoism,Balance,5
Female,5/5/2023,144,95,,Veganism,Shinto,Complex,2
Female,1/4/2023,192,89,,Vegetarianism,Buddism,Complex,4
Female,8/22/2023,197,154,Fish,Veganism,Islam,Balance,1
Female,1/12/2023,171,46,,Omnivorousness,Islam,Balance,4
Male,3/14/2023,147,151,Milk,Veganism,Islam,Minimal,5
Female,4/17/2023,184,45,Sesame,Veganism,Judaism,Balance,5
Male,6/9/2023,131,74,,Vegetarianism,Judaism,Minimal,5
Female,7/9/2023,192,54,,Vegetarianism,Buddism,Luxury,2
Female,11/9/2022,131,130,,Omnivorousness,Hinduism,Minimal,4
Male,11/9/2023,188,55,Milk,Veganism,Buddism,Balance,4
Female,4/7/2023,136,56,,Veganism,Shinto,Luxury,3
Female,8/18/2023,187,127,,Vegetarianism,Taoism,Balance,1
Male,5/31/2022,175,118,Eggs,Vegetarianism,Christianity,Minimal,3
Female,5/1/2023,110,147,,Omnivorousness,Judaism,Luxury,3
Male,11/24/2022,116,188,,Veganism,Judaism,Complex,3
Male,10/17/2023,168,149,,Pesetarianism,Shinto,Balance,1
Male,7/5/2022,187,62,Fish,Veganism,Christianity,Complex,3
Female,7/22/2022,182,171,Celery,Pesetarianism,Hinduism,Luxury,5
Female,3/22/2023,142,41,,Vegetarianism,Christianity,Complex,1
Male,12/25/2022,166,128,Fish,Pesetarianism,Sikhism,Luxury,2
Male,4/6/2023,189,65,Peanuts,Pesetarianism,Islam,Complex,1
Female,8/21/2022,128,59,,Veganism,Judaism,Minimal,5
Female,10/23/2022,123,149,,Veganism,Shinto,Balance,3
Female,6/6/2022,188,134,,Vegetarianism,Judaism,Luxury,4
Female,6/28/2022,185,103,Fish,Pesetarianism,Buddism,Luxury,4
Male,8/23/2022,170,94,Lupin,Veganism,Judaism,Luxury,4
Female,4/16/2023,131,37,Mustard,Veganism,Islam,Minimal,4
Male,5/3/2023,147,82,,Veganism,Islam,Luxury,4
Female,4/20/2022,115,134,,Vegetarianism,Christianity,Complex,2
Female,6/21/2023,128,157,,Omnivorousness,Islam,Luxury,4
Male,8/13/2022,108,181,,Vegetarianism,Sikhism,Luxury,4
Female,4/23/2022,112,129,,Vegetarianism,Judaism,Complex,4
Female,4/8/2022,141,130,,Vegetarianism,Hinduism,Minimal,5
Female,7/17/2022,146,180,,Pesetarianism,Christianity,Complex,3
Male,10/25/2023,189,69,Crustaceans,Vegetarianism,Islam,Minimal,2
Male,4/10/2023,133,90,,Omnivorousness,Sikhism,Luxury,2
Female,3/22/2022,169,108,,Veganism,Judaism,Luxury,5
Female,5/25/2023,110,57,Eggs,Pesetarianism,Christianity,Minimal,5
Male,8/27/2022,153,152,,Veganism,Judaism,Balance,1
Female,11/1/2023,162,94,,Veganism,Hinduism,Minimal,2
Female,12/28/2022,125,47,,Pesetarianism,Shinto,Balance,1
Female,11/23/2023,133,133,,Pesetarianism,Shinto,Complex,2
Male,8/30/2022,119,79,,Pesetarianism,Sikhism,Minimal,4
Female,6/5/2023,189,182,Celery,Pesetarianism,Taoism,Minimal,2
Male,10/4/2023,139,183,,Vegetarianism,Hinduism,Balance,1
Female,6/6/2022,165,157,Peanuts,Veganism,Islam,Minimal,5
Female,11/29/2022,147,136,,Vegetarianism,Buddism,Balance,4
Female,4/15/2023,126,53,,Vegetarianism,Islam,Complex,5
Male,12/30/2022,105,142,Molluscs,Omnivorousness,Islam,Minimal,1
Male,5/27/2022,191,97,,Vegetarianism,Christianity,Luxury,3
Male,11/23/2022,184,179,,Vegetarianism,Sikhism,Balance,4
Female,12/18/2022,180,129,Fish,Omnivorousness,Shinto,Complex,5
Female,5/11/2022,185,59,Mustard,Vegetarianism,Judaism,Minimal,3
Male,11/12/2022,162,37,,Pesetarianism,Hinduism,Minimal,4
Male,12/19/2022,195,101,,Pesetarianism,Christianity,Minimal,1
Male,2/25/2022,167,178,,Veganism,Taoism,Complex,5
Male,12/10/2022,116,134,,Veganism,Taoism,Balance,5
Male,10/13/2022,149,76,Molluscs,Veganism,Christianity,Balance,1
Male,8/8/2022,172,45,,Pesetarianism,Hinduism,Complex,5
Female,3/10/2023,115,73,Celery,Pesetarianism,Taoism,Luxury,4
Male,3/8/2023,121,153,,Omnivorousness,Shinto,Balance,2
Female,10/9/2022,148,116,,Vegetarianism,Shinto,Luxury,4
Male,4/9/2022,139,120,,Pesetarianism,Hinduism,Complex,5
Female,11/12/2023,128,98,,Pesetarianism,Buddism,Minimal,3
Male,5/20/2022,171,168,,Vegetarianism,Sikhism,Luxury,2
Male,6/26/2023,185,179,Lupin,Pesetarianism,Hinduism,Balance,1
Female,6/21/2022,170,105,,Vegetarianism,Sikhism,Balance,3
Female,3/30/2022,166,55,,Omnivorousness,Taoism,Balance,3
Female,1/10/2023,170,36,,Vegetarianism,Shinto,Luxury,5
Male,6/20/2023,149,75,,Pesetarianism,Islam,Complex,2
Female,6/2/2022,139,83,Gluten,Omnivorousness,Shinto,Balance,5
Male,12/20/2022,139,123,Molluscs,Vegetarianism,Buddism,Minimal,2
Female,3/11/2023,116,98,,Omnivorousness,Islam,Complex,5
Male,10/21/2022,127,88,,Omnivorousness,Judaism,Luxury,4
Male,5/4/2023,107,111,Eggs,Vegetarianism,Shinto,Luxury,2
Male,10/29/2022,103,163,,Vegetarianism,Judaism,Balance,4
Female,8/22/2023,135,67,Celery,Veganism,Judaism,Minimal,5
Female,11/18/2022,124,111,,Pesetarianism,Hinduism,Minimal,4
Female,8/6/2022,101,165,,Vegetarianism,Shinto,Balance,5
Female,11/6/2022,174,103,Lupin,Vegetarianism,Christianity,Minimal,2
Female,12/3/2023,156,87,Celery,Omnivorousness,Taoism,Luxury,1
Male,4/11/2022,111,149,,Pesetarianism,Hinduism,Complex,5
Female,3/11/2023,171,150,Sulphur Dioxide Sulphites,Veganism,Judaism,Complex,4
Female,9/15/2022,195,112,,Vegetarianism,Taoism,Minimal,1
Female,2/22/2022,146,161,,Omnivorousness,Shinto,Luxury,3
Male,11/22/2023,200,61,,Veganism,Christianity,Luxury,1
Female,10/8/2023,179,92,,Vegetarianism,Buddism,Balance,4
Female,6/4/2022,121,37,,Omnivorousness,Judaism,Luxury,4
Male,9/20/2023,110,178,,Veganism,Hinduism,Minimal,5
Female,12/23/2022,118,149,,Vegetarianism,Hinduism,Complex,2
Female,4/13/2022,161,153,Molluscs,Pesetarianism,Taoism,Minimal,3
Male,4/2/2022,129,140,Celery,Pesetarianism,Islam,Luxury,5
Male,12/3/2022,159,154,Mustard,Vegetarianism,Hinduism,Complex,1
Male,9/5/2023,199,67,,Veganism,Shinto,Luxury,2
Male,8/6/2022,137,131,,Pesetarianism,Taoism,Minimal,5
Male,3/2/2023,145,161,Eggs,Pesetarianism,Judaism,Minimal,5
Female,11/11/2023,167,151,Mustard,Omnivorousness,Shinto,Complex,3
Male,9/6/2022,116,127,,Pesetarianism,Taoism,Balance,5
Female,8/5/2022,131,131,,Vegetarianism,Buddism,Luxury,2
Female,7/16/2023,199,151,,Vegetarianism,Buddism,Minimal,3
Male,5/29/2023,142,152,,Veganism,Taoism,Luxury,1
Female,5/8/2023,102,181,,Veganism,Buddism,Complex,3
Female,12/7/2023,175,48,,Pesetarianism,Hinduism,Complex,5
Female,4/3/2022,164,42,,Veganism,Christianity,Minimal,1
Female,6/17/2022,128,76,,Omnivorousness,Christianity,Complex,1
Female,11/27/2023,115,142,,Vegetarianism,Hinduism,Luxury,5
Male,11/6/2022,141,167,Milk,Vegetarianism,Shinto,Balance,2
Female,12/24/2022,149,188,,Omnivorousness,Islam,Minimal,5
Female,2/6/2023,115,34,Peanuts,Pesetarianism,Sikhism,Complex,1
Female,3/23/2023,109,110,,Pesetarianism,Christianity,Minimal,2
Male,6/17/2023,136,55,,Veganism,Buddism,Luxury,3
Female,8/6/2023,161,172,,Veganism,Taoism,Balance,1
Male,10/31/2022,194,129,Mustard,Vegetarianism,Taoism,Balance,4
Male,6/11/2022,182,65,Peanuts,Pesetarianism,Christianity,Luxury,4
Male,4/14/2022,192,92,Celery,Omnivorousness,Hinduism,Luxury,3
Male,5/17/2022,171,54,,Veganism,Sikhism,Luxury,1
Female,2/16/2022,139,52,,Omnivorousness,Hinduism,Complex,1
Male,7/16/2022,147,174,Celery,Vegetarianism,Judaism,Minimal,4
Female,4/16/2023,185,138,,Vegetarianism,Shinto,Minimal,5
Female,3/12/2022,122,73,,Vegetarianism,Islam,Luxury,5
Male,4/12/2023,150,158,,Pesetarianism,Islam,Balance,4
Male,8/1/2023,129,108,,Omnivorousness,Shinto,Balance,3
Male,11/20/2022,190,181,,Vegetarianism,Hinduism,Complex,2
Female,3/22/2022,151,77,,Pesetarianism,Islam,Balance,4
Female,12/19/2023,114,136,,Vegetarianism,Sikhism,Balance,2
Female,8/19/2022,154,64,,Omnivorousness,Sikhism,Complex,1
Male,2/6/2022,116,170,,Veganism,Judaism,Balance,5
Male,9/22/2022,138,36,,Omnivorousness,Sikhism,Balance,5
Female,7/13/2022,141,67,,Veganism,Judaism,Minimal,3
Female,7/20/2022,177,100,,Vegetarianism,Judaism,Luxury,3
Male,10/5/2023,158,54,Mustard,Vegetarianism,Christianity,Luxury,5
Female,3/28/2022,167,63,,Veganism,Christianity,Balance,3
Female,9/8/2023,113,146,,Veganism,Shinto,Balance,5
Male,5/11/2023,168,112,,Veganism,Islam,Balance,2
Female,7/1/2022,199,157,,Pesetarianism,Shinto,Balance,5
Female,2/2/2023,124,190,,Vegetarianism,Hinduism,Balance,1
Female,5/29/2023,121,106,,Veganism,Taoism,Minimal,4
Male,2/25/2022,200,132,,Omnivorousness,Christianity,Balance,1
Male,7/30/2022,192,184,,Omnivorousness,Christianity,Complex,1
Male,11/7/2023,173,140,,Veganism,Sikhism,Minimal,3
Male,9/25/2023,189,73,Sulphur Dioxide Sulphites,Omnivorousness,Taoism,Balance,4
Female,10/26/2022,117,132,Milk,Vegetarianism,Taoism,Balance,3
Male,3/13/2022,120,60,,Vegetarianism,Sikhism,Minimal,2
Male,9/8/2022,185,156,,Pesetarianism,Buddism,Luxury,5
Female,2/23/2022,145,79,,Veganism,Sikhism,Balance,1
Male,4/30/2022,125,181,,Veganism,Buddism,Minimal,2
Female,7/11/2022,180,80,,Omnivorousness,Islam,Complex,3
Female,6/12/2022,166,59,Soy,Vegetarianism,Shinto,Minimal,2
Male,4/12/2022,156,116,,Pesetarianism,Islam,Minimal,1
Male,12/13/2022,161,92,,Veganism,Shinto,Complex,3
Male,12/19/2022,136,82,,Pesetarianism,Islam,Balance,3
Male,2/23/2023,146,181,,Omnivorousness,Islam,Minimal,5
Male,9/26/2022,199,139,,Pesetarianism,Sikhism,Balance,1
Male,11/4/2022,179,115,,Omnivorousness,Sikhism,Balance,4
Female,1/31/2022,197,37,,Omnivorousness,Islam,Balance,5
Female,11/24/2023,149,54,,Veganism,Islam,Minimal,3
Male,5/16/2022,136,122,,Omnivorousness,Hinduism,Complex,5
Female,4/27/2023,114,113,,Vegetarianism,Taoism,Luxury,3
Female,6/24/2022,140,77,Peanuts,Omnivorousness,Sikhism,Luxury,4
Female,2/28/2022,192,59,,Vegetarianism,Taoism,Complex,5
Male,6/29/2022,181,153,,Veganism,Judaism,Luxury,3
Male,4/4/2022,154,104,,Veganism,Judaism,Complex,3
Female,6/8/2022,108,77,,Pesetarianism,Christianity,Balance,5
Male,12/8/2023,129,111,Celery,Pesetarianism,Christianity,Luxury,5
Male,5/13/2022,193,100,,Veganism,Christianity,Balance,1
Male,12/15/2023,197,49,,Veganism,Taoism,Luxury,4
Male,9/4/2023,125,159,Lupin,Vegetarianism,Hinduism,Luxury,1
Male,12/8/2022,114,133,Sulphur Dioxide Sulphites,Omnivorousness,Christianity,Balance,4
Male,4/3/2023,157,91,,Veganism,Judaism,Complex,1
Male,11/24/2023,101,151,,Vegetarianism,Sikhism,Minimal,4
Male,2/27/2023,160,137,Eggs,Vegetarianism,Buddism,Complex,2
Female,2/27/2023,157,69,,Vegetarianism,Shinto,Luxury,2
Female,10/9/2023,165,103,,Vegetarianism,Shinto,Balance,2
Male,5/9/2022,123,37,,Vegetarianism,Hinduism,Complex,5
Male,8/22/2022,118,43,,Omnivorousness,Christianity,Luxury,5
Female,11/7/2023,121,163,,Vegetarianism,Islam,Luxury,1
Female,1/19/2023,106,75,Celery,Omnivorousness,Buddism,Balance,1
Female,4/26/2022,173,63,,Vegetarianism,Shinto,Luxury,2
Male,4/11/2023,159,145,,Pesetarianism,Shinto,Complex,1
Female,5/31/2022,173,138,,Omnivorousness,Islam,Balance,5
Female,2/23/2022,143,132,,Omnivorousness,Christianity,Minimal,1
Male,2/2/2023,137,176,Molluscs,Omnivorousness,Taoism,Luxury,2
Female,7/31/2023,198,67,,Pesetarianism,Judaism,Complex,4
Male,11/18/2022,120,129,,Omnivorousness,Hinduism,Balance,4
Male,4/12/2022,185,54,,Pesetarianism,Judaism,Luxury,5
Male,4/16/2023,117,166,,Veganism,Sikhism,Luxury,5
Female,11/6/2022,110,131,,Veganism,Taoism,Balance,1
Male,11/4/2023,191,103,Sulphur Dioxide Sulphites,Veganism,Shinto,Minimal,2
Male,5/8/2023,196,51,Eggs,Pesetarianism,Judaism,Balance,4
Female,7/17/2022,106,85,,Omnivorousness,Islam,Balance,5
Female,7/14/2022,124,122,Molluscs,Veganism,Judaism,Balance,1
Male,7/13/2023,192,36,Molluscs,Veganism,Taoism,Minimal,3
Female,7/21/2023,107,139,,Omnivorousness,Buddism,Minimal,3
Female,3/9/2023,153,154,,Vegetarianism,Sikhism,Complex,3
Female,11/26/2022,167,102,Tree Nuts,Vegetarianism,Islam,Complex,3
Female,11/1/2022,136,168,,Pesetarianism,Taoism,Minimal,4
Male,12/12/2022,109,47,,Vegetarianism,Buddism,Balance,2
Male,11/3/2022,167,106,,Vegetarianism,Shinto,Complex,4
Female,3/1/2023,121,70,,Vegetarianism,Sikhism,Minimal,4
Male,11/4/2023,193,51,,Vegetarianism,Judaism,Minimal,3
Female,3/7/2022,124,189,,Vegetarianism,Buddism,Complex,4
Female,5/3/2023,148,185,Lupin,Vegetarianism,Hinduism,Luxury,5
Male,7/25/2022,157,53,,Omnivorousness,Sikhism,Balance,3
Male,5/26/2023,152,52,Milk,Vegetarianism,Taoism,Minimal,1
Male,6/1/2023,100,183,,Pesetarianism,Sikhism,Balance,2
Male,4/30/2023,146,144,,Omnivorousness,Judaism,Luxury,1
Female,6/16/2022,111,140,Fish,Vegetarianism,Taoism,Balance,3
Male,4/2/2022,125,112,,Veganism,Hinduism,Luxury,2
Male,8/18/2023,173,96,,Omnivorousness,Taoism,Minimal,4
Female,8/15/2023,100,120,,Vegetarianism,Shinto,Complex,4
Male,6/17/2022,132,90,,Vegetarianism,Sikhism,Complex,1
Male,9/1/2023,179,103,,Veganism,Islam,Luxury,5
Male,12/21/2023,105,169,,Pesetarianism,Islam,Balance,3
Female,1/3/2023,120,73,,Veganism,Islam,Balance,3
Male,7/10/2023,179,134,,Omnivorousness,Hinduism,Luxury,4
Female,6/9/2023,105,181,,Vegetarianism,Shinto,Luxury,4
Male,9/18/2022,172,89,,Veganism,Hinduism,Luxury,1
Female,7/22/2022,147,152,,Veganism,Islam,Complex,5
Male,8/16/2023,115,56,Fish,Vegetarianism,Christianity,Luxury,1
Male,10/17/2022,114,79,,Omnivorousness,Buddism,Balance,4
Male,8/3/2023,150,72,,Omnivorousness,Christianity,Balance,4
Male,7/8/2022,186,132,,Pesetarianism,Shinto,Balance,5
Female,3/10/2022,138,166,Eggs,Vegetarianism,Sikhism,Balance,1
Female,5/17/2023,165,53,,Pesetarianism,Christianity,Balance,4
Male,11/1/2022,100,181,,Pesetarianism,Taoism,Balance,4
Female,6/7/2022,200,160,,Veganism,Judaism,Minimal,4
Male,2/5/2023,185,174,,Veganism,Hinduism,Complex,4
Male,8/8/2022,123,96,,Vegetarianism,Taoism,Luxury,4
Female,9/21/2023,165,48,Milk,Omnivorousness,Judaism,Complex,4
Male,8/5/2022,184,167,,Veganism,Christianity,Balance,1
Male,11/30/2023,128,53,,Pesetarianism,Christianity,Complex,2
Female,8/21/2022,100,182,,Veganism,Hinduism,Luxury,5
Male,6/18/2022,111,147,,Veganism,Buddism,Luxury,1
Male,12/25/2022,197,62,,Omnivorousness,Buddism,Balance,3
Female,9/17/2023,102,47,,Omnivorousness,Taoism,Luxury,2
Male,12/23/2022,138,112,Tree Nuts,Veganism,Islam,Minimal,4
Male,12/10/2023,136,72,,Veganism,Shinto,Complex,2
Male,9/23/2023,196,68,,Veganism,Buddism,Minimal,4
