Gender,Birth Day,height,weight,Allergy,Diet Type,Religion,Meal_Type,Satisfy Score
Male,5/22/2023,107,168,,Omnivorousness,Sikhism,Balance,3
Male,2/4/2023,146,63,,Vegetarianism,Shinto,Luxury,1
Male,12/22/2022,177,65,,Omnivorousness,Judaism,Complex,3
Female,5/26/2023,171,121,,Pesetarianism,Buddism,Luxury,1
Female,10/25/2022,187,164,,Veganism,Taoism,Complex,5
Female,5/8/2023,136,145,,Pesetarianism,Christianity,Minimal,4
Male,8/1/2023,188,58,,Vegetarianism,Buddism,Complex,3
Male,12/16/2023,191,32,Celery,Veganism,Hinduism,Luxury,4
Female,6/30/2022,143,35,,Omnivorousness,Judaism,Balance,5
Female,5/4/2023,196,183,,Omnivorousness,Judaism,Complex,3
Male,11/10/2023,190,104,Fish,Omnivorousness,Shinto,Balance,5
Male,10/2/2023,159,141,Sulphur Dioxide Sulphites,Omnivorousness,Christianity,Balance,5
Male,2/1/2023,141,87,,Pesetarianism,Shinto,Luxury,2
Male,5/30/2022,139,145,,Vegetarianism,Hinduism,Complex,3
Female,8/23/2023,111,46,,Veganism,Buddism,Complex,2
Male,4/29/2023,113,156,,Omnivorousness,Islam,Luxury,1
Male,3/13/2022,167,60,,Vegetarianism,Buddism,Balance,4
Female,9/26/2022,152,124,Fish,Veganism,Islam,Minimal,3
Male,8/15/2023,196,157,,Omnivorousness,Judaism,Balance,3
Female,5/24/2023,103,74,,Veganism,Islam,Balance,2
Female,10/20/2023,105,182,Sesame,Veganism,Judaism,Minimal,4
Female,2/27/2023,182,39,,Pesetarianism,Taoism,Luxury,3
Male,6/1/2022,189,174,,Omnivorousness,Sikhism,Complex,3
Female,10/12/2023,171,144,,Pesetarianism,Islam,Complex,3
Male,6/13/2023,151,71,Eggs,Veganism,Islam,Luxury,2
Female,7/17/2023,153,92,,Vegetarianism,Taoism,Balance,2
Female,9/25/2023,182,180,,Vegetarianism,Hinduism,Complex,1
Female,2/1/2022,186,135,Mustard,Veganism,Islam,Minimal,3
Male,3/28/2023,152,80,,Vegetarianism,Judaism,Complex,2
Female,8/3/2022,166,156,Soy,Veganism,Hinduism,Minimal,1
Female,3/29/2023,138,58,,Vegetarianism,Judaism,Complex,3
Female,3/25/2022,140,99,,Pesetarianism,Buddism,Complex,3
Female,9/14/2022,186,190,,Pesetarianism,Taoism,Luxury,5
Male,4/8/2022,160,177,Mustard,Pesetarianism,Judaism,Complex,4
Female,7/25/2022,143,148,,Vegetarianism,Buddism,Minimal,1
Male,5/24/2023,121,79,,Pesetarianism,Hinduism,Minimal,5
Female,9/3/2022,117,79,Soy,Pesetarianism,Christianity,Complex,3
Female,4/27/2022,135,33,Molluscs,Veganism,Shinto,Luxury,4
Male,7/7/2023,173,50,Milk,Omnivorousness,Islam,Luxury,2
Male,7/29/2023,154,111,,Omnivorousness,Christianity,Minimal,1
Male,5/23/2022,121,74,Sulphur Dioxide Sulphites,Vegetarianism,Taoism,Minimal,3
Female,7/4/2023,159,128,Sulphur Dioxide Sulphites,Omnivorousness,Islam,Complex,2
Female,11/2/2023,197,87,Celery,Pesetarianism,Buddism,Balance,1
Male,6/16/2022,154,35,,Omnivorousness,Judaism,Minimal,4
Male,4/14/2023,127,122,,Vegetarianism,Buddism,Minimal,5
Male,5/29/2022,112,185,Eggs,Pesetarianism,Hinduism,Balance,5
Male,1/28/2023,111,66,,Omnivorousness,Judaism,Luxury,3
Female,6/9/2022,123,143,,Veganism,Islam,Luxury,5
Male,7/3/2022,184,163,,Pesetarianism,Sikhism,Complex,3
Female,1/15/2023,179,96,,Vegetarianism,Islam,Complex,1
Male,4/22/2023,115,185,,Vegetarianism,Islam,Minimal,4
Male,7/16/2023,123,96,,Veganism,Shinto,Balance,3
Male,3/16/2023,163,170,,Veganism,Christianity,Minimal,1
Male,8/14/2023,166,136,,Omnivorousness,Taoism,Complex,5
Female,10/3/2023,101,160,,Omnivorousness,Sikhism,Balance,2
Male,3/26/2023,143,106,Peanuts,Veganism,Hinduism,Complex,2
Male,5/18/2022,103,111,,Veganism,Sikhism,Balance,1
Male,4/19/2022,156,80,,Omnivorousness,Christianity,Minimal,5
Male,10/12/2022,182,116,,Veganism,Taoism,Balance,1
Male,5/25/2023,112,56,,Veganism,Taoism,Minimal,2
Female,8/3/2022,126,52,,Pesetarianism,Hinduism,Balance,5
Male,2/11/2023,186,111,,Veganism,Islam,Complex,4
Female,6/14/2023,174,136,Soy,Vegetarianism,Sikhism,Minimal,2
Male,7/20/2023,118,115,,Veganism,Shinto,Balance,4
Female,8/23/2023,144,135,,Pesetarianism,Shinto,Luxury,1
Female,8/9/2022,186,126,,Pesetarianism,Judaism,Balance,4
Male,9/10/2023,124,161,,Veganism,Judaism,Minimal,3
Female,9/17/2022,165,78,,Omnivorousness,Shinto,Balance,1
Female,9/9/2023,117,48,,Pesetarianism,Buddism,Luxury,4
Female,2/15/2023,179,79,Peanuts,Veganism,Islam,Balance,5
Male,3/27/2023,169,78,Fish,Veganism,Sikhism,Luxury,5
Female,2/22/2023,133,94,Mustard,Omnivorousness,Shinto,Complex,4
Male,5/14/2023,120,155,,Pesetarianism,Taoism,Minimal,4
Male,6/6/2022,134,58,,Pesetarianism,Judaism,Balance,5
Male,4/1/2023,171,116,,Pesetarianism,Sikhism,Balance,2
Male,4/26/2022,117,130,Soy,Omnivorousness,Buddism,Minimal,2
Female,9/23/2023,187,149,,Veganism,Judaism,Balance,1
Male,4/6/2023,141,160,,Pesetarianism,Islam,Balance,5
Male,5/31/2022,144,181,Soy,Veganism,Sikhism,Complex,3
Female,2/24/2023,116,78,Soy,Omnivorousness,Sikhism,Minimal,4
Male,4/25/2022,162,125,,Vegetarianism,Sikhism,Complex,2
Male,10/30/2022,129,147,Eggs,Vegetarianism,Judaism,Minimal,2
Female,11/5/2022,123,46,,Veganism,Islam,Complex,1
Male,6/12/2023,164,167,,Veganism,Hinduism,Balance,1
Male,10/7/2023,168,168,Milk,Pesetarianism,Hinduism,Luxury,2
Female,4/5/2023,170,59,,Vegetarianism,Islam,Luxury,3
Male,5/28/2022,150,55,,Omnivorousness,Taoism,Minimal,2
Male,5/3/2022,106,167,,Omnivorousness,Judaism,Minimal,5
Female,7/10/2023,151,87,,Pesetarianism,Judaism,Luxury,2
Female,3/18/2022,120,186,,Pesetarianism,Islam,Luxury,5
Female,4/3/2022,162,62,,Omnivorousness,Sikhism,Balance,4
Female,5/7/2022,184,85,,Pesetarianism,Shinto,Complex,2
Male,11/6/2023,163,83,,Pesetarianism,Taoism,Minimal,3
Male,9/2/2023,194,83,,Vegetarianism,Hinduism,Complex,4
Female,10/16/2023,151,165,,Veganism,Islam,Complex,5
Female,8/28/2023,159,63,,Vegetarianism,Taoism,Minimal,5
Male,11/7/2023,141,168,Soy,Omnivorousness,Taoism,Luxury,5
Male,1/27/2023,118,114,,Pesetarianism,Islam,Complex,5
Male,5/22/2023,122,107,,Pesetarianism,Judaism,Minimal,3
Female,6/27/2023,166,116,,Omnivorousness,Hinduism,Balance,5
Female,5/17/2023,140,80,Soy,Veganism,Buddism,Complex,5
Male,4/1/2022,168,47,Sesame,Omnivorousness,Christianity,Balance,4
Female,8/18/2023,170,94,,Omnivorousness,Shinto,Minimal,5
Female,1/8/2023,162,180,Mustard,Omnivorousness,Taoism,Balance,1
Female,2/4/2023,155,118,,Veganism,Taoism,Balance,4
Female,6/15/2022,176,187,Milk,Omnivorousness,Hinduism,Complex,3
Female,6/12/2023,199,46,Milk,Vegetarianism,Sikhism,Luxury,1
Female,8/25/2023,143,42,,Pesetarianism,Hinduism,Complex,3
Female,11/17/2022,140,145,,Vegetarianism,Buddism,Balance,4
Male,11/23/2023,114,88,,Veganism,Hinduism,Balance,4
Male,8/21/2023,186,79,,Veganism,Islam,Luxury,1
Female,8/22/2022,160,95,,Omnivorousness,Shinto,Complex,5
Male,3/16/2023,111,178,,Pesetarianism,Judaism,Minimal,4
Female,2/11/2022,155,138,,Omnivorousness,Sikhism,Balance,2
Female,7/10/2023,116,82,,Vegetarianism,Buddism,Balance,3
Male,8/4/2022,111,34,,Veganism,Sikhism,Luxury,5
Male,9/8/2022,125,91,,Veganism,Judaism,Complex,2
Female,4/28/2023,137,81,Peanuts,Vegetarianism,Judaism,Minimal,2
Female,8/9/2023,110,105,Soy,Omnivorousness,Judaism,Minimal,5
Male,4/1/2022,127,174,,Pesetarianism,Islam,Minimal,3
Female,1/22/2023,177,35,,Veganism,Taoism,Balance,5
Female,11/7/2023,136,165,,Pesetarianism,Christianity,Complex,5
Female,6/5/2023,118,63,,Omnivorousness,Shinto,Complex,3
Female,1/11/2023,145,95,,Vegetarianism,Shinto,Luxury,5
Male,5/5/2023,173,126,,Vegetarianism,Shinto,Balance,4
Male,8/11/2023,131,78,,Pesetarianism,Islam,Luxury,4
Female,3/20/2022,118,49,,Veganism,Buddism,Minimal,2
Female,3/28/2023,194,140,Celery,Veganism,Buddism,Balance,5
Male,11/6/2022,101,141,,Pesetarianism,Christianity,Complex,3
Female,8/19/2023,121,176,,Pesetarianism,Shinto,Minimal,1
Female,6/24/2023,121,62,Sulphur Dioxide Sulphites,Pesetarianism,Sikhism,Luxury,1
Male,6/26/2022,131,187,,Vegetarianism,Taoism,Balance,1
Male,6/10/2023,138,92,,Veganism,Judaism,Minimal,5
Female,7/9/2022,152,94,Fish,Pesetarianism,Islam,Complex,4
Female,4/7/2022,196,169,,Vegetarianism,Taoism,Complex,3
Female,7/29/2022,161,50,Molluscs,Vegetarianism,Judaism,Luxury,3
Male,2/16/2022,149,149,Sulphur Dioxide Sulphites,Vegetarianism,Buddism,Luxury,4
Female,8/26/2023,173,182,,Pesetarianism,Christianity,Complex,2
Female,3/26/2022,192,185,Crustaceans,Vegetarianism,Shinto,Minimal,1
Male,3/3/2022,134,100,,Vegetarianism,Christianity,Balance,5
Female,3/7/2023,103,75,Tree Nuts,Veganism,Christianity,Complex,4
Male,6/26/2023,100,91,,Pesetarianism,Shinto,Luxury,5
Female,12/22/2022,108,185,,Pesetarianism,Judaism,Minimal,4
Male,6/16/2023,103,34,,Pesetarianism,Sikhism,Luxury,3
Male,4/20/2022,175,118,,Omnivorousness,Buddism,Complex,5
Female,4/22/2023,134,154,,Veganism,Judaism,Minimal,5
Female,7/23/2022,111,178,,Veganism,Islam,Balance,1
Male,7/26/2022,179,135,Tree Nuts,Vegetarianism,Hinduism,Luxury,3
Female,9/26/2023,164,171,Molluscs,Omnivorousness,Judaism,Minimal,4
Female,1/31/2023,151,105,,Vegetarianism,Sikhism,Minimal,1
Female,4/1/2022,182,127,,Pesetarianism,Buddism,Complex,5
Female,3/16/2022,156,132,,Omnivorousness,Judaism,Minimal,2
Male,7/30/2023,104,138,Sesame,Omnivorousness,Taoism,Balance,2
Female,9/8/2023,153,162,,Veganism,Christianity,Complex,3
Female,3/7/2023,106,122,,Veganism,Islam,Luxury,5
Female,2/22/2022,196,175,Sulphur Dioxide Sulphites,Veganism,Taoism,Complex,3
Female,4/21/2023,138,145,Mustard,Veganism,Sikhism,Complex,4
Male,2/15/2023,177,74,,Pesetarianism,Sikhism,Complex,3
Female,3/25/2023,103,181,,Vegetarianism,Shinto,Minimal,1
Female,9/16/2022,121,190,,Veganism,Hinduism,Luxury,2
Female,5/21/2022,108,54,,Omnivorousness,Sikhism,Minimal,3
Female,3/24/2022,183,69,,Pesetarianism,Christianity,Luxury,2
Male,8/29/2023,162,90,,Vegetarianism,Judaism,Luxury,2
Female,4/23/2022,156,178,,Veganism,Taoism,Complex,5
Female,2/4/2023,105,173,,Vegetarianism,Judaism,Balance,5
Female,7/9/2023,161,106,,Omnivorousness,Islam,Minimal,1
Female,4/14/2022,111,156,,Veganism,Buddism,Minimal,4
Male,2/12/2023,133,189,Crustaceans,Veganism,Christianity,Luxury,3
Male,9/25/2023,166,174,,Pesetarianism,Islam,Luxury,3
Male,9/10/2023,109,137,,Pesetarianism,Taoism,Complex,4
Female,5/10/2022,187,113,,Vegetarianism,Taoism,Minimal,3
Female,6/29/2022,160,80,Sesame,Veganism,Buddism,Minimal,2
Male,11/4/2023,101,107,Tree Nuts,Vegetarianism,Islam,Minimal,2
Female,2/6/2023,116,172,,Veganism,Buddism,Complex,5
Female,10/28/2022,195,45,Crustaceans,Omnivorousness,Buddism,Complex,1
Female,2/21/2022,109,67,,Pesetarianism,Taoism,Minimal,4
Male,10/3/2023,177,113,Lupin,Pesetarianism,Sikhism,Luxury,5
Female,6/28/2022,112,39,,Veganism,Islam,Luxury,3
Male,3/25/2023,177,47,,Omnivorousness,Islam,Minimal,2
Female,9/30/2023,170,160,,Omnivorousness,Christianity,Balance,4
Male,11/14/2022,134,81,,Pesetarianism,Judaism,Complex,5
Female,9/14/2023,113,138,,Omnivorousness,Taoism,Luxury,1
Female,9/2/2022,194,128,Molluscs,Omnivorousness,Islam,Luxury,4
Male,2/23/2023,194,186,,Veganism,Shinto,Balance,4
Male,11/2/2022,136,164,,Omnivorousness,Sikhism,Balance,2
Male,5/20/2023,120,38,,Pesetarianism,Christianity,Complex,1
Male,6/25/2022,140,110,Mustard,Vegetarianism,Buddism,Minimal,2
Male,2/6/2022,151,89,Peanuts,Vegetarianism,Christianity,Balance,4
Male,4/20/2023,163,107,,Omnivorousness,Shinto,Minimal,5
Female,6/7/2023,189,72,,Vegetarianism,Sikhism,Minimal,5
Male,6/27/2022,128,147,,Veganism,Christianity,Minimal,4
Female,4/15/2023,143,114,,Veganism,Taoism,Minimal,2
Male,4/3/2022,135,45,Gluten,Vegetarianism,Hinduism,Minimal,3
Female,10/16/2022,198,92,,Pesetarianism,Christianity,Complex,5
Female,12/18/2023,171,33,,Veganism,Hinduism,Complex,5
Female,9/12/2023,162,148,,Veganism,Judaism,Luxury,4
Male,4/26/2022,144,50,,Pesetarianism,Buddism,Balance,1
Male,5/13/2022,152,58,,Omnivorousness,Sikhism,Luxury,4
Male,6/4/2022,115,140,,Pesetarianism,Judaism,Luxury,3
Female,1/4/2023,179,83,,Vegetarianism,Buddism,Minimal,3
Male,3/11/2022,162,122,,Omnivorousness,Hinduism,Complex,4
Male,4/4/2022,188,82,,Pesetarianism,Islam,Luxury,4
Male,8/15/2022,181,164,,Omnivorousness,Christianity,Minimal,5
Male,6/18/2022,177,127,,Omnivorousness,Sikhism,Complex,2
Female,8/21/2023,100,105,,Veganism,Islam,Minimal,4
Male,12/29/2022,127,162,,Pesetarianism,Christianity,Balance,1
Male,11/16/2023,168,54,,Veganism,Islam,Balance,4
Male,1/8/2023,163,47,,Veganism,Taoism,Balance,2
Female,12/12/2022,165,117,,Omnivorousness,Judaism,Minimal,1
Male,2/19/2023,180,84,Gluten,Vegetarianism,Taoism,Luxury,3
Male,6/25/2023,138,100,,Pesetarianism,Shinto,Minimal,2
Male,5/31/2023,141,85,,Omnivorousness,Sikhism,Minimal,5
Male,11/8/2023,112,48,,Vegetarianism,Judaism,Minimal,2
Female,4/5/2022,117,39,,Pesetarianism,Taoism,Balance,3
Female,2/5/2023,166,146,Mustard,Vegetarianism,Islam,Balance,1
Male,8/8/2022,166,181,,Pesetarianism,Christianity,Luxury,5
Female,9/11/2022,169,106,,Vegetarianism,Islam,Balance,3
Male,8/30/2023,133,79,,Vegetarianism,Buddism,Complex,5
Male,9/19/2022,173,100,Celery,Omnivorousness,Sikhism,Luxury,3
Female,1/25/2023,168,140,,Vegetarianism,Buddism,Minimal,4
