Gender,Birth Day,height,weight,Allergy,Diet Type,Religion,Meal_Type,Satisfy Score
Male,6/24/2022,139,189,,Omnivorousness,Christianity,Minimal,2
Male,8/22/2023,128,121,,Pesetarianism,Judaism,Balance,3
Male,1/31/2023,127,61,,Pesetarianism,Christianity,Balance,1
Male,5/13/2023,168,36,Peanuts,Omnivorousness,Christianity,Luxury,1
Male,7/30/2022,120,70,,Vegetarianism,Shinto,Complex,1
Male,4/30/2023,105,48,Tree Nuts,Pesetarianism,Hinduism,Balance,4
Female,8/9/2022,163,44,Mustard,Veganism,Hinduism,Minimal,2
Female,10/26/2022,116,155,,Veganism,Shinto,Complex,2
Male,9/8/2023,169,71,Eggs,Veganism,Christianity,Complex,5
Female,12/29/2022,128,184,,Omnivorousness,Islam,Luxury,2
Female,12/29/2022,158,160,Soy,Omnivorousness,Buddism,Luxury,5
Male,3/21/2023,125,121,Peanuts,Vegetarianism,Christianity,Luxury,4
Female,12/19/2022,114,143,,Veganism,Christianity,Complex,3
Male,9/22/2023,125,54,,Omnivorousness,Buddism,Balance,5
Male,5/11/2023,198,76,,Vegetarianism,Judaism,Luxury,4
Female,6/14/2023,152,43,Milk,Vegetarianism,Shinto,Minimal,4
Male,11/19/2023,181,65,,Veganism,Hinduism,Luxury,3
Male,5/15/2023,103,82,,Veganism,Sikhism,Luxury,2
Female,2/16/2022,149,115,,Pesetarianism,Shinto,Complex,3
Female,7/6/2022,166,85,,Vegetarianism,Sikhism,Luxury,2
Female,5/24/2022,176,97,,Pesetarianism,Islam,Balance,4
Male,2/18/2023,151,81,Celery,Veganism,Hinduism,Balance,1
Male,3/8/2022,103,95,,Veganism,Islam,Complex,5
Female,12/18/2023,151,52,,Vegetarianism,Islam,Complex,2
Female,8/6/2022,174,119,Gluten,Veganism,Buddism,Minimal,2
Male,4/14/2022,130,99,,Vegetarianism,Sikhism,Complex,2
Male,11/1/2023,177,103,,Omnivorousness,Sikhism,Luxury,1
Male,12/17/2023,119,55,,Omnivorousness,Islam,Luxury,2
Female,7/20/2023,147,44,,Omnivorousness,Christianity,Luxury,1
Female,5/1/2022,107,147,,Pesetarianism,Judaism,Balance,1
Male,6/18/2023,119,129,,Veganism,Buddism,Minimal,1
Female,12/12/2023,186,189,Tree Nuts,Omnivorousness,Islam,Luxury,1
Male,5/13/2023,183,137,Tree Nuts,Pesetarianism,Buddism,Minimal,2
Female,3/25/2023,184,85,,Pesetarianism,Judaism,Minimal,2
Male,4/28/2023,169,89,Mustard,Vegetarianism,Buddism,Complex,3
Female,5/28/2023,182,66,,Veganism,Taoism,Minimal,1
Female,6/12/2022,138,190,Celery,Vegetarianism,Christianity,Minimal,4
Male,10/24/2023,125,139,Peanuts,Vegetarianism,Judaism,Minimal,3
Female,11/2/2022,168,97,,Vegetarianism,Judaism,Minimal,2
Male,2/16/2023,156,122,,Pesetarianism,Christianity,Luxury,5
Male,5/26/2022,144,117,Crustaceans,Pesetarianism,Christianity,Complex,1
Female,1/16/2023,147,120,Tree Nuts,Vegetarianism,Sikhism,Complex,1
Male,4/4/2022,109,68,,Pesetarianism,Taoism,Luxury,3
Female,2/21/2023,132,94,,Vegetarianism,Judaism,Complex,3
Female,8/1/2023,137,143,,Vegetarianism,Judaism,Luxury,1
Female,5/2/2023,179,52,,Omnivorousness,Taoism,Minimal,2
Male,8/22/2023,104,156,,Vegetarianism,Islam,Balance,3
Female,12/12/2022,151,125,Crustaceans,Omnivorousness,Hinduism,Minimal,1
Male,3/9/2022,113,47,,Vegetarianism,Sikhism,Complex,5
Male,4/16/2023,120,84,,Omnivorousness,Sikhism,Luxury,1
Male,8/29/2022,141,137,Peanuts,Veganism,Shinto,Balance,1
Male,7/30/2022,131,62,Sesame,Pesetarianism,Buddism,Balance,1
Female,9/14/2023,141,129,,Omnivorousness,Islam,Complex,1
Male,6/16/2023,182,151,,Vegetarianism,Islam,Minimal,3
Male,1/11/2023,114,179,,Veganism,Buddism,Minimal,1
Male,7/22/2022,102,142,Molluscs,Veganism,Hinduism,Balance,4
Male,8/21/2022,151,60,Crustaceans,Omnivorousness,Islam,Minimal,1
Female,2/28/2022,177,60,Mustard,Veganism,Islam,Balance,2
Female,11/15/2023,145,78,,Vegetarianism,Hinduism,Balance,5
Female,4/5/2022,115,164,Tree Nuts,Pesetarianism,Taoism,Complex,2
Female,6/18/2023,139,58,,Pesetarianism,Islam,Complex,3
Female,2/6/2023,191,183,,Vegetarianism,Shinto,Luxury,2
Male,4/28/2022,155,105,,Veganism,Buddism,Complex,5
Female,7/14/2023,182,124,,Vegetarianism,Christianity,Balance,2
Male,7/28/2023,110,81,,Veganism,Christianity,Luxury,4
Male,7/17/2023,200,64,,Pesetarianism,Sikhism,Luxury,4
Male,3/24/2022,187,36,Gluten,Omnivorousness,Buddism,Luxury,1
Male,3/14/2022,185,147,,Omnivorousness,Buddism,Balance,4
Female,10/12/2022,126,167,Gluten,Veganism,Judaism,Minimal,3
Male,11/18/2022,144,186,Celery,Veganism,Shinto,Balance,1
Male,9/26/2023,200,179,,Veganism,Sikhism,Complex,3
Female,8/10/2022,102,33,,Omnivorousness,Sikhism,Luxury,1
Female,5/13/2022,135,76,Soy,Pesetarianism,Islam,Complex,5
Female,12/20/2022,107,165,Fish,Omnivorousness,Islam,Balance,4
Female,7/20/2022,189,151,,Veganism,Judaism,Complex,3
Male,6/13/2022,194,58,,Omnivorousness,Buddism,Complex,3
Female,3/30/2023,170,186,Sesame,Pesetarianism,Shinto,Minimal,2
Female,8/2/2023,179,96,Sulphur Dioxide Sulphites,Veganism,Taoism,Luxury,3
Female,2/7/2022,114,183,,Vegetarianism,Sikhism,Minimal,5
Female,1/7/2023,102,70,,Vegetarianism,Shinto,Complex,1
Female,4/24/2023,127,138,,Omnivorousness,Christianity,Minimal,5
Female,12/20/2023,134,152,Crustaceans,Omnivorousness,Christianity,Minimal,3
Male,4/27/2022,182,161,,Pesetarianism,Shinto,Luxury,3
Female,8/25/2022,153,41,,Vegetarianism,Hinduism,Luxury,5
Female,11/18/2023,109,92,,Veganism,Buddism,Complex,1
Female,1/10/2023,189,55,Lupin,Pesetarianism,Buddism,Complex,2
Male,8/5/2022,144,133,Tree Nuts,Omnivorousness,Buddism,Minimal,4
Male,1/19/2023,110,58,,Veganism,Christianity,Luxury,5
Female,12/5/2022,101,152,,Veganism,Sikhism,Minimal,4
Female,5/6/2023,149,120,Molluscs,Vegetarianism,Taoism,Minimal,1
Male,3/30/2022,174,116,Molluscs,Veganism,Judaism,Luxury,5
Male,11/16/2022,116,107,Tree Nuts,Pesetarianism,Islam,Minimal,2
Male,6/22/2022,134,180,,Vegetarianism,Hinduism,Minimal,2
Male,7/13/2022,104,55,,Vegetarianism,Sikhism,Balance,2
Male,5/9/2022,186,32,Peanuts,Veganism,Taoism,Luxury,2
Male,2/21/2022,114,82,,Omnivorousness,Shinto,Luxury,1
Female,11/16/2022,162,51,,Vegetarianism,Shinto,Balance,1
Female,12/7/2023,175,156,,Vegetarianism,Buddism,Luxury,1
Female,8/19/2022,185,77,,Pesetarianism,Taoism,Luxury,5
Female,3/16/2023,133,129,,Vegetarianism,Judaism,Minimal,2
Male,12/17/2022,152,40,,Vegetarianism,Buddism,Luxury,5
Male,10/19/2023,172,66,,Vegetarianism,Taoism,Balance,2
Female,7/12/2023,196,168,,Vegetarianism,Buddism,Minimal,5
Male,5/19/2022,153,42,Lupin,Vegetarianism,Shinto,Complex,4
Male,6/7/2022,152,63,Lupin,Omnivorousness,Shinto,Luxury,4
Female,10/8/2022,166,46,Fish,Vegetarianism,Hinduism,Balance,1
Male,6/29/2023,172,119,,Omnivorousness,Hinduism,Balance,1
Female,1/15/2023,199,96,,Vegetarianism,Buddism,Balance,2
Male,7/18/2023,104,154,,Omnivorousness,Taoism,Luxury,3
Female,4/13/2022,141,118,,Veganism,Buddism,Complex,1
Male,11/27/2022,156,128,,Omnivorousness,Judaism,Complex,3
Male,7/23/2023,153,34,,Omnivorousness,Shinto,Complex,5
Female,10/29/2022,131,143,,Omnivorousness,Buddism,Luxury,5
Male,8/8/2023,149,144,,Veganism,Islam,Luxury,3
Female,5/5/2022,145,60,,Veganism,Shinto,Complex,5
Female,7/16/2022,164,131,,Omnivorousness,Christianity,Complex,2
Female,7/25/2023,163,182,Fish,Veganism,Buddism,Balance,4
Male,5/28/2023,188,68,,Vegetarianism,Hinduism,Balance,2
Female,5/13/2022,151,64,Celery,Veganism,Sikhism,Luxury,1
Male,6/19/2023,154,83,,Omnivorousness,Sikhism,Balance,3
Female,11/10/2023,132,110,,Pesetarianism,Judaism,Complex,3
Female,3/4/2022,197,120,Crustaceans,Veganism,Shinto,Luxury,3
Female,1/26/2023,200,113,Celery,Omnivorousness,Hinduism,Balance,4
Female,5/30/2023,152,117,,Pesetarianism,Hinduism,Luxury,2
Male,7/6/2022,194,53,,Veganism,Islam,Complex,2
Male,9/2/2023,100,106,,Veganism,Shinto,Luxury,1
Female,7/21/2022,101,144,Gluten,Veganism,Buddism,Complex,5
Male,12/2/2023,135,70,,Pesetarianism,Taoism,Luxury,1
Female,7/6/2023,111,41,Mustard,Veganism,Hinduism,Luxury,3
Female,8/5/2022,163,169,,Vegetarianism,Buddism,Luxury,2
Male,11/22/2023,109,152,,Pesetarianism,Christianity,Minimal,1
Female,12/22/2022,138,106,Milk,Pesetarianism,Islam,Luxury,2
Male,3/15/2023,126,159,Crustaceans,Pesetarianism,Taoism,Minimal,1
Female,1/16/2023,126,58,Gluten,Pesetarianism,Judaism,Balance,3
Male,3/10/2022,113,101,,Veganism,Buddism,Minimal,3
Male,2/21/2023,188,76,,Omnivorousness,Islam,Complex,5
Male,4/30/2023,173,145,Lupin,Veganism,Hinduism,Balance,1
Female,11/16/2023,118,95,Mustard,Omnivorousness,Buddism,Balance,2
Male,4/5/2022,128,178,,Pesetarianism,Sikhism,Complex,3
Male,9/16/2022,153,53,,Vegetarianism,Taoism,Luxury,1
Male,2/27/2022,101,80,,Vegetarianism,Islam,Complex,4
Male,2/12/2023,134,136,,Omnivorousness,Judaism,Complex,3
Male,10/18/2022,118,100,,Veganism,Taoism,Balance,4
Male,12/12/2022,113,48,,Veganism,Islam,Balance,1
Female,11/23/2022,159,165,Fish,Omnivorousness,Hinduism,Balance,4
Female,4/20/2022,131,66,,Pesetarianism,Christianity,Luxury,3
Male,10/30/2022,177,40,,Vegetarianism,Judaism,Luxury,1
Female,1/6/2023,155,183,,Vegetarianism,Shinto,Luxury,1
Male,3/26/2022,144,84,,Veganism,Christianity,Balance,5
Female,5/30/2023,124,105,,Vegetarianism,Sikhism,Minimal,5
Female,7/30/2022,155,65,,Pesetarianism,Taoism,Luxury,5
Female,11/13/2022,148,77,Fish,Pesetarianism,Taoism,Minimal,5
Female,6/2/2022,190,74,Milk,Pesetarianism,Islam,Balance,1
Male,3/24/2022,150,57,,Omnivorousness,Sikhism,Balance,3
Male,7/1/2023,162,42,Milk,Vegetarianism,Christianity,Balance,4
Female,1/30/2023,188,84,,Vegetarianism,Hinduism,Luxury,3
Male,12/2/2022,118,162,,Omnivorousness,Shinto,Complex,1
Female,9/16/2022,128,187,,Pesetarianism,Shinto,Luxury,1
Male,7/29/2022,172,138,,Pesetarianism,Islam,Balance,1
Male,5/1/2022,175,124,,Vegetarianism,Christianity,Balance,3
Female,4/12/2023,166,52,,Pesetarianism,Judaism,Complex,4
Male,5/16/2023,171,121,,Pesetarianism,Christianity,Luxury,4
Female,12/6/2023,164,164,,Vegetarianism,Judaism,Balance,2
Male,10/4/2022,150,46,Eggs,Omnivorousness,Sikhism,Luxury,4
Female,11/26/2023,101,71,Celery,Vegetarianism,Buddism,Complex,3
Male,6/9/2023,196,129,Gluten,Veganism,Hinduism,Balance,4
Male,7/31/2022,153,110,,Vegetarianism,Judaism,Luxury,1
Male,4/12/2023,110,124,,Vegetarianism,Shinto,Luxury,4
Female,11/17/2022,176,95,,Veganism,Judaism,Balance,1
Female,9/24/2023,173,75,,Omnivorousness,Christianity,Luxury,5
Male,6/5/2023,131,89,,Omnivorousness,Shinto,Balance,5
Male,10/10/2022,110,41,,Veganism,Judaism,Balance,3
Female,5/14/2022,137,75,Lupin,Pesetarianism,Judaism,Complex,2
Female,5/22/2023,123,143,,Omnivorousness,Shinto,Luxury,5
Male,10/13/2022,193,38,,Vegetarianism,Sikhism,Complex,3
Female,7/21/2022,152,32,Sulphur Dioxide Sulphites,Vegetarianism,Shinto,Complex,4
Male,3/13/2023,119,75,Mustard,Pesetarianism,Christianity,Balance,3
Male,5/21/2023,171,166,Peanuts,Pesetarianism,Judaism,Minimal,3
Male,8/9/2022,174,95,,Pesetarianism,Judaism,Luxury,4
Female,3/4/2023,103,48,,Omnivorousness,Christianity,Complex,2
Male,11/22/2023,158,90,Celery,Vegetarianism,Buddism,Luxury,4
Female,2/26/2023,158,33,,Pesetarianism,Sikhism,Luxury,1
Female,11/27/2023,103,122,,Omnivorousness,Hinduism,Complex,3
Male,11/25/2023,137,64,Fish,Omnivorousness,Judaism,Minimal,3
Male,5/20/2023,168,70,,Vegetarianism,Judaism,Luxury,4
Female,11/24/2022,147,84,Molluscs,Omnivorousness,Islam,Balance,5
Male,2/2/2023,135,140,Milk,Veganism,Christianity,Complex,5
Male,10/17/2022,198,84,,Pesetarianism,Shinto,Balance,3
Male,12/18/2022,126,135,,Omnivorousness,Buddism,Luxury,1
Male,7/11/2022,163,173,,Veganism,Buddism,Complex,5
Female,8/8/2022,108,97,,Veganism,Taoism,Luxury,1
Male,4/30/2023,174,143,Fish,Omnivorousness,Judaism,Complex,4
Female,9/16/2023,168,68,,Vegetarianism,Islam,Balance,4
Male,1/10/2023,166,109,,Omnivorousness,Buddism,Balance,3
Female,2/24/2022,170,32,Tree Nuts,Veganism,Sikhism,Complex,1
Male,6/22/2023,183,47,,Vegetarianism,Christianity,Luxury,5
Male,8/9/2022,189,85,,Omnivorousness,Judaism,Balance,2
Male,6/17/2022,169,175,Sesame,Veganism,Judaism,Luxury,3
Male,1/4/2023,147,53,Sesame,Omnivorousness,Buddism,Complex,4
Male,8/3/2023,172,157,,Veganism,Islam,Minimal,1
Female,7/12/2023,198,40,,Omnivorousness,Islam,Complex,2
Male,10/6/2022,172,110,,Veganism,Judaism,Luxury,2
Female,3/22/2022,131,116,Mustard,Pesetarianism,Shinto,Complex,1
Female,11/16/2023,112,88,Sulphur Dioxide Sulphites,Omnivorousness,Hinduism,Minimal,2
Male,8/15/2022,195,83,,Omnivorousness,Judaism,Luxury,5
Male,1/24/2023,156,101,,Vegetarianism,Buddism,Balance,5
Female,10/26/2023,105,185,,Omnivorousness,Buddism,Balance,5
Female,3/14/2023,171,181,Mustard,Veganism,Hinduism,Luxury,3
Female,1/12/2023,141,160,,Pesetarianism,Sikhism,Balance,2
Male,10/5/2023,149,133,,Veganism,Judaism,Minimal,3
Male,10/10/2022,140,41,,Pesetarianism,Taoism,Complex,4
Female,11/19/2022,173,170,,Pesetarianism,Islam,Balance,2
Female,8/7/2023,146,93,,Veganism,Taoism,Complex,4
Male,10/24/2022,141,82,,Pesetarianism,Shinto,Balance,5
Male,10/14/2023,160,70,,Omnivorousness,Taoism,Balance,1
Male,8/31/2022,168,171,,Vegetarianism,Islam,Balance,1
Female,2/28/2022,146,41,,Pesetarianism,Shinto,Minimal,1
Male,8/10/2022,176,136,Tree Nuts,Pesetarianism,Christianity,Luxury,4
Female,1/18/2023,131,144,Sesame,Vegetarianism,Buddism,Luxury,5
Male,5/31/2023,108,112,,Omnivorousness,Taoism,Luxury,3
Female,6/6/2023,180,124,,Vegetarianism,Taoism,Minimal,4
Female,6/3/2023,176,88,,Veganism,Sikhism,Balance,2
Male,4/12/2023,142,81,,Veganism,Judaism,Luxury,1
Female,7/4/2022,128,32,,Pesetarianism,Christianity,Minimal,5
Female,12/14/2022,172,140,Tree Nuts,Pesetarianism,Judaism,Luxury,1
Male,8/12/2022,106,141,Sesame,Veganism,Hinduism,Minimal,4
Female,5/8/2022,126,88,,Vegetarianism,Buddism,Luxury,3
Male,5/23/2023,130,57,Peanuts,Vegetarianism,Sikhism,Complex,1
Male,2/12/2022,115,50,,Pesetarianism,Islam,Luxury,4
Female,10/20/2022,148,63,,Omnivorousness,Shinto,Complex,4
Male,3/9/2022,136,83,,Omnivorousness,Islam,Balance,2
Female,9/10/2022,186,131,,Pesetarianism,Taoism,Balance,3
Female,12/30/2022,119,138,,Veganism,Taoism,Balance,5
Male,12/19/2022,108,67,,Veganism,Buddism,Balance,2
Male,3/23/2023,111,134,,Vegetarianism,Sikhism,Balance,5
Male,3/10/2022,192,111,,Omnivorousness,Christianity,Balance,4
Female,3/27/2023,148,39,,Vegetarianism,Taoism,Balance,5
Female,5/6/2022,195,72,,Pesetarianism,Sikhism,Balance,3
Female,4/14/2023,152,85,,Omnivorousness,Islam,Minimal,1
Female,11/12/2022,118,169,,Omnivorousness,Christianity,Complex,1
Male,12/19/2022,117,177,Eggs,Veganism,Shinto,Luxury,1
Male,10/30/2023,198,99,,Omnivorousness,Christianity,Complex,1
Male,3/29/2023,161,186,,Pesetarianism,Christianity,Complex,1
Male,6/2/2022,128,159,,Omnivorousness,Islam,Minimal,4
Female,3/18/2022,134,61,,Pesetarianism,Shinto,Luxury,4
Male,8/9/2022,165,170,,Veganism,Islam,Minimal,1
Female,10/4/2022,132,51,,Vegetarianism,Judaism,Minimal,1
Female,2/28/2023,131,185,,Pesetarianism,Taoism,Minimal,1
Male,11/5/2022,141,171,,Omnivorousness,Taoism,Complex,1
Female,11/22/2023,190,181,,Veganism,Hinduism,Balance,5
Female,6/14/2022,152,53,,Omnivorousness,Islam,Complex,4
Female,3/22/2022,104,93,,Pesetarianism,Buddism,Luxury,2
Male,2/3/2023,163,148,,Veganism,Shinto,Balance,3
Male,11/10/2022,111,74,Celery,Pesetarianism,Shinto,Minimal,3
Female,1/15/2023,112,123,,Veganism,Judaism,Minimal,3
Male,11/29/2023,133,158,,Vegetarianism,Buddism,Balance,4
Female,6/11/2022,177,190,,Veganism,Sikhism,Complex,4
Female,3/6/2023,197,67,,Omnivorousness,Judaism,Minimal,1
Female,8/1/2023,127,176,Eggs,Veganism,Sikhism,Complex,1
Male,11/3/2023,168,58,Molluscs,Veganism,Islam,Complex,1
Male,8/14/2022,196,62,,Vegetarianism,Shinto,Complex,2
Female,9/1/2022,147,156,,Vegetarianism,Taoism,Balance,4
Male,2/2/2023,187,116,Celery,Pesetarianism,Judaism,Balance,3
Female,3/19/2023,104,78,,Omnivorousness,Judaism,Complex,4
Female,11/19/2023,167,174,,Pesetarianism,Christianity,Luxury,3
Male,6/11/2023,175,155,,Omnivorousness,Judaism,Balance,2
Male,6/28/2023,138,81,,Pesetarianism,Buddism,Complex,2
Female,2/25/2022,151,80,,Vegetarianism,Shinto,Balance,5
Male,8/30/2023,149,152,,Veganism,Christianity,Complex,2
Male,4/29/2023,196,185,,Vegetarianism,Islam,Balance,5
Female,11/3/2023,118,185,,Veganism,Judaism,Luxury,5
Male,5/31/2022,173,64,,Vegetarianism,Taoism,Minimal,1
Female,11/28/2022,136,44,,Vegetarianism,Taoism,Minimal,5
Male,8/9/2022,154,136,,Vegetarianism,Judaism,Balance,3
Male,7/14/2022,163,99,Sulphur Dioxide Sulphites,Omnivorousness,Taoism,Balance,1
Female,11/19/2022,198,143,,Vegetarianism,Buddism,Luxury,2
Female,2/13/2023,197,160,Sulphur Dioxide Sulphites,Vegetarianism,Christianity,Minimal,5
Female,7/11/2022,136,78,,Pesetarianism,Hinduism,Complex,4
Female,12/12/2022,159,90,,Omnivorousness,Islam,Minimal,4
Female,3/26/2023,182,102,Peanuts,Pesetarianism,Sikhism,Minimal,5
Female,11/25/2022,110,116,,Omnivorousness,Islam,Minimal,3
Female,12/30/2022,124,141,,Vegetarianism,Taoism,Complex,1
Male,8/27/2023,146,78,,Veganism,Sikhism,Luxury,2
Female,6/30/2023,166,74,,Vegetarianism,Christianity,Minimal,5
Male,2/15/2022,107,145,,Vegetarianism,Islam,Luxury,1
Male,3/13/2022,171,170,,Veganism,Hinduism,Balance,4
Female,12/12/2023,129,59,,Vegetarianism,Islam,Complex,4
Female,9/11/2022,175,112,,Veganism,Judaism,Balance,4
Male,11/13/2022,198,63,,Veganism,Islam,Minimal,1
Male,2/1/2023,110,110,Molluscs,Veganism,Islam,Luxury,4
Male,4/17/2022,118,177,,Pesetarianism,Judaism,Balance,3
Female,4/2/2022,102,184,Milk,Omnivorousness,Shinto,Luxury,4
Male,11/5/2023,186,102,Crustaceans,Veganism,Buddism,Minimal,3
Female,8/1/2023,163,38,,Vegetarianism,Christianity,Luxury,1
Female,11/11/2022,191,101,,Omnivorousness,Hinduism,Minimal,2
Female,4/4/2023,131,64,,Veganism,Buddism,Complex,2
Female,6/19/2022,158,112,,Pesetarianism,Christianity,Luxury,3
Female,9/4/2022,132,48,,Vegetarianism,Christianity,Complex,4
Female,3/9/2023,177,50,,Omnivorousness,Hinduism,Complex,4
Female,12/1/2022,172,50,,Vegetarianism,Judaism,Complex,5
Male,3/29/2022,100,142,,Omnivorousness,Hinduism,Luxury,3
Male,8/3/2022,165,156,Sulphur Dioxide Sulphites,Omnivorousness,Shinto,Balance,3
Male,5/20/2023,165,37,Sulphur Dioxide Sulphites,Pesetarianism,Buddism,Minimal,2
Female,5/24/2022,122,181,,Veganism,Judaism,Balance,2
Male,7/2/2023,156,166,Crustaceans,Pesetarianism,Taoism,Minimal,1
Female,4/5/2023,129,113,Tree Nuts,Veganism,Islam,Luxury,1
Female,7/31/2022,162,170,Crustaceans,Vegetarianism,Judaism,Complex,1
Female,2/9/2023,124,57,Milk,Vegetarianism,Christianity,Balance,2
Male,5/9/2023,105,63,,Vegetarianism,Christianity,Luxury,3
Female,8/30/2022,172,142,Lupin,Omnivorousness,Taoism,Minimal,3
Female,11/21/2022,115,145,,Pesetarianism,Sikhism,Complex,1
Male,8/22/2022,106,129,,Veganism,Islam,Complex,5
Male,8/22/2023,195,162,,Pesetarianism,Hinduism,Minimal,1
Male,7/13/2023,146,41,Peanuts,Pesetarianism,Taoism,Minimal,4
Male,9/12/2022,135,44,Fish,Omnivorousness,Buddism,Minimal,2
Female,10/2/2022,114,64,Soy,Pesetarianism,Islam,Balance,3
Female,6/5/2022,142,90,,Vegetarianism,Taoism,Balance,5
Female,6/24/2022,182,134,Tree Nuts,Omnivorousness,Christianity,Minimal,5
Female,11/17/2023,114,38,,Omnivorousness,Islam,Complex,5
Male,8/23/2022,107,168,Fish,Omnivorousness,Taoism,Complex,1
Female,9/23/2022,120,98,,Veganism,Buddism,Balance,4
Male,2/3/2022,187,84,Sesame,Pesetarianism,Shinto,Balance,4
Female,8/11/2023,164,151,,Omnivorousness,Hinduism,Complex,3
Male,9/28/2023,123,94,,Omnivorousness,Judaism,Complex,1
Female,7/27/2023,158,89,,Veganism,Sikhism,Balance,1
Male,10/5/2023,193,153,,Pesetarianism,Sikhism,Complex,4
Male,6/11/2023,116,78,Milk,Veganism,Hinduism,Complex,3
Female,2/26/2022,135,185,,Omnivorousness,Sikhism,Luxury,4
Male,1/9/2023,131,35,Celery,Pesetarianism,Hinduism,Minimal,3
Male,7/15/2022,131,172,Celery,Pesetarianism,Christianity,Minimal,4
Female,1/11/2023,191,128,,Vegetarianism,Hinduism,Complex,4
Male,2/4/2023,123,158,Molluscs,Pesetarianism,Christianity,Minimal,2
Female,9/6/2022,136,122,,Omnivorousness,Buddism,Luxury,5
Male,9/19/2023,198,126,Gluten,Omnivorousness,Taoism,Minimal,5
Male,8/31/2023,185,149,,Omnivorousness,Taoism,Complex,4
Male,10/11/2023,105,70,,Veganism,Christianity,Balance,5
Female,12/18/2022,146,53,,Omnivorousness,Sikhism,Minimal,1
Male,9/5/2023,112,46,,Vegetarianism,Sikhism,Luxury,1
